hour,temperature,traffic,tx_power,power_consumption,battery_soc
3.5,33.473809254268325,90.74873734152915,132.5993138315419,110.41173877728149,91.94350105736095
3.5833333333333335,34.84975637183235,91.6456572665481,134.3897120980798,111.15453631689377,91.75824349683279
3.6666666666666665,33.89645141622814,89.49756633902888,98.40720417009413,103.59288076180562,91.58558869556312
3.75,34.295042607472844,90.30665001530522,119.05600193848137,107.50926464502668,91.40640658782141
3.8333333333333335,34.566957472084916,86.0751752722866,145.1799817964151,111.33931270025978,91.2208410666543
3.9166666666666665,34.26414162352159,86.80548629213884,133.71954447536476,109.07403073520564,91.03905101542895
4.0,34.5972221803324,85.5,110.59595773516418,104.03266951705135,90.86566323290053
4.083333333333333,34.42199979771873,83.16120146322618,115.10470127525804,103.91104360537607,90.69247816022491
4.166666666666667,34.81474285630291,82.79163916092446,152.8990374278173,111.86690399670749,90.5060333202304
4.25,35.5977757751579,79.39392013277813,147.21584868362498,109.14427282098639,90.32412619886209
4.333333333333333,34.71546149656002,80.9707050163984,131.09632356870506,106.18491627982029,90.14715133839572
4.416666666666667,35.00880716491454,79.52470298264954,146.80315941455947,109.09880335502461,89.96531999947068
4.5,35.93384019742679,75.05866657858822,106.83011595208359,99.20271633694907,89.7999821389091
4.583333333333333,35.180245468248316,76.5753864878336,144.68327503932647,107.42494884292793,89.62094055750423
4.666666666666667,35.41744993737269,74.07768621834254,153.10616610767858,108.43275380039525,89.44021930117023
4.75,35.86136392111303,73.5684167277018,134.89213270903292,104.03309852698965,89.26683080362525
4.833333333333333,35.171197031468566,71.05045099616804,153.88652559209632,107.41321389160458,89.08780878047259
4.916666666666667,36.117647370480846,70.52667855778675,108.2621077341836,97.63655555807377,88.92508118787579
5.0,36.29175995794351,67.0,111.58159560386895,96.80991416283331,88.76373133093773
5.083333333333333,36.642270808879026,66.47332144221325,146.70774280331656,103.85784631892629,88.59063492040619
5.166666666666667,36.559646298382475,64.94954900383195,130.45558217297622,99.64463189098396,88.42456053392121
5.25,36.088115149628244,61.431583272298184,149.96045566466822,102.61244446525868,88.25353979314578
5.333333333333333,37.47998967986198,61.922313781657444,148.23693094514223,102.39932191597035,88.08287425661916
5.416666666666667,37.160284154173674,59.42461351216639,103.59161075689998,92.40546273867632,87.9288651520547
5.5,37.472526633824394,56.94133342141176,116.31898821048016,93.65165570656828,87.77277905921042
5.583333333333333,36.583138348565,57.475297017350435,129.53277660423782,96.46302543838004,87.61200735014646
5.666666666666667,37.66375886465515,55.02929498360158,114.20598177436804,92.49740431607663,87.45784500961966
5.75,37.19089370801712,53.60607986722185,108.44466516138576,90.90130691333634,87.30634283143077
5.833333333333333,37.84175094583757,52.20836083907552,122.42271401639644,92.92471106564992,87.15146831298802
5.916666666666667,37.56527546706321,48.8387985367738,127.45381915911645,92.58225542987935,86.99716455393822
6.0,38.842203767048126,50.5,111.59868834161075,90.21622837581474,86.84680417331187
6.083333333333333,38.19104662282929,46.19451370786117,132.77317968914258,92.63274105847808,86.69241627154774
6.166666666666667,37.564090470694936,49.92482472771337,119.13088656976193,91.37481808413162,86.54012490807419
6.25,39.20050310902235,49.69334998469478,131.2233619489627,93.70628636592748,86.38394776413098
6.333333333333333,38.26544293176165,45.50243366097113,106.44493590798666,87.31745148231947,86.23841867832711
6.416666666666667,38.777695569655364,42.35434273345188,110.4047990178484,86.74584228878145,86.09384227451247
6.5,39.35833091458441,46.251262658470836,102.57940400941304,86.9720328406812,85.94888888644466
6.583333333333333,38.96032562916519,44.19529321164566,134.09843951678238,92.11700124792445,85.79536055103145
6.666666666666667,39.615186954192936,40.188444490835764,112.39778076695518,86.23583182255781,85.65163416466052
6.75,39.52289278652467,39.23263308980677,110.36159565308529,85.49051970459102,85.50914996515287
6.833333333333333,39.04037212513133,39.329678449885286,132.53228796986505,89.8367941514391,85.35942197490047
6.916666666666667,39.65572450403826,35.481299396549,117.44429695167148,85.28094979335233,85.21728705857822
7.0,39.97344601289323,36.68911086754464,104.31108022550407,83.43461507120269,85.07822936679288
7.083333333333333,40.05913094204175,36.95462083876224,98.09062697955183,82.53371127978166,84.94067318132657
7.166666666666667,39.88007374667799,34.27922745371725,97.25633328475259,81.33292935667514,84.80511829906546
7.25,39.84773589790068,37.664216362104966,136.13283982512294,89.94556568950807,84.65520902291628
7.333333333333333,40.36050049668447,33.11075827249321,140.9436614656569,89.19125369700039,84.50655693342128
7.416666666666667,40.398237551480925,33.61990672381205,120.76795163989927,85.17079080502587,84.3646056154129
7.5,39.924222316099694,35.192596079882605,122.94815927704107,86.22430106915691,84.2208984469643
7.583333333333333,40.728803428237164,34.829639750802336,113.21903659388634,84.24206136022377,84.08049501136392
7.666666666666667,40.65818346586844,33.53172864457271,131.69953415419008,87.34377289599571,83.93492205653726
7.75,41.34528212904811,33.29942985191664,132.97686909429834,87.52227527112146,83.78905159775206
7.833333333333333,42.22370851429222,34.13318556678891,128.44377531058007,86.9089905178449,83.64420328022233
7.916666666666667,41.14692720669962,34.03331224463497,142.2863828587646,89.86560373126827,83.49442727400354
8.0,41.009756985027465,32.0,138.43909536140993,88.18806200728253,83.34744717065807
8.083333333333334,41.832426623233175,34.033312244634985,127.7734443407527,86.73108145088415,83.20289536823994
8.166666666666666,42.05641915004435,33.13318556678891,126.71077351433792,86.1550040187602,83.05930369487534
8.25,41.28504066214588,34.29942985191664,112.85653613450467,83.96519068502674,82.9193617104003
8.333333333333334,42.373044908278004,35.53172864457272,102.76778903013037,82.71935475923455,82.7814961191349
8.416666666666666,41.49647221335217,31.82963975080233,138.5931671802758,88.15474676992696,82.63457154118503
8.5,41.84576516719233,35.192596079882605,133.32123172198231,88.35361216625888,82.48731552090793
8.583333333333334,42.28969054560885,37.61990672381206,101.0589607167818,83.27586196454055,82.34852241763369
8.666666666666666,41.36578911518784,35.1107582724932,136.76772426784547,89.06488562178288,82.20008094159738
8.75,42.44785391382222,32.664216362104966,104.98929838079499,81.94168528762252,82.063511466118
8.833333333333334,43.33550457773389,38.279227453717255,140.292465498097,91.1163651200269,81.91165085758462
8.916666666666666,42.92437869861912,37.95462083876223,131.97158720429888,89.17353737661028,81.76302829529027
9.0,43.424625223245506,36.68911086754464,144.71605976914944,91.48905995713079,81.61054652869505
9.083333333333334,42.10464904788656,37.481299396549005,149.29747687155339,92.88161178215144,81.45574384239147
9.166666666666666,42.54809156877076,38.32967844988528,112.95117806099667,85.59618781975898,81.31308352935854
9.25,42.09267001019452,41.23263308980677,100.29807696229612,84.59810221492896,81.17208669233365
9.333333333333334,43.38232113511431,40.18844449083577,150.36498949305332,94.22224449091766,81.01504961818212
9.416666666666666,42.79606203502633,40.195293211645655,127.16453686182288,89.07307468283472,80.86659449371072
9.5,44.107802644237246,42.251262658470836,101.51675336488262,85.20527150178513,80.72458570787441
9.583333333333334,43.80988762063094,43.3543427334519,149.42923304172785,95.26481207677865,80.56581102107978
9.666666666666666,44.10676300463102,44.502433660971114,126.75566810967779,90.71481688431375,80.41461965960592
9.75,43.47265729348325,44.69334998469478,145.50148669705382,94.87318250524245,80.25649768876384
9.833333333333334,43.50767404648855,48.924824727713386,147.3665150384385,97.00279003318533,80.09482637204187
9.916666666666666,43.53494051455236,49.194513707861155,151.94592074250625,98.20724455509635,79.9311476311167
10.0,44.161564088580896,49.5,104.8576079344733,88.65642084731411,79.7833869297045
10.083333333333334,44.159391598083026,53.83879853677382,151.62019019790554,99.9867882927717,79.61674228254988
10.166666666666666,42.62709170632242,53.20836083907552,146.51356395029106,98.51437996009302,79.45255164928305
10.25,44.09518037985271,58.60607986722185,108.54215593024678,92.92777809762097,79.29767201912036
10.333333333333334,44.391057754643384,54.0292949836016,116.14761746609682,92.4646068302977,79.14356434106986
10.416666666666666,44.32880400001798,57.475297017350435,154.06606952453183,102.03978107680189,78.97349803927519
10.5,44.87796132001405,57.94133342141176,124.76270081842928,95.69053525157855,78.8140138138559
10.583333333333334,44.14675784490774,58.42461351216641,141.6393592077135,99.47951603411936,78.6482146204657
10.666666666666666,44.45419732701252,61.92231378165742,141.45348297304332,100.83696523950408,78.4801530117332
10.75,45.069952167194366,64.43158327229818,153.66444474563139,104.7245547372639,78.30561208717108
10.833333333333334,45.179633312789846,63.94954900383197,98.42554074086108,93.39177087153035,78.14995913571853
10.916666666666666,44.30564068041281,68.47332144221323,99.24771499230759,95.32995989845601,77.9910758692211
11.0,44.85696813866433,67.0,128.92769421743373,100.15926471476043,77.82414376136317
11.083333333333334,45.24094846779906,70.52667855778675,129.49561714567352,101.68793985471665,77.65466386160531
11.166666666666666,44.57132810347005,72.05045099616802,116.56732982726531,99.75148196571088,77.48841139166247
11.25,44.68580141396891,73.5684167277018,100.26420201053686,97.53081718755946,77.3258600296832
11.333333333333334,43.89277450790904,75.07768621834256,113.87415965208774,100.46485635108226,77.1584186024314
11.416666666666666,45.401610190928565,77.5753864878336,129.7540224667514,104.56126564787544,76.9841498263516
11.5,45.13919923238952,76.05866657858822,152.07446827194576,108.98660084393572,76.80250549161171
11.583333333333334,44.81345193095008,79.52470298264957,130.1188434157326,105.41592962417424,76.62681227557142
11.666666666666666,45.501449422249216,78.97070501639838,119.33838668967168,103.04398392124682,76.45507230236935
11.75,44.824888625670695,79.39392013277813,101.01493831763513,99.98211749970223,76.28843543986984
11.833333333333334,45.23363739655451,83.79163916092449,150.0534615742398,111.59145394551219,76.10244968329398
11.916666666666666,45.001883870283095,83.16120146322618,106.17015251068136,102.34376885101473,75.93187673520896
12.0,44.62688065091148,83.5,96.92777174204707,100.97702671245031,75.76358169068821
12.083333333333334,45.21090186305064,85.80548629213884,151.7583335741,112.8085979707196,75.57556736073701
12.166666666666666,44.376742689621594,89.0751752722866,154.6379919348148,114.82104884125744,75.38419894600158
12.25,44.15933301366541,88.30665001530522,129.86708829181146,108.8753516324296,75.2027400266142
12.333333333333334,45.51239953909162,92.49756633902888,96.22911347998343,104.46945892451023,75.02862426174
12.416666666666666,45.21998020716032,92.6456572665481,104.1590087875054,105.79948625955244,74.85229178464076
12.5,45.727859256097204,92.74873734152915,129.0325409860691,110.48174782352928,74.66815553826821
12.583333333333334,44.83356122916484,93.80470678835435,105.91665190703137,106.5579009720827,74.49055903664807
12.666666666666666,44.36105153241008,92.81155550916422,141.65900365897437,113.23906896263212,74.30182725504368
12.75,44.898433104131044,95.76736691019323,105.04098585310054,107.19528184264252,74.1231684519726
12.833333333333334,44.89514015643698,94.67032155011472,147.23882571756332,115.27298911194048,73.9310468034527
12.916666666666666,45.20492099714106,99.51870060345098,137.42173012800436,114.97718651780909,73.73941815925636
13.0,44.69790624113323,99.31088913245536,154.8521397416546,118.96884463134909,73.54113675153745
13.083333333333334,44.86850422443538,98.04537916123775,104.91953854221025,108.08604147056342,73.36099334908651
13.166666666666666,44.05950339408622,102.72077254628275,125.89716813862006,113.82855934080105,73.17127908351851
13.25,44.68793787677688,101.33578363789503,110.90272257258857,110.43497015172593,72.9872207999323
13.333333333333334,44.946607453436485,102.8892417275068,102.27301925436193,109.58503522644945,72.80457907455488
13.416666666666666,45.22164597602827,99.38009327618794,148.4254869914484,117.4380841047168,72.60884893438035
13.5,44.227468141344076,103.80740392011738,105.21342309926875,110.43927905811867,72.42478346928348
13.583333333333334,44.41471936518471,101.17036024919767,136.85764850235842,115.51286636646792,72.23226202533937
13.666666666666666,43.68410763081861,100.46827135542729,141.05758998621812,116.16471418896506,72.03865416835775
13.75,44.15440293874816,101.70057014808336,148.92975051294084,118.48460022422329,71.84117983465072
13.833333333333334,44.26258982312413,102.8668144332111,144.92197130399038,118.00910703629313,71.64449798959023
13.916666666666666,45.108434784834685,101.96668775536502,150.42063899461468,118.94954157545264,71.44624875363115
14.0,43.70317980079056,104.0,141.27797061032996,117.62721110584536,71.25020340178807
14.083333333333334,43.82147402132063,104.96668775536502,146.97693436276919,119.32826624705905,71.05132295804297
14.166666666666666,43.32590510066482,104.8668144332111,99.72777405093868,109.96230816516966,70.86805244443435
14.25,44.20616399697685,103.70057014808336,148.0074893364093,119.06559537430559,70.66960978547718
14.333333333333334,43.93696544885921,104.46827135542729,114.56616466714013,112.34762212331671,70.48236374860498
14.416666666666666,43.68389738493466,102.17036024919767,142.4559527267824,117.16271325281167,70.2870925598503
14.5,43.46646929333421,102.80740392011738,135.68582472782785,115.910763227781,70.09390795447065
14.583333333333334,43.66619512410532,99.38009327618794,147.93488240643424,117.3194048607306,69.8983756130361
14.666666666666666,42.813288441493654,99.8892417275068,96.22043467355827,107.4207212936599,69.71934107754666
14.75,43.17954311739183,103.33578363789503,119.2735116648991,112.77411340229942,69.53138422187617
14.833333333333334,43.54562848389668,99.72077254628275,110.11752233478623,109.64840867712044,69.34863687408097
14.916666666666666,42.59959767147412,100.04537916123775,151.4672265672389,118.4300244398111,69.15125350001462
15.0,43.69956817296362,98.31088913245536,96.42937822764074,106.82288937868971,68.97321535105013
15.083333333333334,43.41120745246029,97.51870060345098,138.4024189031933,114.39086927057322,68.78256390226584
15.166666666666666,42.15166925084608,95.67032155011472,105.55796788849985,107.23948643047969,68.6038314248817
15.25,42.556662609597645,96.76736691019323,103.6668611871028,107.36235520711018,68.42489416620319
15.333333333333334,42.63459845108044,93.81155550916422,115.27031942439619,108.21248641948571,68.24454002217071
15.416666666666666,41.58240939950341,94.80470678835435,111.47191280278179,107.91923205241517,68.06467463541668
15.5,42.586694640477106,93.74873734152918,135.4099994117776,112.22618677370745,67.87763099079383
15.583333333333334,41.702666067872116,92.6456572665481,155.62493127602733,116.49028805347378,67.68348051070471
15.666666666666666,42.37503974087201,89.49756633902888,120.95006131814613,107.55985181064037,67.50421409102032
15.75,41.667382895133876,87.30665001530522,151.75021753013453,113.40184256351252,67.31521102008112
15.833333333333334,41.16463893496028,89.07517527228663,96.59515475577993,103.15054106099149,67.14329345164613
15.916666666666666,41.65841135427836,89.80548629213884,102.76801288832277,104.42787312511325,66.9692469964376
16.0,41.38133277948848,83.5,143.38315729033923,109.90325969137507,66.78607489695197
16.083333333333332,41.3844342625132,87.1612014632262,116.30466314534164,105.74218054014419,66.60983792938507
16.166666666666668,40.03209893982146,80.79163916092446,104.65698920628712,101.13353325721074,66.44128204062305
16.25,41.145871000334786,79.39392013277813,129.49384268583063,105.22843784646403,66.26590131087895
16.333333333333332,40.70259310076615,76.97070501639843,142.42319772597634,107.07110480240009,66.08744946954161
16.416666666666668,39.88215373809774,76.52470298264954,98.54595832205555,98.43313161695364,65.92339425018002
16.5,40.50238790358568,76.05866657858822,103.13957479478482,98.98873690102762,65.75841302201164
16.583333333333332,40.88128135702073,74.57538648783363,102.40416211957712,98.27502124504699,65.59462131993656
16.666666666666668,40.40376871041599,74.07768621834254,131.70963992949416,103.56393508185427,65.42201476146681
16.75,40.787355400371936,70.5684167277018,120.91993501859585,99.98011760408333,65.25538123212667
16.833333333333332,41.00385209687097,70.05045099616807,113.62226867878869,98.40394362778976,65.09137465941369
16.916666666666668,40.33267702648001,68.52667855778675,140.47467252582632,103.25199799712544,64.91928799608515
17.0,41.29067037237033,70.0,146.51671539020592,105.2298667585559,64.74390488482089
17.083333333333332,39.43933731117491,68.47332144221325,123.05066377943626,99.55611019468797,64.57797803449641
17.166666666666668,39.234062478304175,63.94954900383194,155.19658197125113,104.90193736913724,64.40314147221451
17.25,39.57467194631883,60.431583272298205,115.58179607355741,94.91374519416028,64.24495189689091
17.333333333333332,38.921462837104336,60.922313781657486,99.02092651460374,92.2659599616926,64.09117529695476
17.416666666666668,39.22563178321842,62.42461351216638,129.21534510646742,98.3804530168174,63.927207875260066
17.5,39.18837219199067,57.941333421411784,117.29680503506637,94.23663938190934,63.77014680962355
17.583333333333332,38.91947934124202,57.47529701735046,108.41737310195067,92.44649695391624,63.616069314700354
17.666666666666668,38.29851759768515,55.02929498360158,112.92448158999782,92.2653704041531,63.462293697360096
17.75,38.259433405401765,54.60607986722188,141.5735733631399,97.92894397971439,63.299078790727236
17.833333333333332,38.41392299378052,52.20836083907554,131.3194488172315,94.73143455970933,63.14119306646106
17.916666666666668,37.52572574872204,52.8387985367738,134.2178723529346,95.59817386809485,62.9818627766809
18.0,37.415814934317815,50.5,121.52942482212764,92.06648529322162,62.828418634525526
18.083333333333332,37.30892437850975,46.19451370786119,129.8020674348862,92.00749525802473,62.67507280909548
18.166666666666668,37.89762179713067,46.924824727713386,149.36059999527336,96.6683829581166,62.51395883749862
18.25,37.15543162566268,45.6933499846948,123.98023505451783,90.62485267674548,62.36291741637071
18.333333333333332,37.60227618719271,45.50243366097113,101.39362975986505,86.47671053104087,62.21878956548564
18.416666666666668,37.14625320991325,44.354342733451894,130.89853071513136,91.49989948650966,62.06628973300813
18.5,37.41112573993075,43.25126265847084,155.34094439767745,96.65611070942101,61.905196215159094
18.583333333333332,36.61612649675547,42.19529321164569,103.84064171674642,85.55437602359073,61.76260558845311
18.666666666666668,36.29961963663963,40.18844449083576,137.67807779382173,91.28914219872681,61.6104570181219
18.75,36.960644561660885,38.232633089806775,122.55260781839365,87.35875434739015,61.46485909420958
18.833333333333332,36.56269838804287,40.329678449885314,135.70183376683292,90.91375048997236,61.313336176726295
18.916666666666668,36.71648972644872,36.48129939654899,149.1674326251024,92.44333926472355,61.159263944618424
19.0,36.36327798241477,36.689110867544656,120.3656683250275,86.31560049301397,61.0154046104634
19.083333333333332,36.069174130666845,37.95462083876225,135.674430041099,89.95716631536403,60.86547599993779
19.166666666666668,35.943562509695305,35.27922745371723,107.92549252410396,83.47914323499438,60.726344094546135
19.25,35.87986423741951,37.66421636210496,98.56569744912233,82.88688845646645,60.588199280452024
19.333333333333332,35.63205900746314,35.110758272493214,128.96647201703612,87.39892567520621,60.44253440432668
19.416666666666668,35.29571534841675,32.61990672381205,137.65635381548398,88.25571359848053,60.29544154832921
19.5,34.39829942745196,36.19259607988262,106.84454396983175,83.65690489740382,60.1560133735002
19.583333333333332,35.75785798025088,34.82963975080233,104.83549577299874,82.77313601460506,60.018058146809196
19.666666666666668,35.58023363417598,36.53172864457272,141.89137932189792,90.76790081066514,59.86677831212475
19.75,36.01919512254936,33.29942985191664,127.69906070200041,86.41462769818487,59.722753932627775
19.833333333333332,34.71458589346691,35.13318556678891,115.14248539477735,84.70714416892558,59.5815753590129
19.916666666666668,34.3364925412548,32.03331224463497,97.04051769257987,80.39400279133592,59.447585354360676
20.0,35.163014397626675,34.0,141.16341901138176,89.58986212403158,59.29826891748729
20.083333333333332,34.07079056543074,33.03331224463497,125.10021894204623,85.78025254415513,59.1553018299137
20.166666666666668,34.50379129575863,38.13318556678891,120.05370544100228,86.83097398968373,59.01058353993089
20.25,33.612204094636105,35.29942985191663,97.0393819258047,81.69942673267339,58.87441782870977
20.333333333333332,34.25424067298546,31.531728644572713,134.61524740334636,87.15679462553251,58.72915650433388
20.416666666666668,33.156533676050856,33.82963975080233,131.3732256617833,87.38481199775434,58.58351515100429
20.5,32.566565979636366,31.192596079882613,153.93754247575393,91.4795977812962,58.43104915470213
20.583333333333332,33.82214160741086,34.61990672381205,150.39844413339455,91.99030162373268,58.27773198532924
20.666666666666668,33.72624439115734,33.11075827249321,144.14118707941165,89.91212254380874,58.127878447756224
20.75,32.666558606003335,40.66421636210495,136.18034175365028,91.14701368877982,57.97596675827492
20.833333333333332,33.46234380510499,36.279227453717226,131.7171782037592,88.43739119107832,57.82857110628979
20.916666666666668,33.26610617573019,35.95462083876224,151.9476462225725,92.89826032831121,57.673740672409274
21.0,33.62969081342982,40.68911086754465,140.65622076500165,92.14934403864319,57.52015843234487
21.083333333333332,33.18953820730064,37.481299396548984,125.94174602898796,87.72743285314495,57.37394604425629
21.166666666666668,32.972934502901865,40.32967844988531,144.5051383000234,92.88286612167417,57.21914126738684
21.25,33.30671472334645,40.23263308980677,129.2099072090579,89.4952022363168,57.06998259699298
21.333333333333332,33.06480367234411,39.18844449083574,132.15422608626017,89.69288098665913,56.92049446201521
21.416666666666668,33.23061310153116,42.19529321164567,138.55354401101835,92.28168642210983,56.766691651311696
21.5,32.617968151413116,43.25126265847083,100.87012195900779,85.48553408122002,56.62421576117633
21.583333333333332,33.31012611121047,47.35434273345188,100.97623065389453,87.14468924496792,56.47897461243472
21.666666666666668,32.64258796623167,45.502433660971114,114.41358737971274,88.71858029197895,56.33111031194809
21.75,31.592040990048748,48.693349984694784,138.23530319721817,94.80859839486975,56.17309598128997
21.833333333333332,31.991202322085105,48.92482472771337,96.12736885049235,87.00680775463046,56.02808463503225
21.916666666666668,32.19861905441924,48.19451370786118,103.35260283545456,87.86794627906002,55.88163805790048
22.0,31.643565916197772,52.49999999999998,114.12110832351476,91.46301784315419,55.72919969482856
22.083333333333332,32.12254088715312,49.838798536773766,107.62797896888198,89.24719228778434,55.58045437434892
22.166666666666668,32.28703793356271,53.20836083907552,152.54730272079587,99.94471936421822,55.41387984207522
22.25,30.641418336367753,58.60607986722183,125.12143659367457,96.00975547752861,55.253863582946
22.333333333333332,31.949440026275184,55.02929498360156,100.50016403618102,90.13639896294684,55.103636251341094
22.416666666666668,32.44235076916611,62.475297017350435,134.5800357602095,99.52455341237302,54.93776199565381
22.5,31.902020509668983,56.94133342141176,116.1253936526218,93.60902093265595,54.78174696076605
22.583333333333332,31.4786157063679,59.42461351216637,128.7470482055834,97.07442174455512,54.619956257858455
22.666666666666668,31.470511310487307,61.922313781657465,152.10890379970775,103.32254590650687,54.447752014680944
22.75,31.210645295269323,63.431583272298184,131.2737110612851,99.20250413962405,54.28241450778157
22.833333333333332,31.637671582229924,62.94954900383192,110.651961223645,95.01901427043349,54.12404948399751
22.916666666666668,31.160480451346373,64.47332144221323,152.43541999165768,104.42216075250887,53.95001254941
23.0,31.997836935693957,66.99999999999996,126.5899350346267,99.66451773329766,53.7839050198545
23.083333333333332,31.205941721006734,69.52667855778675,138.37050124192257,103.17142384090855,53.61195264678632
23.166666666666668,31.201949312567915,72.05045099616804,155.4653005913633,108.199379720385,53.43162034725235
23.25,31.200108959786,70.56841672770179,151.49957090002144,106.63269224154972,53.25389919351643
23.333333333333332,31.629024092866494,76.07768621834254,140.9692850669548,106.37304586908773,53.076610783734615
23.416666666666668,31.15313623342131,80.57538648783361,110.80334765971122,102.09563843645087,52.90645138634053
23.5,31.56136215128175,76.0586665785882,140.17740668374034,106.1872562889267,52.72947262585898
23.583333333333332,31.05649653028741,78.52470298264957,139.4182602375918,107.0033154245287,52.551133766818104
23.666666666666668,31.216172495986154,79.97070501639838,111.7419523589091,102.02094022894612,52.381098866436524
23.75,31.610558279703284,79.39392013277813,110.2008981053265,101.51703796978602,52.21190380315355
23.833333333333332,32.013613344398856,84.79163916092446,152.74623325094151,112.6263110519261,52.02419328473367
23.916666666666668,31.30827465690648,81.16120146322618,145.513061478527,109.44746913834739,51.84178083616976
