datetime,tower_id,x_m,y_m,temperature_degC,effective_users,coverage_radius_m,coverage_load,tx_power_W,power_consumption_W,battery_soc_percent
2026-05-15 07:30:00,2,197.03,121.46,41.36,8.0,216.38,0.05,103.86,72.69,87.28
2026-05-15 07:35:00,2,197.03,121.46,40.1,9.0,210.67,0.06,101.12,72.55,87.16
2026-05-15 07:40:00,2,197.03,121.46,41.06,8.0,292.58,0.03,140.44,80.69,87.03
2026-05-15 07:45:00,2,197.03,121.46,40.89,9.0,259.05,0.04,124.34,77.23,86.9
2026-05-15 07:50:00,2,197.03,121.46,40.9,7.0,249.5,0.04,119.76,75.52,86.77
2026-05-15 07:55:00,2,197.03,121.46,41.74,12.0,301.48,0.04,144.71,83.21,86.64
2026-05-15 08:00:00,2,197.03,121.46,41.37,11.0,264.43,0.05,126.93,78.53,86.5
2026-05-15 08:05:00,2,197.03,121.46,41.63,11.0,323.92,0.03,155.48,85.75,86.36
2026-05-15 08:10:00,2,197.03,121.46,42.01,16.0,286.3,0.06,137.42,82.8,86.22
2026-05-15 08:15:00,2,197.03,121.46,41.96,3.0,205.63,0.02,98.7,69.94,86.11
2026-05-15 08:20:00,2,197.03,121.46,41.71,19.0,202.37,0.15,97.14,75.53,85.98
2026-05-15 08:25:00,2,197.03,121.46,41.89,11.0,203.01,0.08,97.44,72.64,85.86
2026-05-15 08:30:00,2,197.03,121.46,41.65,16.0,309.34,0.05,148.48,85.63,85.72
2026-05-15 08:35:00,2,197.03,121.46,42.87,8.0,233.44,0.05,112.05,74.29,85.59
2026-05-15 08:40:00,2,197.03,121.46,41.21,13.0,282.52,0.05,135.61,81.29,85.46
2026-05-15 08:45:00,2,197.03,121.46,42.32,12.0,252.36,0.06,121.13,77.61,85.33
2026-05-15 08:50:00,2,197.03,121.46,42.76,14.0,262.58,0.06,126.04,79.4,85.2
2026-05-15 08:55:00,2,197.03,121.46,42.89,8.0,262.42,0.04,125.96,77.25,85.07
2026-05-15 09:00:00,2,197.03,121.46,43.63,12.0,271.65,0.05,130.39,79.69,84.94
2026-05-15 09:05:00,2,197.03,121.46,42.36,6.0,215.47,0.04,103.42,71.89,84.82
2026-05-15 09:10:00,2,197.03,121.46,43.08,13.0,221.6,0.08,106.37,74.98,84.69
2026-05-15 09:15:00,2,197.03,121.46,42.53,14.0,217.36,0.09,104.33,74.96,84.57
2026-05-15 09:20:00,2,197.03,121.46,42.41,17.0,234.23,0.1,112.43,77.61,84.44
2026-05-15 09:25:00,2,197.03,121.46,43.62,11.0,200.49,0.09,96.24,72.46,84.32
2026-05-15 09:30:00,2,197.03,121.46,45.08,6.0,258.48,0.03,124.07,76.11,84.19
2026-05-15 09:35:00,2,197.03,121.46,44.1,15.0,251.52,0.08,120.73,78.62,84.06
2026-05-15 09:40:00,2,197.03,121.46,44.0,11.0,239.74,0.06,115.07,75.98,83.93
2026-05-15 09:45:00,2,197.03,121.46,43.95,6.0,227.6,0.04,109.25,73.01,83.81
2026-05-15 09:50:00,2,197.03,121.46,44.04,11.0,200.39,0.09,96.19,72.45,83.69
2026-05-15 09:55:00,2,197.03,121.46,43.76,9.0,220.07,0.06,105.64,73.4,83.57
2026-05-15 10:00:00,2,197.03,121.46,44.04,13.0,313.96,0.04,150.7,85.16,83.42
2026-05-15 10:05:00,2,197.03,121.46,42.39,14.0,239.94,0.08,115.17,77.08,83.3
2026-05-15 10:10:00,2,197.03,121.46,44.68,11.0,289.77,0.04,139.09,81.43,83.16
2026-05-15 10:15:00,2,197.03,121.46,45.05,20.0,296.6,0.07,142.37,85.47,83.02
2026-05-15 10:20:00,2,197.03,121.46,44.32,26.0,255.41,0.13,122.6,82.98,82.88
2026-05-15 10:25:00,2,197.03,121.46,44.42,26.0,275.78,0.11,132.37,85.18,82.74
2026-05-15 10:30:00,2,197.03,121.46,44.74,15.0,284.59,0.06,136.6,82.26,82.6
2026-05-15 10:35:00,2,197.03,121.46,43.94,16.0,227.72,0.1,109.3,76.64,82.47
2026-05-15 10:40:00,2,197.03,121.46,44.19,23.0,301.93,0.08,144.93,87.2,82.33
2026-05-15 10:45:00,2,197.03,121.46,45.13,19.0,243.84,0.1,117.04,79.27,82.19
2026-05-15 10:50:00,2,197.03,121.46,44.32,25.0,311.64,0.08,149.59,89.14,82.05
2026-05-15 10:55:00,2,197.03,121.46,44.89,24.0,210.21,0.17,100.9,77.99,81.92
2026-05-15 11:00:00,2,197.03,121.46,44.41,40.0,266.23,0.18,127.79,89.15,81.77
2026-05-15 11:05:00,2,197.03,121.46,44.34,32.0,228.96,0.19,109.9,82.54,81.63
2026-05-15 11:10:00,2,197.03,121.46,44.73,22.0,222.65,0.14,106.87,78.35,81.5
2026-05-15 11:15:00,2,197.03,121.46,44.8,28.0,323.65,0.09,155.35,91.79,81.35
2026-05-15 11:20:00,2,197.03,121.46,44.98,21.0,238.73,0.12,114.59,79.5,81.21
2026-05-15 11:25:00,2,197.03,121.46,44.32,30.0,241.57,0.16,115.95,83.01,81.08
2026-05-15 11:30:00,2,197.03,121.46,44.82,18.0,202.65,0.14,97.27,75.19,80.95
2026-05-15 11:35:00,2,197.03,121.46,45.62,24.0,305.78,0.08,146.78,88.04,80.8
2026-05-15 11:40:00,2,197.03,121.46,45.05,25.0,260.56,0.12,125.07,83.16,80.67
2026-05-15 11:45:00,2,197.03,121.46,45.02,29.0,310.98,0.1,149.27,90.5,80.51
2026-05-15 11:50:00,2,197.03,121.46,43.99,31.0,317.01,0.1,152.17,91.98,80.36
2026-05-15 11:55:00,2,197.03,121.46,44.09,28.0,313.41,0.09,150.44,90.44,80.21
2026-05-15 12:00:00,2,197.03,121.46,45.41,29.0,257.24,0.14,123.48,84.25,80.07
2026-05-15 12:05:00,2,197.03,121.46,44.94,29.0,268.99,0.13,129.12,85.51,79.93
2026-05-15 12:10:00,2,197.03,121.46,45.49,42.0,297.26,0.15,142.68,93.42,79.77
2026-05-15 12:15:00,2,197.03,121.46,44.57,27.0,284.74,0.11,136.67,86.57,79.63
2026-05-15 12:20:00,2,197.03,121.46,44.97,32.0,293.68,0.12,140.97,89.42,79.48
2026-05-15 12:25:00,2,197.03,121.46,44.32,27.0,210.69,0.19,101.13,79.13,79.35
2026-05-15 12:30:00,2,197.03,121.46,45.11,41.0,200.65,0.32,96.31,83.43,79.21
2026-05-15 12:35:00,2,197.03,121.46,44.86,48.0,257.39,0.23,123.55,91.09,79.06
2026-05-15 12:40:00,2,197.03,121.46,44.87,37.0,242.45,0.2,116.38,85.63,78.91
2026-05-15 12:45:00,2,197.03,121.46,45.14,41.0,217.99,0.27,104.64,84.84,78.77
2026-05-15 12:50:00,2,197.03,121.46,44.73,57.0,314.2,0.18,150.82,100.87,78.6
2026-05-15 12:55:00,2,197.03,121.46,44.58,30.0,302.56,0.1,145.23,89.77,78.45
2026-05-15 13:00:00,2,197.03,121.46,45.53,34.0,275.2,0.14,132.1,87.98,78.31
2026-05-15 13:05:00,2,197.03,121.46,44.83,39.0,302.5,0.14,145.2,93.0,78.15
2026-05-15 13:10:00,2,197.03,121.46,44.87,37.0,324.25,0.11,155.64,95.06,77.99
2026-05-15 13:15:00,2,197.03,121.46,43.39,45.0,323.85,0.14,155.45,97.87,77.83
2026-05-15 13:20:00,2,197.03,121.46,44.58,42.0,258.14,0.2,123.91,89.01,77.68
2026-05-15 13:25:00,2,197.03,121.46,44.86,38.0,284.19,0.15,136.41,90.44,77.53
2026-05-15 13:30:00,2,197.03,121.46,44.18,28.0,306.72,0.09,147.23,89.58,77.38
2026-05-15 13:35:00,2,197.03,121.46,43.9,41.0,307.68,0.14,147.69,94.35,77.22
2026-05-15 13:40:00,2,197.03,121.46,45.02,36.0,272.17,0.15,130.64,88.35,77.08
2026-05-15 13:45:00,2,197.03,121.46,44.04,27.0,310.52,0.09,149.05,89.71,76.93
2026-05-15 13:50:00,2,197.03,121.46,44.67,40.0,242.08,0.22,116.2,86.68,76.78
2026-05-15 13:55:00,2,197.03,121.46,44.39,38.0,313.31,0.12,150.39,93.99,76.63
2026-05-15 14:00:00,2,197.03,121.46,43.98,34.0,213.04,0.24,102.26,81.88,76.49
2026-05-15 14:05:00,2,197.03,121.46,44.06,32.0,241.68,0.17,116.01,83.74,76.35
2026-05-15 14:10:00,2,197.03,121.46,44.22,41.0,280.97,0.17,134.87,91.15,76.2
2026-05-15 14:15:00,2,197.03,121.46,44.0,41.0,278.82,0.17,133.83,90.9,76.05
2026-05-15 14:20:00,2,197.03,121.46,43.08,27.0,286.22,0.1,137.38,86.72,75.9
2026-05-15 14:25:00,2,197.03,121.46,43.15,33.0,212.22,0.23,101.86,81.44,75.77
2026-05-15 14:30:00,2,197.03,121.46,43.89,36.0,205.35,0.27,98.57,81.97,75.63
2026-05-15 14:35:00,2,197.03,121.46,44.08,45.0,206.1,0.34,98.93,85.33,75.49
2026-05-15 14:40:00,2,197.03,121.46,44.09,33.0,218.03,0.22,104.65,81.94,75.35
2026-05-15 14:45:00,2,197.03,121.46,43.56,39.0,319.51,0.12,153.36,95.15,75.19
2026-05-15 14:50:00,2,197.03,121.46,43.73,45.0,277.05,0.19,132.98,92.13,75.04
2026-05-15 14:55:00,2,197.03,121.46,43.8,27.0,269.42,0.12,129.32,84.83,74.9
2026-05-15 15:00:00,2,197.03,121.46,43.37,33.0,288.42,0.13,138.44,89.15,74.75
2026-05-15 15:05:00,2,197.03,121.46,42.92,35.0,298.63,0.12,143.34,91.07,74.6
2026-05-15 15:10:00,2,197.03,121.46,43.47,32.0,238.5,0.18,114.48,83.44,74.46
2026-05-15 15:15:00,2,197.03,121.46,42.33,39.0,249.64,0.2,119.83,87.06,74.31
2026-05-15 15:20:00,2,197.03,121.46,41.95,32.0,212.26,0.23,101.88,81.09,74.18
2026-05-15 15:25:00,2,197.03,121.46,42.5,22.0,276.09,0.09,132.52,83.77,74.04
2026-05-15 15:30:00,2,197.03,121.46,42.31,37.0,265.99,0.17,127.68,88.05,73.89
2026-05-15 15:35:00,2,197.03,121.46,40.97,32.0,207.4,0.24,99.55,80.68,73.76
2026-05-15 15:40:00,2,197.03,121.46,42.31,25.0,277.12,0.1,133.02,84.96,73.62
2026-05-15 15:45:00,2,197.03,121.46,42.46,43.0,301.98,0.15,144.95,94.35,73.46
2026-05-15 15:50:00,2,197.03,121.46,41.08,34.0,314.41,0.11,150.92,92.7,73.3
2026-05-15 15:55:00,2,197.03,121.46,43.11,33.0,233.13,0.19,111.9,83.29,73.17
2026-05-15 16:00:00,2,197.03,121.46,41.45,30.0,289.73,0.11,139.07,88.21,73.02
2026-05-15 16:05:00,2,197.03,121.46,41.93,37.0,220.61,0.24,105.89,83.61,72.88
2026-05-15 16:10:00,2,197.03,121.46,41.5,21.0,312.55,0.07,150.02,87.83,72.73
2026-05-15 16:15:00,2,197.03,121.46,41.77,34.0,322.66,0.1,154.88,93.77,72.58
2026-05-15 16:20:00,2,197.03,121.46,40.58,33.0,284.77,0.13,136.69,88.71,72.43
2026-05-15 16:25:00,2,197.03,121.46,40.62,35.0,236.15,0.2,113.35,84.3,72.29
2026-05-15 16:30:00,2,197.03,121.46,40.06,27.0,229.38,0.16,110.1,80.76,72.15
2026-05-15 16:35:00,2,197.03,121.46,40.39,27.0,276.64,0.11,132.79,85.62,72.01
2026-05-15 16:40:00,2,197.03,121.46,39.91,38.0,218.17,0.25,104.72,83.75,71.87
2026-05-15 16:45:00,2,197.03,121.46,41.4,18.0,206.33,0.13,99.04,75.47,71.75
2026-05-15 16:50:00,2,197.03,121.46,40.28,31.0,271.43,0.13,130.28,86.47,71.6
2026-05-15 16:55:00,2,197.03,121.46,39.38,24.0,288.99,0.09,138.71,85.98,71.46
2026-05-15 17:00:00,2,197.03,121.46,39.99,26.0,321.44,0.08,154.29,90.77,71.31
2026-05-15 17:05:00,2,197.03,121.46,40.57,27.0,245.77,0.14,117.97,82.34,71.17
2026-05-15 17:10:00,2,197.03,121.46,39.42,19.0,241.0,0.1,115.68,78.97,71.04
2026-05-15 17:15:00,2,197.03,121.46,40.27,16.0,282.01,0.06,135.36,82.29,70.9
2026-05-15 17:20:00,2,197.03,121.46,39.89,18.0,302.94,0.06,145.41,85.53,70.76
2026-05-15 17:25:00,2,197.03,121.46,38.04,11.0,202.98,0.08,97.43,72.63,70.64
2026-05-15 17:30:00,2,197.03,121.46,39.47,24.0,282.94,0.1,135.81,85.28,70.5
2026-05-15 17:35:00,2,197.03,121.46,38.93,25.0,278.76,0.1,133.8,85.14,70.35
2026-05-15 17:40:00,2,197.03,121.46,38.05,19.0,223.24,0.12,107.16,77.3,70.22
2026-05-15 17:45:00,2,197.03,121.46,38.15,23.0,214.45,0.16,102.93,77.98,70.09
2026-05-15 17:50:00,2,197.03,121.46,38.32,15.0,320.71,0.05,153.94,86.76,69.95
2026-05-15 17:55:00,2,197.03,121.46,38.36,21.0,232.9,0.12,111.79,78.92,69.82
2026-05-15 18:00:00,2,197.03,121.46,37.7,30.0,316.43,0.1,151.89,91.54,69.67
2026-05-15 18:05:00,2,197.03,121.46,38.23,19.0,298.46,0.07,143.26,85.34,69.52
2026-05-15 18:10:00,2,197.03,121.46,37.66,11.0,212.37,0.08,101.94,73.44,69.4
2026-05-15 18:15:00,2,197.03,121.46,37.33,16.0,218.36,0.11,104.81,75.78,69.27
2026-05-15 18:20:00,2,197.03,121.46,37.28,19.0,266.45,0.09,127.9,81.63,69.14
2026-05-15 18:25:00,2,197.03,121.46,37.48,14.0,202.59,0.11,97.24,73.71,69.02
2026-05-15 18:30:00,2,197.03,121.46,36.66,10.0,211.55,0.07,101.55,73.0,68.89
2026-05-15 18:35:00,2,197.03,121.46,37.3,13.0,232.97,0.08,111.83,76.04,68.77
2026-05-15 18:40:00,2,197.03,121.46,35.67,12.0,215.75,0.08,103.56,74.09,68.64
2026-05-15 18:45:00,2,197.03,121.46,36.45,8.0,222.18,0.05,106.64,73.21,68.52
2026-05-15 18:50:00,2,197.03,121.46,36.89,12.0,230.46,0.07,110.62,75.43,68.4
2026-05-15 18:55:00,2,197.03,121.46,35.43,8.0,225.97,0.05,108.47,73.56,68.27
2026-05-15 19:00:00,2,197.03,121.46,35.77,15.0,230.04,0.09,110.42,76.48,68.15
2026-05-15 19:05:00,2,197.03,121.46,36.04,12.0,257.47,0.06,123.59,78.14,68.02
2026-05-15 19:10:00,2,197.03,121.46,36.03,10.0,282.47,0.04,135.58,80.2,67.88
2026-05-15 19:15:00,2,197.03,121.46,36.04,9.0,205.98,0.07,98.87,72.16,67.76
2026-05-15 19:20:00,2,197.03,121.46,35.73,10.0,288.1,0.04,138.29,80.87,67.63
2026-05-15 19:25:00,2,197.03,121.46,35.49,14.0,211.03,0.1,101.3,74.41,67.5
2026-05-15 19:30:00,2,197.03,121.46,35.34,9.0,309.43,0.03,148.53,83.14,67.36
2026-05-15 19:35:00,2,197.03,121.46,35.19,8.0,309.67,0.03,148.64,82.82,67.23
2026-05-15 19:40:00,2,197.03,121.46,35.1,6.0,215.95,0.04,103.65,71.92,67.11
2026-05-15 19:45:00,2,197.03,121.46,34.6,11.0,215.18,0.08,103.29,73.68,66.98
2026-05-15 19:50:00,2,197.03,121.46,34.71,11.0,320.36,0.03,153.77,85.26,66.84
2026-05-15 19:55:00,2,197.03,121.46,34.01,11.0,320.09,0.03,153.64,85.22,66.7
2026-05-15 20:00:00,2,197.03,121.46,33.69,5.0,275.16,0.02,132.08,77.56,66.57
2026-05-15 20:05:00,2,197.03,121.46,34.53,8.0,221.9,0.05,106.51,73.18,66.45
2026-05-15 20:10:00,2,197.03,121.46,33.74,10.0,317.6,0.03,152.45,84.55,66.31
2026-05-15 20:15:00,2,197.03,121.46,33.91,12.0,206.01,0.09,98.88,73.25,66.19
2026-05-15 20:20:00,2,197.03,121.46,34.66,9.0,252.7,0.04,121.3,76.54,66.06
2026-05-15 20:25:00,2,197.03,121.46,34.72,13.0,236.39,0.07,113.47,76.35,65.93
2026-05-15 20:30:00,2,197.03,121.46,33.01,9.0,311.08,0.03,149.32,83.35,65.79
2026-05-15 20:35:00,2,197.03,121.46,33.69,8.0,261.87,0.04,125.7,77.17,65.66
2026-05-15 20:40:00,2,197.03,121.46,33.7,15.0,241.78,0.08,116.05,77.6,65.53
2026-05-15 20:45:00,2,197.03,121.46,34.38,11.0,208.9,0.08,100.27,73.13,65.41
2026-05-15 20:50:00,2,197.03,121.46,33.11,7.0,283.8,0.03,136.23,79.28,65.28
2026-05-15 20:55:00,2,197.03,121.46,33.43,7.0,284.96,0.03,136.78,79.42,65.15
2026-05-15 21:00:00,2,197.03,121.46,32.83,12.0,233.51,0.07,112.08,75.71,65.02
2026-05-15 21:05:00,2,197.03,121.46,32.99,8.0,205.75,0.06,98.76,71.77,64.9
2026-05-15 21:10:00,2,197.03,121.46,32.32,16.0,211.41,0.11,101.48,75.16,64.78
2026-05-15 21:15:00,2,197.03,121.46,33.37,15.0,249.53,0.08,119.78,78.39,64.65
2026-05-15 21:20:00,2,197.03,121.46,33.04,7.0,216.49,0.05,103.92,72.34,64.53
2026-05-15 21:25:00,2,197.03,121.46,31.63,17.0,309.73,0.06,148.67,86.03,64.38
2026-05-15 21:30:00,2,197.03,121.46,33.01,14.0,304.74,0.05,146.27,84.32,64.24
2026-05-15 21:35:00,2,197.03,121.46,32.18,13.0,208.05,0.1,99.86,73.79,64.12
2026-05-15 21:40:00,2,197.03,121.46,31.92,14.0,238.44,0.08,114.45,76.92,63.99
2026-05-15 21:45:00,2,197.03,121.46,32.43,19.0,232.93,0.11,111.81,78.19,63.86
2026-05-15 21:50:00,2,197.03,121.46,31.85,18.0,281.28,0.07,135.02,82.91,63.72
2026-05-15 21:55:00,2,197.03,121.46,32.49,14.0,307.79,0.05,147.74,84.71,63.58
2026-05-15 22:00:00,2,197.03,121.46,31.88,12.0,235.14,0.07,112.87,75.87,63.45
2026-05-15 22:05:00,2,197.03,121.46,32.73,17.0,303.45,0.06,145.66,85.23,63.31
2026-05-15 22:10:00,2,197.03,121.46,31.45,22.0,204.46,0.17,98.14,76.77,63.18
2026-05-15 22:15:00,2,197.03,121.46,32.06,21.0,216.6,0.14,103.97,77.43,63.06
2026-05-15 22:20:00,2,197.03,121.46,32.14,16.0,274.89,0.07,131.95,81.48,62.92
2026-05-15 22:25:00,2,197.03,121.46,31.86,16.0,286.0,0.06,137.28,82.75,62.78
2026-05-15 22:30:00,2,197.03,121.46,31.25,30.0,224.92,0.19,107.96,81.44,62.65
