datetime,tower_id,x_m,y_m,z_m,temperature_degC,effective_users,coverage_radius_m,coverage_load,tx_power_W,power_consumption_W,battery_soc_percent
2026-05-15 07:50:00,14,-13.25,407.98,0.0,41.3,6.56,241.52,0.04,122.32,78.72,89.1
2026-05-15 07:55:00,14,-13.25,407.98,0.0,42.09,7.56,249.27,0.04,115.22,77.55,87.88
2026-05-15 08:00:00,14,-13.25,407.98,0.0,41.26,9.3,215.68,0.07,101.32,75.51,87.56
2026-05-15 08:05:00,14,-13.25,407.98,0.0,40.9,9.3,210.57,0.07,102.91,75.8,88.19
2026-05-15 08:10:00,14,-13.25,407.98,0.0,41.57,9.17,283.42,0.03,126.06,80.45,86.86
2026-05-15 08:15:00,14,-13.25,407.98,0.0,41.77,10.17,260.86,0.05,126.11,80.85,87.21
2026-05-15 08:20:00,14,-13.25,407.98,0.0,41.73,11.45,272.4,0.05,145.01,85.91,87.01
2026-05-15 08:25:00,14,-13.25,407.98,0.0,42.07,12.45,286.28,0.04,149.87,87.53,87.59
2026-05-15 08:30:00,14,-13.25,407.98,0.0,42.35,9.57,270.71,0.04,138.21,83.5,86.87
2026-05-15 08:35:00,14,-13.25,407.98,0.0,42.64,7.16,260.65,0.03,129.89,90.53,86.7
2026-05-15 08:40:00,14,-13.25,407.98,0.0,42.86,7.96,276.74,0.03,130.3,81.01,86.01
2026-05-15 08:45:00,14,-13.25,407.98,0.0,42.9,10.77,264.59,0.06,124.81,80.79,85.87
2026-05-15 08:50:00,14,-13.25,407.98,0.0,42.21,9.5,270.44,0.04,131.11,81.76,85.64
2026-05-15 08:55:00,14,-13.25,407.98,0.0,41.89,11.91,201.1,0.09,92.91,75.0,85.77
2026-05-15 09:00:00,14,-13.25,407.98,0.0,43.11,9.1,236.61,0.05,110.71,77.2,85.28
2026-05-15 09:05:00,14,-13.25,407.98,0.0,43.41,9.1,228.88,0.06,115.41,78.18,85.65
2026-05-15 09:10:00,14,-13.25,407.98,0.0,43.48,10.11,282.49,0.04,124.4,80.43,86.79
2026-05-15 09:15:00,14,-13.25,407.98,0.0,43.42,10.17,156.63,0.13,75.25,71.8,87.02
2026-05-15 09:20:00,14,-13.25,407.98,0.0,43.51,13.39,310.01,0.05,144.23,104.62,84.44
2026-05-15 09:25:00,14,-13.25,407.98,0.0,44.5,12.12,220.58,0.08,107.69,77.72,85.91
2026-05-15 09:30:00,14,-13.25,407.98,0.0,43.05,12.85,306.78,0.04,143.61,106.27,87.05
2026-05-15 09:35:00,14,-13.25,407.98,0.0,44.07,10.64,260.53,0.05,125.56,80.9,87.28
2026-05-15 09:40:00,14,-13.25,407.98,0.0,43.95,12.51,316.08,0.04,144.03,86.01,85.22
2026-05-15 09:45:00,14,-13.25,407.98,0.0,44.32,13.12,240.08,0.07,111.14,78.73,85.46
2026-05-15 09:50:00,14,-13.25,407.98,0.0,43.79,14.32,261.79,0.07,120.58,81.12,86.46
2026-05-15 09:55:00,14,-13.25,407.98,0.0,43.79,15.06,187.76,0.13,88.44,75.45,84.33
2026-05-15 10:00:00,14,-13.25,407.98,0.0,43.53,16.8,180.24,0.14,86.62,75.8,85.35
2026-05-15 10:05:00,14,-13.25,407.98,0.0,43.76,15.87,173.7,0.16,83.18,74.98,85.2
2026-05-15 10:10:00,14,-13.25,407.98,0.0,43.72,16.54,307.4,0.06,152.19,89.64,84.38
2026-05-15 10:15:00,14,-13.25,407.98,0.0,44.21,13.99,252.42,0.07,122.72,81.48,85.18
2026-05-15 10:20:00,14,-13.25,407.98,0.0,44.33,17.88,288.54,0.07,138.05,86.43,84.01
2026-05-15 10:25:00,14,-13.25,407.98,0.0,44.92,17.14,242.2,0.1,123.67,82.85,84.32
2026-05-15 10:30:00,14,-13.25,407.98,0.0,44.73,17.28,247.27,0.09,124.24,83.0,84.84
2026-05-15 10:35:00,14,-13.25,407.98,0.0,44.65,15.94,226.9,0.1,103.12,78.23,84.43
2026-05-15 10:40:00,14,-13.25,407.98,0.0,45.39,19.29,195.68,0.16,89.46,77.16,85.05
2026-05-15 10:45:00,14,-13.25,407.98,0.0,45.57,20.43,189.97,0.17,88.19,77.38,84.58
2026-05-15 10:50:00,14,-13.25,407.98,0.0,44.44,20.9,234.27,0.12,112.99,81.93,83.18
2026-05-15 10:55:00,14,-13.25,407.98,0.0,44.92,18.83,238.05,0.1,103.46,79.31,82.76
2026-05-15 11:00:00,14,-13.25,407.98,0.0,44.78,20.3,215.24,0.13,101.21,79.47,82.05
2026-05-15 11:05:00,14,-13.25,407.98,0.0,44.75,21.38,193.62,0.19,94.74,78.83,82.05
2026-05-15 11:10:00,14,-13.25,407.98,0.0,44.93,22.86,276.53,0.09,136.69,87.88,83.0
2026-05-15 11:15:00,14,-13.25,407.98,0.0,45.3,21.25,310.24,0.07,150.48,90.84,82.18
2026-05-15 11:20:00,14,-13.25,407.98,0.0,44.16,21.58,232.04,0.14,118.17,83.29,83.92
2026-05-15 11:25:00,14,-13.25,407.98,0.0,44.18,22.52,263.01,0.1,117.78,83.45,83.6
2026-05-15 11:30:00,14,-13.25,407.98,0.0,44.88,23.33,262.6,0.1,125.02,85.32,83.51
2026-05-15 11:35:00,14,-13.25,407.98,0.0,45.19,24.4,301.83,0.09,138.48,88.87,81.56
2026-05-15 11:40:00,14,-13.25,407.98,0.0,45.38,24.2,318.56,0.08,152.48,92.44,82.85
2026-05-15 11:45:00,14,-13.25,407.98,0.0,45.33,24.34,306.63,0.08,141.4,89.56,83.39
2026-05-15 11:50:00,14,-13.25,407.98,0.0,44.63,27.22,171.05,0.28,85.16,79.5,80.85
2026-05-15 11:55:00,14,-13.25,407.98,0.0,45.24,23.13,179.54,0.23,89.8,78.7,81.47
2026-05-15 12:00:00,14,-13.25,407.98,0.0,44.93,26.62,307.36,0.08,149.93,92.59,81.38
2026-05-15 12:05:00,14,-13.25,407.98,0.0,45.31,27.43,306.57,0.09,138.38,89.9,82.23
2026-05-15 12:10:00,14,-13.25,407.98,0.0,44.4,28.37,322.06,0.09,154.06,94.35,79.77
2026-05-15 12:15:00,14,-13.25,407.98,0.0,45.33,27.09,243.55,0.15,115.72,84.72,81.33
2026-05-15 12:20:00,14,-13.25,407.98,0.0,44.17,29.24,256.41,0.15,127.25,87.99,82.92
2026-05-15 12:25:00,14,-13.25,407.98,0.0,45.54,27.97,243.92,0.15,119.06,85.73,82.23
2026-05-15 12:30:00,14,-13.25,407.98,0.0,44.45,28.98,233.19,0.17,109.89,84.23,82.17
2026-05-15 12:35:00,14,-13.25,407.98,0.0,44.43,29.38,246.29,0.16,124.16,87.36,82.22
2026-05-15 12:40:00,14,-13.25,407.98,0.0,44.43,27.24,205.11,0.22,101.46,82.12,80.91
2026-05-15 12:45:00,14,-13.25,407.98,0.0,45.61,30.86,242.42,0.17,115.17,85.97,80.96
2026-05-15 12:50:00,14,-13.25,407.98,0.0,45.13,29.73,375.22,0.07,182.56,103.42,80.01
2026-05-15 12:55:00,14,-13.25,407.98,0.0,44.92,33.01,218.98,0.23,105.86,84.98,79.22
2026-05-15 13:00:00,14,-13.25,407.98,0.0,44.27,33.55,208.17,0.23,93.23,82.91,79.95
2026-05-15 13:05:00,14,-13.25,407.98,0.0,45.26,29.39,276.07,0.12,129.47,88.5,80.62
2026-05-15 13:10:00,14,-13.25,407.98,0.0,44.79,35.17,151.21,0.45,77.23,81.46,80.12
2026-05-15 13:15:00,14,-13.25,407.98,0.0,44.45,32.02,172.22,0.35,82.8,80.96,79.14
2026-05-15 13:20:00,14,-13.25,407.98,0.0,44.21,33.64,162.73,0.43,71.87,80.16,80.55
2026-05-15 13:25:00,14,-13.25,407.98,0.0,45.74,32.37,202.65,0.26,96.79,83.17,78.96
2026-05-15 13:30:00,14,-13.25,407.98,0.0,44.84,32.51,319.91,0.1,145.97,93.64,80.82
2026-05-15 13:35:00,14,-13.25,407.98,0.0,44.22,33.78,367.17,0.08,166.7,99.88,79.34
2026-05-15 13:40:00,14,-13.25,407.98,0.0,44.17,31.03,309.4,0.11,150.6,94.37,79.63
2026-05-15 13:45:00,14,-13.25,407.98,0.0,44.46,34.25,309.17,0.11,138.19,92.28,80.38
2026-05-15 13:50:00,14,-13.25,407.98,0.0,44.16,33.85,211.87,0.23,100.42,84.26,80.0
2026-05-15 13:55:00,14,-13.25,407.98,0.0,44.2,33.92,183.76,0.33,87.06,82.24,78.97
2026-05-15 14:00:00,14,-13.25,407.98,0.0,43.3,33.12,223.84,0.21,108.85,85.56,80.94
2026-05-15 14:05:00,14,-13.25,407.98,0.0,44.14,34.2,284.92,0.14,139.15,92.56,78.69
2026-05-15 14:10:00,14,-13.25,407.98,0.0,43.78,33.52,272.93,0.16,133.11,90.88,79.12
2026-05-15 14:15:00,14,-13.25,407.98,0.0,44.12,33.05,256.43,0.15,120.53,87.83,78.5
2026-05-15 14:20:00,14,-13.25,407.98,0.0,44.06,33.32,191.73,0.31,89.91,82.44,75.69
2026-05-15 14:25:00,14,-13.25,407.98,0.0,43.14,31.45,319.57,0.1,152.66,95.06,79.17
2026-05-15 14:30:00,14,-13.25,407.98,0.0,43.69,31.65,230.79,0.2,108.36,84.93,80.48
2026-05-15 14:35:00,14,-13.25,407.98,0.0,42.93,32.53,283.95,0.12,133.54,90.55,77.88
2026-05-15 14:40:00,14,-13.25,407.98,0.0,44.05,29.5,291.11,0.1,140.65,91.21,77.68
2026-05-15 14:45:00,14,-13.25,407.98,0.0,43.51,34.34,302.69,0.12,141.69,93.21,77.79
2026-05-15 14:50:00,14,-13.25,407.98,0.0,43.68,33.13,289.87,0.12,135.26,91.18,77.83
2026-05-15 14:55:00,14,-13.25,407.98,0.0,43.78,28.96,302.08,0.1,148.61,93.1,77.71
2026-05-15 15:00:00,14,-13.25,407.98,0.0,43.45,31.25,227.21,0.19,110.97,85.28,79.17
2026-05-15 15:05:00,14,-13.25,407.98,0.0,41.84,32.06,303.72,0.11,152.43,95.23,77.28
2026-05-15 15:10:00,14,-13.25,407.98,0.0,43.51,32.05,192.11,0.28,88.84,81.76,76.8
2026-05-15 15:15:00,14,-13.25,407.98,0.0,42.03,32.53,269.51,0.15,124.03,88.41,77.25
2026-05-15 15:20:00,14,-13.25,407.98,0.0,42.59,30.25,313.67,0.1,149.75,93.85,78.74
2026-05-15 15:25:00,14,-13.25,407.98,0.0,42.35,29.84,172.18,0.31,80.42,79.76,77.34
2026-05-15 15:30:00,14,-13.25,407.98,0.0,42.21,29.24,258.43,0.14,115.81,85.46,77.86
2026-05-15 15:35:00,14,-13.25,407.98,0.0,41.68,28.51,237.49,0.16,112.83,84.63,77.96
2026-05-15 15:40:00,14,-13.25,407.98,0.0,41.58,29.59,248.71,0.16,125.05,87.63,74.98
2026-05-15 15:45:00,14,-13.25,407.98,0.0,42.5,29.45,204.97,0.21,89.11,80.75,76.82
2026-05-15 15:50:00,14,-13.25,407.98,0.0,43.04,26.97,244.54,0.13,116.45,84.78,74.86
2026-05-15 15:55:00,14,-13.25,407.98,0.0,40.51,27.24,234.59,0.16,107.69,83.17,76.19
2026-05-15 16:00:00,14,-13.25,407.98,0.0,41.64,28.12,256.44,0.13,114.41,84.76,75.21
2026-05-15 16:05:00,14,-13.25,407.98,0.0,41.58,25.1,267.7,0.11,127.82,86.59,75.07
2026-05-15 16:10:00,14,-13.25,407.98,0.0,40.94,28.66,182.15,0.26,91.49,80.96,75.76
2026-05-15 16:15:00,14,-13.25,407.98,0.0,41.93,24.83,186.18,0.23,92.35,79.71,76.35
2026-05-15 16:20:00,14,-13.25,407.98,0.0,42.05,25.71,319.34,0.07,157.8,94.43,75.24
2026-05-15 16:25:00,14,-13.25,407.98,0.0,41.16,26.04,287.8,0.1,133.04,88.12,75.72
2026-05-15 16:30:00,14,-13.25,407.98,0.0,39.57,23.89,211.7,0.16,93.68,79.45,74.49
2026-05-15 16:35:00,14,-13.25,407.98,0.0,40.41,23.15,254.09,0.12,113.89,82.89,73.79
2026-05-15 16:40:00,14,-13.25,407.98,0.0,40.3,22.69,204.58,0.17,99.09,79.99,74.33
2026-05-15 16:45:00,14,-13.25,407.98,0.0,40.62,24.17,326.85,0.07,157.05,93.67,74.63
2026-05-15 16:50:00,14,-13.25,407.98,0.0,40.44,21.88,256.92,0.1,122.81,84.31,74.53
2026-05-15 16:55:00,14,-13.25,407.98,0.0,39.8,18.78,244.44,0.1,121.16,82.86,75.68
2026-05-15 17:00:00,14,-13.25,407.98,0.0,39.28,22.08,255.88,0.1,117.89,83.31,74.39
2026-05-15 17:05:00,14,-13.25,407.98,0.0,40.23,22.35,231.82,0.13,113.28,82.51,75.17
2026-05-15 17:10:00,14,-13.25,407.98,0.0,40.0,18.12,276.62,0.08,128.29,84.19,73.36
2026-05-15 17:15:00,14,-13.25,407.98,0.0,38.9,19.94,289.6,0.08,137.6,87.05,73.83
2026-05-15 17:20:00,14,-13.25,407.98,0.0,39.45,20.68,314.73,0.07,149.53,90.37,74.26
2026-05-15 17:25:00,14,-13.25,407.98,0.0,38.9,17.24,143.35,0.27,68.63,84.34,73.85
2026-05-15 17:30:00,14,-13.25,407.98,0.0,39.32,16.7,271.9,0.08,125.5,83.05,73.2
2026-05-15 17:35:00,14,-13.25,407.98,0.0,38.89,17.38,192.18,0.14,90.27,76.57,74.78
2026-05-15 17:40:00,14,-13.25,407.98,0.0,39.52,16.57,267.65,0.07,124.34,82.73,74.65
2026-05-15 17:45:00,14,-13.25,407.98,0.0,39.16,16.78,203.3,0.13,100.95,78.18,72.46
2026-05-15 17:50:00,14,-13.25,407.98,0.0,38.38,14.49,220.49,0.1,109.04,78.84,72.66
2026-05-15 17:55:00,14,-13.25,407.98,0.0,37.9,16.71,310.2,0.06,130.84,84.25,73.88
2026-05-15 18:00:00,14,-13.25,407.98,0.0,38.54,15.7,315.11,0.05,166.63,93.46,73.17
2026-05-15 18:05:00,14,-13.25,407.98,0.0,38.04,15.36,288.97,0.06,136.01,85.02,73.33
2026-05-15 18:10:00,14,-13.25,407.98,0.0,37.77,13.88,230.07,0.08,106.57,78.11,73.09
2026-05-15 18:15:00,14,-13.25,407.98,0.0,37.96,13.01,176.39,0.13,85.02,74.19,72.3
2026-05-15 18:20:00,14,-13.25,407.98,0.0,37.64,13.28,207.99,0.09,96.59,76.09,73.53
2026-05-15 18:25:00,14,-13.25,407.98,0.0,37.09,13.15,207.6,0.09,91.99,75.27,72.31
2026-05-15 18:30:00,14,-13.25,407.98,0.0,37.37,12.61,278.82,0.05,131.52,82.95,71.21
2026-05-15 18:35:00,14,-13.25,407.98,0.0,35.97,13.69,288.15,0.06,134.59,84.08,73.63
2026-05-15 18:40:00,14,-13.25,407.98,0.0,37.43,11.2,252.95,0.06,119.86,79.84,72.06
2026-05-15 18:45:00,14,-13.25,407.98,0.0,36.44,12.07,218.81,0.08,102.99,76.8,72.27
2026-05-15 18:50:00,14,-13.25,407.98,0.0,35.71,9.98,313.64,0.03,146.96,85.86,71.36
2026-05-15 18:55:00,14,-13.25,407.98,0.0,36.52,8.9,190.34,0.08,93.01,73.93,71.07
2026-05-15 19:00:00,14,-13.25,407.98,0.0,36.05,7.62,214.74,0.06,102.07,75.03,71.15
2026-05-15 19:05:00,14,-13.25,407.98,0.0,35.53,10.66,149.91,0.14,68.0,71.04,71.74
2026-05-15 19:10:00,14,-13.25,407.98,0.0,35.92,11.54,259.04,0.06,122.75,80.59,72.36
2026-05-15 19:15:00,14,-13.25,407.98,0.0,36.15,8.3,285.18,0.03,128.53,80.7,71.56
2026-05-15 19:20:00,14,-13.25,407.98,0.0,35.42,6.68,340.42,0.02,162.52,89.02,70.16
2026-05-15 19:25:00,14,-13.25,407.98,0.0,34.84,10.19,310.77,0.03,145.97,85.67,70.45
2026-05-15 19:30:00,14,-13.25,407.98,0.0,36.32,9.58,284.53,0.03,136.0,82.93,70.72
2026-05-15 19:35:00,14,-13.25,407.98,0.0,34.6,7.16,265.36,0.04,125.86,79.7,70.21
2026-05-15 19:40:00,14,-13.25,407.98,0.0,35.15,9.11,268.9,0.04,120.67,79.24,70.8
2026-05-15 19:45:00,14,-13.25,407.98,0.0,34.12,8.71,309.38,0.03,144.84,84.85,69.24
2026-05-15 19:50:00,14,-13.25,407.98,0.0,35.31,9.52,270.08,0.04,123.91,80.1,69.39
2026-05-15 19:55:00,14,-13.25,407.98,0.0,34.51,9.59,268.22,0.04,124.33,80.21,69.58
2026-05-15 20:00:00,14,-13.25,407.98,0.0,34.87,8.84,303.49,0.03,149.63,86.17,71.52
2026-05-15 20:05:00,14,-13.25,407.98,0.0,33.97,6.08,244.62,0.03,108.84,75.71,71.12
2026-05-15 20:10:00,14,-13.25,407.98,0.0,34.49,10.8,238.24,0.07,124.58,80.75,69.51
2026-05-15 20:15:00,14,-13.25,407.98,0.0,35.18,5.74,251.86,0.03,121.31,93.46,70.15
2026-05-15 20:20:00,14,-13.25,407.98,0.0,34.72,9.18,296.44,0.03,135.74,82.72,69.38
2026-05-15 20:25:00,14,-13.25,407.98,0.0,33.75,9.25,163.59,0.11,76.27,84.77,68.64
2026-05-15 20:30:00,14,-13.25,407.98,0.0,34.31,6.68,198.69,0.06,92.42,73.01,69.95
