datetime,tower_id,x_m,y_m,z_m,temperature_degC,effective_users,coverage_radius_m,coverage_load,tx_power_W,power_consumption_W,battery_soc_percent
2026-05-15 08:45:00,9,-293.76,385.49,-0.4,42.9,10.79,266.24,0.05,137.97,83.89,88.3
2026-05-15 08:50:00,9,-293.76,385.49,-0.4,42.21,9.52,311.01,0.03,149.5,86.39,87.22
2026-05-15 08:55:00,9,-293.76,385.49,-0.4,41.89,11.93,188.78,0.1,89.88,74.52,87.04
2026-05-15 09:00:00,9,-293.76,385.49,-0.4,43.11,9.12,258.12,0.05,123.83,79.97,87.53
2026-05-15 09:05:00,9,-293.76,385.49,-0.4,43.41,9.12,245.6,0.05,113.79,77.83,85.94
2026-05-15 09:10:00,9,-293.76,385.49,-0.4,43.48,10.12,163.5,0.12,77.52,72.07,84.98
2026-05-15 09:15:00,9,-293.76,385.49,-0.4,43.42,10.19,308.59,0.04,149.05,86.52,86.54
2026-05-15 09:20:00,9,-293.76,385.49,-0.4,43.51,13.41,326.26,0.04,158.33,90.22,84.42
2026-05-15 09:25:00,9,-293.76,385.49,-0.4,44.5,12.14,202.27,0.09,93.99,75.26,86.73
2026-05-15 09:30:00,9,-293.76,385.49,-0.4,43.05,12.88,240.47,0.07,112.99,79.02,84.99
2026-05-15 09:35:00,9,-293.76,385.49,-0.4,44.07,10.66,254.19,0.05,123.76,80.5,86.04
2026-05-15 09:40:00,9,-293.76,385.49,-0.4,43.95,12.54,226.48,0.08,109.73,78.27,85.58
2026-05-15 09:45:00,9,-293.76,385.49,-0.4,44.32,13.15,230.44,0.08,106.79,77.91,85.89
2026-05-15 09:50:00,9,-293.76,385.49,-0.4,43.79,14.36,287.52,0.05,135.37,84.5,86.56
2026-05-15 09:55:00,9,-293.76,385.49,-0.4,43.79,15.1,168.0,0.18,75.22,82.84,85.15
2026-05-15 10:00:00,9,-293.76,385.49,-0.4,43.53,16.84,280.23,0.07,129.63,84.04,85.53
2026-05-15 10:05:00,9,-293.76,385.49,-0.4,43.76,15.9,214.78,0.12,99.76,77.64,84.6
2026-05-15 10:10:00,9,-293.76,385.49,-0.4,43.72,16.58,206.52,0.13,97.67,77.53,83.79
2026-05-15 10:15:00,9,-293.76,385.49,-0.4,44.21,14.03,278.02,0.06,132.67,83.75,85.58
2026-05-15 10:20:00,9,-293.76,385.49,-0.4,44.33,17.92,262.19,0.08,127.96,84.05,85.03
2026-05-15 10:25:00,9,-293.76,385.49,-0.4,44.92,17.18,289.96,0.06,140.38,86.76,83.41
2026-05-15 10:30:00,9,-293.76,385.49,-0.4,44.73,17.32,221.84,0.11,100.63,78.28,85.64
2026-05-15 10:35:00,9,-293.76,385.49,-0.4,44.65,15.98,270.26,0.07,130.79,84.01,84.36
2026-05-15 10:40:00,9,-293.76,385.49,-0.4,45.39,19.33,205.28,0.16,97.16,78.47,84.75
2026-05-15 10:45:00,9,-293.76,385.49,-0.4,45.57,20.48,174.36,0.21,85.87,77.11,82.14
2026-05-15 10:50:00,9,-293.76,385.49,-0.4,44.44,20.95,168.55,0.23,88.85,77.78,83.72
2026-05-15 10:55:00,9,-293.76,385.49,-0.4,44.92,18.87,261.65,0.09,125.96,83.95,84.61
2026-05-15 11:00:00,9,-293.76,385.49,-0.4,44.78,20.35,244.41,0.11,108.95,80.91,85.13
2026-05-15 11:05:00,9,-293.76,385.49,-0.4,44.75,21.43,257.39,0.11,120.33,83.64,82.94
2026-05-15 11:10:00,9,-293.76,385.49,-0.4,44.93,22.91,208.86,0.17,97.73,79.84,83.53
2026-05-15 11:15:00,9,-293.76,385.49,-0.4,45.3,21.3,327.5,0.07,148.26,90.26,84.05
2026-05-15 11:20:00,9,-293.76,385.49,-0.4,44.16,21.64,283.61,0.08,130.53,85.95,83.92
2026-05-15 11:25:00,9,-293.76,385.49,-0.4,44.18,22.58,322.01,0.07,172.18,97.61,83.66
2026-05-15 11:30:00,9,-293.76,385.49,-0.4,44.88,23.38,280.83,0.09,124.5,85.2,82.68
2026-05-15 11:35:00,9,-293.76,385.49,-0.4,45.19,24.46,215.21,0.16,101.56,81.05,82.44
2026-05-15 11:40:00,9,-293.76,385.49,-0.4,45.38,24.26,187.37,0.22,92.35,79.49,83.68
2026-05-15 11:45:00,9,-293.76,385.49,-0.4,45.33,24.4,201.49,0.19,101.8,81.13,83.23
2026-05-15 11:50:00,9,-293.76,385.49,-0.4,44.63,27.29,322.65,0.07,157.73,94.97,83.31
2026-05-15 11:55:00,9,-293.76,385.49,-0.4,45.24,23.19,248.85,0.12,115.01,83.15,81.61
2026-05-15 12:00:00,9,-293.76,385.49,-0.4,44.93,26.69,301.61,0.09,141.42,90.41,82.53
2026-05-15 12:05:00,9,-293.76,385.49,-0.4,45.31,27.5,273.11,0.12,138.34,89.97,81.98
2026-05-15 12:10:00,9,-293.76,385.49,-0.4,44.4,28.44,238.49,0.16,108.51,83.76,81.73
2026-05-15 12:15:00,9,-293.76,385.49,-0.4,45.33,27.17,277.57,0.13,131.22,88.15,80.9
2026-05-15 12:20:00,9,-293.76,385.49,-0.4,44.17,29.32,234.29,0.17,113.04,84.99,82.65
2026-05-15 12:25:00,9,-293.76,385.49,-0.4,45.54,28.05,167.06,0.3,77.84,78.76,81.36
2026-05-15 12:30:00,9,-293.76,385.49,-0.4,44.45,29.06,266.53,0.12,124.33,87.21,81.46
2026-05-15 12:35:00,9,-293.76,385.49,-0.4,44.43,29.47,285.4,0.11,133.49,89.46,83.88
2026-05-15 12:40:00,9,-293.76,385.49,-0.4,44.43,27.32,283.72,0.11,129.89,87.85,81.04
2026-05-15 12:45:00,9,-293.76,385.49,-0.4,45.61,30.95,342.75,0.09,160.65,97.13,83.27
2026-05-15 12:50:00,9,-293.76,385.49,-0.4,45.13,29.8,182.3,0.29,84.07,80.26,80.18
2026-05-15 12:55:00,9,-293.76,385.49,-0.4,44.92,33.11,231.29,0.2,108.54,85.47,81.21
2026-05-15 13:00:00,9,-293.76,385.49,-0.4,44.27,33.65,255.2,0.18,132.1,109.11,82.03
2026-05-15 13:05:00,9,-293.76,385.49,-0.4,45.26,29.47,278.56,0.13,128.48,88.32,79.86
2026-05-15 13:10:00,9,-293.76,385.49,-0.4,44.79,35.26,284.22,0.13,126.75,89.94,80.77
2026-05-15 13:15:00,9,-293.76,385.49,-0.4,44.45,32.1,222.15,0.21,105.93,84.64,80.23
2026-05-15 13:20:00,9,-293.76,385.49,-0.4,44.21,33.72,292.86,0.13,143.31,93.43,79.38
2026-05-15 13:25:00,9,-293.76,385.49,-0.4,45.74,32.44,199.91,0.24,93.98,82.67,79.55
2026-05-15 13:30:00,9,-293.76,385.49,-0.4,44.84,32.58,264.95,0.14,126.68,89.01,80.49
2026-05-15 13:35:00,9,-293.76,385.49,-0.4,44.22,33.86,297.11,0.12,141.07,92.88,79.9
2026-05-15 13:40:00,9,-293.76,385.49,-0.4,44.17,31.1,221.55,0.2,109.45,84.95,81.07
2026-05-15 13:45:00,9,-293.76,385.49,-0.4,44.46,34.34,226.41,0.19,107.61,85.7,79.59
2026-05-15 13:50:00,9,-293.76,385.49,-0.4,44.16,33.94,304.77,0.12,143.65,93.57,80.33
2026-05-15 13:55:00,9,-293.76,385.49,-0.4,44.2,34.01,265.19,0.16,128.99,90.08,79.53
2026-05-15 14:00:00,9,-293.76,385.49,-0.4,43.3,33.2,295.17,0.13,132.61,90.59,78.69
2026-05-15 14:05:00,9,-293.76,385.49,-0.4,44.14,34.28,301.96,0.12,148.86,95.06,77.74
2026-05-15 14:10:00,9,-293.76,385.49,-0.4,43.78,33.6,226.07,0.22,119.78,101.24,78.49
2026-05-15 14:15:00,9,-293.76,385.49,-0.4,44.12,33.13,281.96,0.13,127.69,89.41,79.52
2026-05-15 14:20:00,9,-293.76,385.49,-0.4,44.06,33.4,281.79,0.14,141.36,92.84,78.28
2026-05-15 14:25:00,9,-293.76,385.49,-0.4,43.14,31.51,282.97,0.13,133.65,90.25,78.43
2026-05-15 14:30:00,9,-293.76,385.49,-0.4,43.69,31.72,308.87,0.11,146.4,93.49,80.0
2026-05-15 14:35:00,9,-293.76,385.49,-0.4,42.93,32.59,201.67,0.24,90.34,82.11,79.09
2026-05-15 14:40:00,9,-293.76,385.49,-0.4,44.05,29.56,261.83,0.12,123.33,87.16,78.13
2026-05-15 14:45:00,9,-293.76,385.49,-0.4,43.51,34.42,136.8,0.61,67.58,80.26,78.68
2026-05-15 14:50:00,9,-293.76,385.49,-0.4,43.68,33.21,295.8,0.13,142.9,93.14,78.32
2026-05-15 14:55:00,9,-293.76,385.49,-0.4,43.78,29.04,231.07,0.17,110.2,84.31,77.67
2026-05-15 15:00:00,9,-293.76,385.49,-0.4,43.45,31.33,207.4,0.23,94.79,82.39,77.76
2026-05-15 15:05:00,9,-293.76,385.49,-0.4,41.84,32.14,222.03,0.21,101.77,83.87,75.57
2026-05-15 15:10:00,9,-293.76,385.49,-0.4,43.51,32.15,265.18,0.15,119.94,87.38,78.06
2026-05-15 15:15:00,9,-293.76,385.49,-0.4,42.03,32.62,354.73,0.08,159.84,97.45,77.41
2026-05-15 15:20:00,9,-293.76,385.49,-0.4,42.59,30.33,201.7,0.24,95.3,82.15,77.33
2026-05-15 15:25:00,9,-293.76,385.49,-0.4,42.35,29.93,240.87,0.18,113.82,85.37,77.85
2026-05-15 15:30:00,9,-293.76,385.49,-0.4,42.21,29.33,238.66,0.15,115.98,85.55,77.15
2026-05-15 15:35:00,9,-293.76,385.49,-0.4,41.68,28.59,258.24,0.13,117.48,85.57,77.39
2026-05-15 15:40:00,9,-293.76,385.49,-0.4,41.58,29.67,184.47,0.29,89.01,80.97,76.48
2026-05-15 15:45:00,9,-293.76,385.49,-0.4,42.5,29.54,280.83,0.12,131.12,88.93,77.48
2026-05-15 15:50:00,9,-293.76,385.49,-0.4,43.04,27.05,273.09,0.11,143.56,91.12,74.99
2026-05-15 15:55:00,9,-293.76,385.49,-0.4,40.51,27.32,270.44,0.11,135.22,89.11,76.97
2026-05-15 16:00:00,9,-293.76,385.49,-0.4,41.64,28.19,253.61,0.14,121.57,86.33,78.2
2026-05-15 16:05:00,9,-293.76,385.49,-0.4,41.58,25.16,285.21,0.1,130.73,87.27,75.81
2026-05-15 16:10:00,9,-293.76,385.49,-0.4,40.94,28.74,196.65,0.25,90.75,80.85,75.1
2026-05-15 16:15:00,9,-293.76,385.49,-0.4,41.93,24.9,267.13,0.11,131.22,87.31,74.43
2026-05-15 16:20:00,9,-293.76,385.49,-0.4,42.05,25.78,242.26,0.15,115.81,84.27,77.44
2026-05-15 16:25:00,9,-293.76,385.49,-0.4,41.16,26.12,253.67,0.13,121.05,85.46,73.98
2026-05-15 16:30:00,9,-293.76,385.49,-0.4,39.57,23.96,212.52,0.17,97.11,80.09,77.0
2026-05-15 16:35:00,9,-293.76,385.49,-0.4,40.41,23.22,219.39,0.16,103.11,80.89,74.71
2026-05-15 16:40:00,9,-293.76,385.49,-0.4,40.3,22.75,232.51,0.13,110.72,82.13,75.54
2026-05-15 16:45:00,9,-293.76,385.49,-0.4,40.62,24.24,243.07,0.12,113.43,83.18,73.91
2026-05-15 16:50:00,9,-293.76,385.49,-0.4,40.44,21.95,307.07,0.08,147.15,90.2,74.69
2026-05-15 16:55:00,9,-293.76,385.49,-0.4,39.8,18.84,256.0,0.09,121.93,83.03,75.0
2026-05-15 17:00:00,9,-293.76,385.49,-0.4,39.28,22.15,257.64,0.11,122.48,84.35,75.16
2026-05-15 17:05:00,9,-293.76,385.49,-0.4,40.23,22.42,222.32,0.14,102.52,80.46,74.76
2026-05-15 17:10:00,9,-293.76,385.49,-0.4,40.0,18.17,261.37,0.09,126.44,83.8,74.46
2026-05-15 17:15:00,9,-293.76,385.49,-0.4,38.9,20.0,334.58,0.06,151.74,90.71,74.07
2026-05-15 17:20:00,9,-293.76,385.49,-0.4,39.45,20.74,285.68,0.08,133.25,86.27,74.51
2026-05-15 17:25:00,9,-293.76,385.49,-0.4,38.9,17.3,281.63,0.07,122.9,82.66,73.88
2026-05-15 17:30:00,9,-293.76,385.49,-0.4,39.32,16.76,230.11,0.1,109.06,79.64,73.5
2026-05-15 17:35:00,9,-293.76,385.49,-0.4,38.89,17.43,207.91,0.12,95.91,77.49,75.64
2026-05-15 17:40:00,9,-293.76,385.49,-0.4,39.52,16.63,310.92,0.06,144.14,87.51,74.49
2026-05-15 17:45:00,9,-293.76,385.49,-0.4,39.16,16.83,237.88,0.09,110.2,79.87,73.78
2026-05-15 17:50:00,9,-293.76,385.49,-0.4,38.38,14.53,265.61,0.07,124.35,82.01,73.88
2026-05-15 17:55:00,9,-293.76,385.49,-0.4,37.9,16.77,228.6,0.11,110.91,80.03,72.43
2026-05-15 18:00:00,9,-293.76,385.49,-0.4,38.54,15.75,178.98,0.16,83.32,74.95,73.42
2026-05-15 18:05:00,9,-293.76,385.49,-0.4,38.04,15.42,252.63,0.07,126.83,82.88,74.26
2026-05-15 18:10:00,9,-293.76,385.49,-0.4,37.77,13.93,281.9,0.05,131.79,100.86,73.43
2026-05-15 18:15:00,9,-293.76,385.49,-0.4,37.96,13.05,211.35,0.09,97.38,76.15,74.11
2026-05-15 18:20:00,9,-293.76,385.49,-0.4,37.64,13.32,252.68,0.06,120.28,80.67,72.86
2026-05-15 18:25:00,9,-293.76,385.49,-0.4,37.09,13.19,292.48,0.05,143.06,86.0,74.74
2026-05-15 18:30:00,9,-293.76,385.49,-0.4,37.37,12.65,183.1,0.11,87.5,74.41,73.26
2026-05-15 18:35:00,9,-293.76,385.49,-0.4,35.97,13.73,292.21,0.05,142.8,102.35,72.95
2026-05-15 18:40:00,9,-293.76,385.49,-0.4,37.43,11.23,181.81,0.1,94.93,75.11,72.31
2026-05-15 18:45:00,9,-293.76,385.49,-0.4,36.44,12.11,240.02,0.07,124.97,81.3,73.53
2026-05-15 18:50:00,9,-293.76,385.49,-0.4,35.71,10.01,261.02,0.05,125.72,80.7,71.93
2026-05-15 18:55:00,9,-293.76,385.49,-0.4,36.52,8.93,235.25,0.05,106.6,76.32,71.86
2026-05-15 19:00:00,9,-293.76,385.49,-0.4,36.05,7.65,301.57,0.03,139.45,83.1,71.69
2026-05-15 19:05:00,9,-293.76,385.49,-0.4,35.53,10.69,275.43,0.04,123.25,80.36,73.23
2026-05-15 19:10:00,9,-293.76,385.49,-0.4,35.92,11.57,222.47,0.07,105.29,77.03,71.67
2026-05-15 19:15:00,9,-293.76,385.49,-0.4,36.15,8.33,272.62,0.04,126.44,80.25,72.84
2026-05-15 19:20:00,9,-293.76,385.49,-0.4,35.42,6.7,277.89,0.02,130.71,80.63,72.03
2026-05-15 19:25:00,9,-293.76,385.49,-0.4,34.84,10.22,333.27,0.03,150.22,86.81,72.45
2026-05-15 19:30:00,9,-293.76,385.49,-0.4,36.32,9.61,255.61,0.05,121.49,79.62,70.83
2026-05-15 19:35:00,9,-293.76,385.49,-0.4,34.6,7.18,241.01,0.04,111.51,76.65,72.72
2026-05-15 19:40:00,9,-293.76,385.49,-0.4,35.15,9.14,351.95,0.02,162.89,89.98,71.54
2026-05-15 19:45:00,9,-293.76,385.49,-0.4,34.12,8.73,296.05,0.03,137.49,82.99,70.06
2026-05-15 19:50:00,9,-293.76,385.49,-0.4,35.31,9.55,215.01,0.06,98.47,75.05,70.88
2026-05-15 19:55:00,9,-293.76,385.49,-0.4,34.51,9.62,156.68,0.13,72.07,71.16,71.8
2026-05-15 20:00:00,9,-293.76,385.49,-0.4,34.87,8.87,234.82,0.05,113.27,96.17,70.53
2026-05-15 20:05:00,9,-293.76,385.49,-0.4,33.97,6.09,273.53,0.03,131.62,80.65,68.6
2026-05-15 20:10:00,9,-293.76,385.49,-0.4,34.49,10.84,201.81,0.08,99.13,75.66,71.1
