datetime,tower_id,x_m,y_m,z_m,temperature_degC,effective_users,coverage_radius_m,coverage_load,tx_power_W,power_consumption_W,battery_soc_percent
2026-05-15 05:30:00,0,150.0,218.75,0.0,36.86,18.31,224.9,0.11,109.53,80.29,91.4
2026-05-15 05:35:00,0,150.0,218.75,0.0,37.64,18.11,287.85,0.07,142.24,87.56,91.17
2026-05-15 05:40:00,0,150.0,218.75,0.0,37.2,18.57,212.71,0.12,97.47,78.16,92.3
2026-05-15 05:45:00,0,150.0,218.75,0.0,38.05,17.24,248.76,0.08,117.93,81.58,91.69
2026-05-15 05:50:00,0,150.0,218.75,0.0,37.93,13.32,293.85,0.05,143.72,86.22,91.41
2026-05-15 05:55:00,0,150.0,218.75,0.0,37.89,16.71,228.24,0.1,104.46,78.74,91.62
2026-05-15 06:00:00,0,150.0,218.75,0.0,37.66,14.25,211.75,0.1,97.11,76.54,90.69
2026-05-15 06:05:00,0,150.0,218.75,0.0,38.98,15.51,206.55,0.12,97.25,77.05,90.3
2026-05-15 06:10:00,0,150.0,218.75,0.0,37.93,11.45,266.64,0.05,125.42,81.14,89.97
2026-05-15 06:15:00,0,150.0,218.75,0.0,38.84,13.45,215.4,0.1,101.56,77.06,90.12
2026-05-15 06:20:00,0,150.0,218.75,0.0,38.95,13.32,351.02,0.04,168.87,93.28,89.7
2026-05-15 06:25:00,0,150.0,218.75,0.0,39.59,11.25,304.55,0.04,146.09,86.1,90.45
2026-05-15 06:30:00,0,150.0,218.75,0.0,38.99,12.45,306.09,0.04,147.57,86.91,89.83
2026-05-15 06:35:00,0,150.0,218.75,0.0,38.53,11.45,258.29,0.06,123.0,80.61,88.95
2026-05-15 06:40:00,0,150.0,218.75,0.0,39.04,10.18,165.96,0.11,77.12,72.01,89.65
2026-05-15 06:45:00,0,150.0,218.75,0.0,39.27,8.39,230.42,0.05,105.17,75.86,87.34
2026-05-15 06:50:00,0,150.0,218.75,0.0,38.89,10.72,273.25,0.04,123.62,80.46,88.42
2026-05-15 06:55:00,0,150.0,218.75,0.0,39.8,8.92,280.24,0.04,138.71,83.39,88.17
2026-05-15 07:00:00,0,150.0,218.75,0.0,39.98,9.45,234.81,0.05,113.85,77.95,91.31
2026-05-15 07:05:00,0,150.0,218.75,0.0,39.67,6.26,322.21,0.02,151.0,85.62,89.43
2026-05-15 07:10:00,0,150.0,218.75,0.0,40.56,8.05,245.7,0.04,115.5,77.78,88.89
2026-05-15 07:15:00,0,150.0,218.75,0.0,40.7,9.65,226.54,0.06,110.2,77.3,89.27
2026-05-15 07:20:00,0,150.0,218.75,0.0,40.39,8.72,240.73,0.05,116.67,78.28,88.36
2026-05-15 07:25:00,0,150.0,218.75,0.0,40.99,8.85,184.51,0.09,86.03,72.82,87.73
2026-05-15 07:30:00,0,150.0,218.75,0.0,41.4,8.59,314.27,0.03,160.94,89.25,88.63
2026-05-15 07:35:00,0,150.0,218.75,0.0,40.08,6.66,153.88,0.09,65.83,69.28,87.79
2026-05-15 07:40:00,0,150.0,218.75,0.0,40.8,8.52,283.25,0.03,139.3,83.38,87.4
2026-05-15 07:45:00,0,150.0,218.75,0.0,40.56,8.25,156.65,0.11,79.56,71.68,87.62
2026-05-15 07:50:00,0,150.0,218.75,0.0,41.3,6.52,230.48,0.04,108.26,75.79,86.43
2026-05-15 07:55:00,0,150.0,218.75,0.0,42.09,7.52,275.44,0.03,126.34,79.94,87.42
2026-05-15 08:00:00,0,150.0,218.75,0.0,41.26,9.25,224.54,0.06,108.21,76.77,86.44
2026-05-15 08:05:00,0,150.0,218.75,0.0,40.9,9.25,194.65,0.08,86.69,73.04,87.86
2026-05-15 08:10:00,0,150.0,218.75,0.0,41.57,9.12,215.22,0.06,103.46,75.82,87.86
2026-05-15 08:15:00,0,150.0,218.75,0.0,41.77,10.12,235.23,0.06,103.53,76.19,87.67
2026-05-15 08:20:00,0,150.0,218.75,0.0,41.73,11.39,246.61,0.06,119.18,79.77,88.36
2026-05-15 08:25:00,0,150.0,218.75,0.0,42.07,12.38,149.5,0.18,69.02,71.86,87.03
2026-05-15 08:30:00,0,150.0,218.75,0.0,42.35,9.52,217.0,0.06,103.13,75.9,87.53
2026-05-15 08:35:00,0,150.0,218.75,0.0,42.64,7.13,293.85,0.02,137.34,82.39,86.52
2026-05-15 08:40:00,0,150.0,218.75,0.0,42.86,7.92,167.3,0.09,74.8,70.87,85.59
2026-05-15 08:45:00,0,150.0,218.75,0.0,42.9,10.72,212.38,0.07,98.73,75.55,84.62
2026-05-15 08:50:00,0,150.0,218.75,0.0,42.21,9.46,316.7,0.03,152.23,87.11,85.83
2026-05-15 08:55:00,0,150.0,218.75,0.0,41.89,11.85,273.15,0.05,124.42,81.06,88.37
2026-05-15 09:00:00,0,150.0,218.75,0.0,43.11,9.06,285.3,0.04,133.76,82.23,84.6
2026-05-15 09:05:00,0,150.0,218.75,0.0,43.41,9.06,208.62,0.07,106.36,76.37,85.66
2026-05-15 09:10:00,0,150.0,218.75,0.0,43.48,10.06,190.78,0.09,89.42,73.78,85.53
2026-05-15 09:15:00,0,150.0,218.75,0.0,43.42,10.12,282.87,0.04,126.94,81.01,84.76
2026-05-15 09:20:00,0,150.0,218.75,0.0,43.51,13.32,286.73,0.05,138.14,84.82,85.68
2026-05-15 09:25:00,0,150.0,218.75,0.0,44.5,12.05,302.49,0.04,136.35,83.91,86.53
2026-05-15 09:30:00,0,150.0,218.75,0.0,43.05,12.79,196.16,0.11,91.63,75.13,84.93
2026-05-15 09:35:00,0,150.0,218.75,0.0,44.07,10.59,290.88,0.04,125.21,80.78,84.61
2026-05-15 09:40:00,0,150.0,218.75,0.0,43.95,12.45,298.7,0.05,134.42,83.6,86.15
2026-05-15 09:45:00,0,150.0,218.75,0.0,44.32,13.05,179.17,0.13,83.53,73.99,85.5
2026-05-15 09:50:00,0,150.0,218.75,0.0,43.79,14.25,253.58,0.07,115.18,79.95,84.58
2026-05-15 09:55:00,0,150.0,218.75,0.0,43.79,14.99,301.6,0.05,151.94,89.0,84.75
2026-05-15 10:00:00,0,150.0,218.75,0.0,43.53,16.71,230.68,0.1,112.39,80.3,83.74
2026-05-15 10:05:00,0,150.0,218.75,0.0,43.76,15.78,243.41,0.09,110.5,79.58,85.19
2026-05-15 10:10:00,0,150.0,218.75,0.0,43.72,16.45,242.5,0.08,115.66,80.84,83.19
2026-05-15 10:15:00,0,150.0,218.75,0.0,44.21,13.92,284.11,0.05,125.8,82.1,84.66
2026-05-15 10:20:00,0,150.0,218.75,0.0,44.33,17.78,282.19,0.07,137.42,86.24,85.6
2026-05-15 10:25:00,0,150.0,218.75,0.0,44.92,17.05,242.96,0.09,119.22,81.82,82.98
2026-05-15 10:30:00,0,150.0,218.75,0.0,44.73,17.18,251.75,0.09,122.39,82.56,83.73
2026-05-15 10:35:00,0,150.0,218.75,0.0,44.65,15.85,210.39,0.11,98.54,77.39,84.28
2026-05-15 10:40:00,0,150.0,218.75,0.0,45.39,19.18,288.21,0.07,133.71,85.83,83.18
2026-05-15 10:45:00,0,150.0,218.75,0.0,45.57,20.31,179.64,0.21,76.9,75.74,83.84
2026-05-15 10:50:00,0,150.0,218.75,0.0,44.44,20.78,125.26,0.41,58.64,74.07,84.22
2026-05-15 10:55:00,0,150.0,218.75,0.0,44.92,18.72,219.13,0.12,94.5,77.71,83.92
2026-05-15 11:00:00,0,150.0,218.75,0.0,44.78,20.18,231.56,0.12,113.7,81.82,84.42
2026-05-15 11:05:00,0,150.0,218.75,0.0,44.75,21.25,256.46,0.11,112.62,81.96,82.4
2026-05-15 11:10:00,0,150.0,218.75,0.0,44.93,22.72,262.28,0.1,122.29,84.5,82.02
2026-05-15 11:15:00,0,150.0,218.75,0.0,45.3,21.12,184.75,0.2,87.0,77.49,80.92
2026-05-15 11:20:00,0,150.0,218.75,0.0,44.16,21.46,213.78,0.14,98.61,79.42,82.03
2026-05-15 11:25:00,0,150.0,218.75,0.0,44.18,22.39,240.56,0.13,118.76,83.67,82.31
2026-05-15 11:30:00,0,150.0,218.75,0.0,44.88,23.19,219.61,0.16,100.17,80.35,82.63
2026-05-15 11:35:00,0,150.0,218.75,0.0,45.19,24.26,216.0,0.15,100.8,80.82,82.81
2026-05-15 11:40:00,0,150.0,218.75,0.0,45.38,24.06,245.2,0.12,125.48,85.72,83.55
2026-05-15 11:45:00,0,150.0,218.75,0.0,45.33,24.19,238.24,0.13,113.37,83.18,83.37
2026-05-15 11:50:00,0,150.0,218.75,0.0,44.63,27.06,235.9,0.14,115.22,84.58,82.02
2026-05-15 11:55:00,0,150.0,218.75,0.0,45.24,22.99,242.05,0.12,117.96,83.7,81.68
2026-05-15 12:00:00,0,150.0,218.75,0.0,44.93,26.46,304.35,0.09,150.17,110.13,81.33
2026-05-15 12:05:00,0,150.0,218.75,0.0,45.31,27.25,304.19,0.09,146.26,91.86,83.04
2026-05-15 12:10:00,0,150.0,218.75,0.0,44.4,28.18,312.59,0.09,150.94,93.43,81.83
2026-05-15 12:15:00,0,150.0,218.75,0.0,45.33,26.91,258.33,0.13,125.26,86.69,81.12
2026-05-15 12:20:00,0,150.0,218.75,0.0,44.17,29.04,289.01,0.11,135.95,89.9,81.27
2026-05-15 12:25:00,0,150.0,218.75,0.0,45.54,27.78,279.51,0.12,132.42,88.63,81.05
2026-05-15 12:30:00,0,150.0,218.75,0.0,44.45,28.77,311.75,0.09,150.89,93.63,79.79
2026-05-15 12:35:00,0,150.0,218.75,0.0,44.43,29.17,230.49,0.19,113.42,85.05,80.01
2026-05-15 12:40:00,0,150.0,218.75,0.0,44.43,27.04,256.02,0.13,121.83,85.97,81.76
2026-05-15 12:45:00,0,150.0,218.75,0.0,45.61,30.63,194.19,0.27,89.62,81.38,79.37
2026-05-15 12:50:00,0,150.0,218.75,0.0,45.13,29.5,201.69,0.23,94.8,81.76,81.82
2026-05-15 12:55:00,0,150.0,218.75,0.0,44.92,32.77,240.38,0.2,120.21,87.76,80.73
2026-05-15 13:00:00,0,150.0,218.75,0.0,44.27,33.3,262.34,0.16,123.65,88.62,79.11
2026-05-15 13:05:00,0,150.0,218.75,0.0,45.26,29.17,228.94,0.18,102.12,82.84,79.17
2026-05-15 13:10:00,0,150.0,218.75,0.0,44.79,34.9,256.85,0.16,131.89,91.08,79.03
2026-05-15 13:15:00,0,150.0,218.75,0.0,44.45,31.77,279.82,0.12,138.1,91.41,79.47
2026-05-15 13:20:00,0,150.0,218.75,0.0,44.21,33.37,224.9,0.21,117.21,87.35,80.29
2026-05-15 13:25:00,0,150.0,218.75,0.0,45.74,32.1,214.7,0.23,98.74,83.36,79.15
2026-05-15 13:30:00,0,150.0,218.75,0.0,44.84,32.24,314.37,0.11,150.88,94.88,79.93
2026-05-15 13:35:00,0,150.0,218.75,0.0,44.22,33.5,253.24,0.16,125.04,89.0,78.94
2026-05-15 13:40:00,0,150.0,218.75,0.0,44.17,30.77,221.0,0.19,103.38,83.65,77.75
2026-05-15 13:45:00,0,150.0,218.75,0.0,44.46,33.97,269.66,0.15,121.84,88.43,79.82
2026-05-15 13:50:00,0,150.0,218.75,0.0,44.16,33.57,254.32,0.16,112.36,86.31,79.98
2026-05-15 13:55:00,0,150.0,218.75,0.0,44.2,33.64,242.56,0.18,112.29,86.36,77.77
2026-05-15 14:00:00,0,150.0,218.75,0.0,43.3,32.84,258.35,0.15,113.23,86.21,79.82
2026-05-15 14:05:00,0,150.0,218.75,0.0,44.14,33.9,216.57,0.24,105.02,85.16,79.18
2026-05-15 14:10:00,0,150.0,218.75,0.0,43.78,33.24,208.62,0.23,99.6,83.9,78.72
2026-05-15 14:15:00,0,150.0,218.75,0.0,44.12,32.78,280.96,0.12,120.94,87.76,78.25
2026-05-15 14:20:00,0,150.0,218.75,0.0,44.06,33.04,324.77,0.1,147.53,94.24,78.73
2026-05-15 14:25:00,0,150.0,218.75,0.0,43.14,31.17,203.03,0.24,92.87,82.03,78.21
2026-05-15 14:30:00,0,150.0,218.75,0.0,43.69,31.38,239.71,0.17,108.29,96.65,79.82
2026-05-15 14:35:00,0,150.0,218.75,0.0,42.93,32.24,193.48,0.28,84.78,81.19,79.15
2026-05-15 14:40:00,0,150.0,218.75,0.0,44.05,29.24,257.43,0.14,123.54,87.13,77.06
2026-05-15 14:45:00,0,150.0,218.75,0.0,43.51,34.04,282.05,0.13,129.46,90.14,76.49
2026-05-15 14:50:00,0,150.0,218.75,0.0,43.68,32.84,227.97,0.21,106.84,99.71,78.98
2026-05-15 14:55:00,0,150.0,218.75,0.0,43.78,28.7,195.69,0.22,96.62,81.77,77.48
2026-05-15 15:00:00,0,150.0,218.75,0.0,43.45,30.97,262.66,0.14,129.01,88.98,75.91
2026-05-15 15:05:00,0,150.0,218.75,0.0,41.84,31.76,249.03,0.16,119.78,87.23,76.64
2026-05-15 15:10:00,0,150.0,218.75,0.0,43.51,31.76,224.39,0.21,95.9,82.7,78.79
2026-05-15 15:15:00,0,150.0,218.75,0.0,42.03,32.23,221.21,0.21,103.6,84.24,75.22
2026-05-15 15:20:00,0,150.0,218.75,0.0,42.59,29.97,277.2,0.13,133.77,89.73,77.58
2026-05-15 15:25:00,0,150.0,218.75,0.0,42.35,29.57,284.9,0.11,139.33,90.92,76.18
2026-05-15 15:30:00,0,150.0,218.75,0.0,42.21,28.97,243.29,0.15,107.38,83.69,76.61
2026-05-15 15:35:00,0,150.0,218.75,0.0,41.68,28.24,287.54,0.11,133.19,88.95,76.83
2026-05-15 15:40:00,0,150.0,218.75,0.0,41.58,29.3,327.29,0.08,150.96,93.8,74.99
2026-05-15 15:45:00,0,150.0,218.75,0.0,42.5,29.16,273.17,0.12,136.1,90.0,75.5
2026-05-15 15:50:00,0,150.0,218.75,0.0,43.04,26.7,251.59,0.12,116.38,84.65,76.12
2026-05-15 15:55:00,0,150.0,218.75,0.0,40.51,26.96,253.8,0.13,118.5,85.21,75.33
2026-05-15 16:00:00,0,150.0,218.75,0.0,41.64,27.83,283.41,0.11,132.56,88.65,73.58
2026-05-15 16:05:00,0,150.0,218.75,0.0,41.58,24.83,276.9,0.1,130.51,87.1,75.36
2026-05-15 16:10:00,0,150.0,218.75,0.0,40.94,28.36,270.66,0.13,126.24,87.41,75.84
2026-05-15 16:15:00,0,150.0,218.75,0.0,41.93,24.56,276.41,0.1,132.49,87.47,76.36
2026-05-15 16:20:00,0,150.0,218.75,0.0,42.05,25.43,178.17,0.27,80.49,78.15,75.3
2026-05-15 16:25:00,0,150.0,218.75,0.0,41.16,25.76,185.45,0.24,87.69,97.56,74.12
2026-05-15 16:30:00,0,150.0,218.75,0.0,39.57,23.63,305.69,0.07,140.41,89.03,73.71
2026-05-15 16:35:00,0,150.0,218.75,0.0,40.41,22.89,308.14,0.08,144.88,89.94,74.44
2026-05-15 16:40:00,0,150.0,218.75,0.0,40.3,22.42,200.0,0.19,94.55,79.15,74.66
2026-05-15 16:45:00,0,150.0,218.75,0.0,40.62,23.89,160.05,0.31,76.41,77.11,73.28
2026-05-15 16:50:00,0,150.0,218.75,0.0,40.44,21.63,245.67,0.11,115.1,82.59,74.96
2026-05-15 16:55:00,0,150.0,218.75,0.0,39.8,18.57,252.49,0.09,127.79,84.25,73.89
2026-05-15 17:00:00,0,150.0,218.75,0.0,39.28,21.83,286.64,0.09,138.04,87.84,73.63
2026-05-15 17:05:00,0,150.0,218.75,0.0,40.23,22.09,194.23,0.18,95.69,79.21,73.26
2026-05-15 17:10:00,0,150.0,218.75,0.0,40.0,17.9,298.21,0.06,128.49,84.12,72.2
2026-05-15 17:15:00,0,150.0,218.75,0.0,38.9,19.7,278.84,0.08,135.44,86.44,72.97
2026-05-15 17:20:00,0,150.0,218.75,0.0,39.45,20.43,257.8,0.1,128.17,85.01,72.38
2026-05-15 17:25:00,0,150.0,218.75,0.0,38.9,17.04,279.72,0.07,136.25,85.68,71.55
2026-05-15 17:30:00,0,150.0,218.75,0.0,39.32,16.5,262.57,0.08,114.21,80.55,71.95
2026-05-15 17:35:00,0,150.0,218.75,0.0,38.89,17.17,312.31,0.06,151.05,89.54,71.83
2026-05-15 17:40:00,0,150.0,218.75,0.0,39.52,16.37,171.89,0.17,81.82,74.97,73.19
2026-05-15 17:45:00,0,150.0,218.75,0.0,39.16,16.57,236.08,0.09,108.49,79.44,71.47
2026-05-15 17:50:00,0,150.0,218.75,0.0,38.38,14.31,252.45,0.07,128.14,82.8,74.6
2026-05-15 17:55:00,0,150.0,218.75,0.0,37.9,16.5,345.87,0.04,154.19,90.12,72.24
2026-05-15 18:00:00,0,150.0,218.75,0.0,38.54,15.5,313.93,0.05,152.97,89.46,71.5
2026-05-15 18:05:00,0,150.0,218.75,0.0,38.04,15.17,321.54,0.05,155.91,90.16,70.24
2026-05-15 18:10:00,0,150.0,218.75,0.0,37.77,13.7,230.64,0.08,100.37,76.89,71.62
2026-05-15 18:15:00,0,150.0,218.75,0.0,37.96,12.84,347.56,0.03,163.03,91.34,70.34
2026-05-15 18:20:00,0,150.0,218.75,0.0,37.64,13.1,303.15,0.04,140.8,85.38,71.62
2026-05-15 18:25:00,0,150.0,218.75,0.0,37.09,12.97,287.82,0.05,148.69,87.4,70.83
2026-05-15 18:30:00,0,150.0,218.75,0.0,37.37,12.43,236.25,0.07,116.99,79.68,74.12
2026-05-15 18:35:00,0,150.0,218.75,0.0,35.97,13.5,253.51,0.06,124.18,81.59,70.68
2026-05-15 18:40:00,0,150.0,218.75,0.0,37.43,11.04,226.38,0.07,104.79,76.75,71.23
2026-05-15 18:45:00,0,150.0,218.75,0.0,36.44,11.9,326.22,0.03,149.1,87.1,72.81
2026-05-15 18:50:00,0,150.0,218.75,0.0,35.71,9.84,290.5,0.04,130.78,81.78,69.59
2026-05-15 18:55:00,0,150.0,218.75,0.0,36.52,8.77,199.38,0.07,97.51,74.64,70.76
2026-05-15 19:00:00,0,150.0,218.75,0.0,36.05,7.51,263.8,0.03,128.43,80.4,70.33
2026-05-15 19:05:00,0,150.0,218.75,0.0,35.53,10.5,302.05,0.04,142.13,84.8,70.75
2026-05-15 19:10:00,0,150.0,218.75,0.0,35.92,11.37,257.92,0.05,125.87,81.2,69.77
2026-05-15 19:15:00,0,150.0,218.75,0.0,36.15,8.18,233.85,0.05,108.92,76.51,69.12
2026-05-15 19:20:00,0,150.0,218.75,0.0,35.42,6.58,235.08,0.04,114.58,77.06,67.93
2026-05-15 19:25:00,0,150.0,218.75,0.0,34.84,10.04,296.63,0.04,144.86,85.34,70.81
2026-05-15 19:30:00,0,150.0,218.75,0.0,36.32,9.44,273.28,0.04,125.29,80.38,69.59
2026-05-15 19:35:00,0,150.0,218.75,0.0,34.6,7.05,203.81,0.05,99.87,74.41,69.57
2026-05-15 19:40:00,0,150.0,218.75,0.0,35.15,8.97,240.81,0.05,116.03,78.22,68.85
2026-05-15 19:45:00,0,150.0,218.75,0.0,34.12,8.58,236.24,0.05,113.01,77.46,69.52
2026-05-15 19:50:00,0,150.0,218.75,0.0,35.31,9.37,277.38,0.04,134.41,82.49,69.09
2026-05-15 19:55:00,0,150.0,218.75,0.0,34.51,9.44,275.01,0.04,131.74,81.87,68.95
2026-05-15 20:00:00,0,150.0,218.75,0.0,34.87,8.71,262.39,0.04,123.56,79.73,69.24
2026-05-15 20:05:00,0,150.0,218.75,0.0,33.97,5.98,194.68,0.05,87.82,72.0,70.28
2026-05-15 20:10:00,0,150.0,218.75,0.0,34.49,10.64,324.07,0.03,164.03,90.86,67.56
2026-05-15 20:15:00,0,150.0,218.75,0.0,35.18,5.65,155.57,0.07,72.08,69.66,68.0
2026-05-15 20:20:00,0,150.0,218.75,0.0,34.72,9.04,194.3,0.09,88.85,73.31,68.8
2026-05-15 20:25:00,0,150.0,218.75,0.0,33.75,9.11,231.6,0.05,113.65,77.77,67.61
2026-05-15 20:30:00,0,150.0,218.75,0.0,34.31,6.58,204.45,0.05,100.69,74.39,68.66
2026-05-15 20:35:00,0,150.0,218.75,0.0,33.93,8.71,228.24,0.06,112.27,77.37,67.99
2026-05-15 20:40:00,0,150.0,218.75,0.0,34.24,10.3,231.11,0.06,105.55,76.62,67.85
2026-05-15 20:45:00,0,150.0,218.75,0.0,33.3,7.98,277.93,0.03,134.7,82.04,67.96
2026-05-15 20:50:00,0,150.0,218.75,0.0,32.8,10.7,223.83,0.07,107.77,77.2,67.73
