datetime,tower_id,x_m,y_m,z_m,temperature_degC,effective_users,coverage_radius_m,coverage_load,tx_power_W,power_consumption_W,battery_soc_percent
2026-05-15 08:55:00,10,-138.44,410.16,0.0,41.89,11.83,284.75,0.04,139.59,84.63,86.36
2026-05-15 09:00:00,10,-138.44,410.16,0.0,43.11,9.04,222.51,0.06,108.73,76.8,84.85
2026-05-15 09:05:00,10,-138.44,410.16,0.0,43.41,9.04,244.79,0.05,113.61,77.76,87.87
2026-05-15 09:10:00,10,-138.44,410.16,0.0,43.48,10.03,215.6,0.07,104.82,76.42,85.27
2026-05-15 09:15:00,10,-138.44,410.16,0.0,43.42,10.1,343.04,0.03,164.2,90.74,84.68
2026-05-15 09:20:00,10,-138.44,410.16,0.0,43.51,13.29,318.61,0.04,152.74,88.61,85.27
2026-05-15 09:25:00,10,-138.44,410.16,0.0,44.5,12.02,299.85,0.04,134.56,83.47,82.65
2026-05-15 09:30:00,10,-138.44,410.16,0.0,43.05,12.75,291.23,0.05,136.7,84.26,83.44
2026-05-15 09:35:00,10,-138.44,410.16,0.0,44.07,10.56,304.78,0.04,140.03,84.31,84.38
2026-05-15 09:40:00,10,-138.44,410.16,0.0,43.95,12.42,232.1,0.08,108.41,77.97,85.91
2026-05-15 09:45:00,10,-138.44,410.16,0.0,44.32,13.02,304.14,0.04,139.81,85.11,84.37
2026-05-15 09:50:00,10,-138.44,410.16,0.0,43.79,14.21,277.12,0.06,131.89,83.63,83.73
2026-05-15 09:55:00,10,-138.44,410.16,0.0,43.79,14.94,214.01,0.1,98.63,77.07,86.12
2026-05-15 10:00:00,10,-138.44,410.16,0.0,43.53,16.67,242.43,0.08,117.78,81.36,82.81
2026-05-15 10:05:00,10,-138.44,410.16,0.0,43.76,15.74,256.78,0.07,127.72,83.21,84.38
2026-05-15 10:10:00,10,-138.44,410.16,0.0,43.72,16.4,302.33,0.06,146.54,88.07,83.49
2026-05-15 10:15:00,10,-138.44,410.16,0.0,44.21,13.87,288.22,0.05,132.86,83.73,84.41
2026-05-15 10:20:00,10,-138.44,410.16,0.0,44.33,17.72,208.15,0.13,99.66,78.29,82.5
2026-05-15 10:25:00,10,-138.44,410.16,0.0,44.92,16.99,396.29,0.03,191.36,101.85,83.44
2026-05-15 10:30:00,10,-138.44,410.16,0.0,44.73,17.12,206.79,0.12,108.83,79.78,84.11
2026-05-15 10:35:00,10,-138.44,410.16,0.0,44.65,15.79,233.18,0.1,111.01,79.7,84.45
2026-05-15 10:40:00,10,-138.44,410.16,0.0,45.39,19.11,291.61,0.07,137.72,86.78,82.17
2026-05-15 10:45:00,10,-138.44,410.16,0.0,45.57,20.24,245.59,0.11,114.91,82.07,82.71
2026-05-15 10:50:00,10,-138.44,410.16,0.0,44.44,20.7,249.14,0.11,117.45,82.76,83.32
2026-05-15 10:55:00,10,-138.44,410.16,0.0,44.92,18.64,369.81,0.04,185.22,100.37,82.5
2026-05-15 11:00:00,10,-138.44,410.16,0.0,44.78,20.09,283.3,0.08,133.07,86.01,82.93
2026-05-15 11:05:00,10,-138.44,410.16,0.0,44.75,21.15,273.19,0.09,123.67,84.23,83.35
2026-05-15 11:10:00,10,-138.44,410.16,0.0,44.93,22.61,230.45,0.13,104.38,80.86,81.14
2026-05-15 11:15:00,10,-138.44,410.16,0.0,45.3,21.02,195.47,0.18,97.71,79.2,81.33
2026-05-15 11:20:00,10,-138.44,410.16,0.0,44.16,21.35,247.44,0.11,121.35,83.83,82.73
2026-05-15 11:25:00,10,-138.44,410.16,0.0,44.18,22.28,233.23,0.14,109.78,81.81,81.88
2026-05-15 11:30:00,10,-138.44,410.16,0.0,44.88,23.08,280.72,0.08,126.53,85.53,83.72
2026-05-15 11:35:00,10,-138.44,410.16,0.0,45.19,24.14,174.54,0.24,81.41,77.78,82.93
2026-05-15 11:40:00,10,-138.44,410.16,0.0,45.38,23.94,167.5,0.29,81.3,77.79,81.2
2026-05-15 11:45:00,10,-138.44,410.16,0.0,45.33,24.08,275.66,0.1,135.1,87.94,81.62
2026-05-15 11:50:00,10,-138.44,410.16,0.0,44.63,26.93,334.16,0.08,163.23,96.45,81.84
2026-05-15 11:55:00,10,-138.44,410.16,0.0,45.24,22.88,223.55,0.14,107.42,81.56,81.07
2026-05-15 12:00:00,10,-138.44,410.16,0.0,44.93,26.32,302.79,0.09,145.87,91.43,80.21
2026-05-15 12:05:00,10,-138.44,410.16,0.0,45.31,27.12,312.92,0.09,145.69,91.66,80.84
2026-05-15 12:10:00,10,-138.44,410.16,0.0,44.4,28.04,228.86,0.18,103.72,93.01,81.17
2026-05-15 12:15:00,10,-138.44,410.16,0.0,45.33,26.78,260.25,0.13,128.4,87.36,80.56
2026-05-15 12:20:00,10,-138.44,410.16,0.0,44.17,28.9,293.0,0.11,129.45,88.3,79.62
2026-05-15 12:25:00,10,-138.44,410.16,0.0,45.54,27.64,315.85,0.09,146.6,92.08,78.5
2026-05-15 12:30:00,10,-138.44,410.16,0.0,44.45,28.63,259.35,0.13,118.31,97.2,78.81
2026-05-15 12:35:00,10,-138.44,410.16,0.0,44.43,29.02,250.84,0.15,116.99,85.66,81.46
2026-05-15 12:40:00,10,-138.44,410.16,0.0,44.43,26.9,226.89,0.17,98.09,81.3,81.66
2026-05-15 12:45:00,10,-138.44,410.16,0.0,45.61,30.47,244.17,0.16,119.83,86.8,79.78
2026-05-15 12:50:00,10,-138.44,410.16,0.0,45.13,29.35,172.44,0.33,83.29,80.06,79.49
2026-05-15 12:55:00,10,-138.44,410.16,0.0,44.92,32.6,300.09,0.1,132.38,90.27,80.01
2026-05-15 13:00:00,10,-138.44,410.16,0.0,44.27,33.12,338.6,0.09,156.05,96.57,81.28
2026-05-15 13:05:00,10,-138.44,410.16,0.0,45.26,29.01,281.77,0.11,134.6,89.56,78.48
2026-05-15 13:10:00,10,-138.44,410.16,0.0,44.79,34.7,210.95,0.26,101.0,95.26,80.06
2026-05-15 13:15:00,10,-138.44,410.16,0.0,44.45,31.59,222.18,0.21,105.47,84.37,78.71
2026-05-15 13:20:00,10,-138.44,410.16,0.0,44.21,33.18,267.25,0.16,122.55,88.33,79.17
2026-05-15 13:25:00,10,-138.44,410.16,0.0,45.74,31.92,241.48,0.18,111.64,85.64,79.96
2026-05-15 13:30:00,10,-138.44,410.16,0.0,44.84,32.05,131.16,0.55,61.02,78.55,79.8
2026-05-15 13:35:00,10,-138.44,410.16,0.0,44.22,33.31,254.81,0.18,131.41,90.44,77.73
2026-05-15 13:40:00,10,-138.44,410.16,0.0,44.17,30.59,247.59,0.15,112.16,85.21,78.9
2026-05-15 13:45:00,10,-138.44,410.16,0.0,44.46,33.77,252.4,0.17,117.36,87.44,78.5
2026-05-15 13:50:00,10,-138.44,410.16,0.0,44.16,33.38,186.69,0.31,87.34,82.05,76.24
2026-05-15 13:55:00,10,-138.44,410.16,0.0,44.2,33.45,294.44,0.12,142.65,93.14,75.68
2026-05-15 14:00:00,10,-138.44,410.16,0.0,43.3,32.65,216.13,0.24,105.6,84.82,77.42
2026-05-15 14:05:00,10,-138.44,410.16,0.0,44.14,33.71,240.43,0.18,124.95,89.09,77.2
2026-05-15 14:10:00,10,-138.44,410.16,0.0,43.78,33.04,249.53,0.18,116.91,87.11,78.98
2026-05-15 14:15:00,10,-138.44,410.16,0.0,44.12,32.58,240.45,0.18,108.79,85.3,76.54
2026-05-15 14:20:00,10,-138.44,410.16,0.0,44.06,32.84,259.26,0.17,123.55,88.46,76.64
2026-05-15 14:25:00,10,-138.44,410.16,0.0,43.14,30.99,256.08,0.15,114.98,85.92,78.49
2026-05-15 14:30:00,10,-138.44,410.16,0.0,43.69,31.18,217.72,0.21,105.32,84.2,77.95
2026-05-15 14:35:00,10,-138.44,410.16,0.0,42.93,32.05,249.14,0.17,120.42,103.44,76.7
2026-05-15 14:40:00,10,-138.44,410.16,0.0,44.05,29.05,244.75,0.16,119.7,86.27,76.79
2026-05-15 14:45:00,10,-138.44,410.16,0.0,43.51,33.82,184.01,0.33,90.61,82.77,77.03
2026-05-15 14:50:00,10,-138.44,410.16,0.0,43.68,32.63,234.43,0.18,108.92,85.34,77.08
2026-05-15 14:55:00,10,-138.44,410.16,0.0,43.78,28.53,218.7,0.19,105.63,83.29,77.11
2026-05-15 15:00:00,10,-138.44,410.16,0.0,43.45,30.78,299.66,0.11,141.58,91.91,75.92
2026-05-15 15:05:00,10,-138.44,410.16,0.0,41.84,31.57,273.79,0.12,122.63,87.7,75.34
2026-05-15 15:10:00,10,-138.44,410.16,0.0,43.51,31.57,282.16,0.11,133.85,90.27,75.41
2026-05-15 15:15:00,10,-138.44,410.16,0.0,42.03,32.02,279.31,0.14,133.16,90.33,75.98
2026-05-15 15:20:00,10,-138.44,410.16,0.0,42.59,29.77,249.61,0.15,111.5,84.79,75.21
2026-05-15 15:25:00,10,-138.44,410.16,0.0,42.35,29.38,175.74,0.32,83.0,80.0,76.21
2026-05-15 15:30:00,10,-138.44,410.16,0.0,42.21,28.78,290.55,0.11,138.06,90.33,74.59
2026-05-15 15:35:00,10,-138.44,410.16,0.0,41.68,28.05,332.6,0.08,153.56,94.08,75.04
2026-05-15 15:40:00,10,-138.44,410.16,0.0,41.58,29.1,252.08,0.15,119.22,86.16,74.65
2026-05-15 15:45:00,10,-138.44,410.16,0.0,42.5,28.97,341.44,0.08,165.56,97.85,73.72
2026-05-15 15:50:00,10,-138.44,410.16,0.0,43.04,26.52,223.95,0.16,112.37,83.85,75.73
2026-05-15 15:55:00,10,-138.44,410.16,0.0,40.51,26.78,203.02,0.21,99.83,81.64,74.65
2026-05-15 16:00:00,10,-138.44,410.16,0.0,41.64,27.64,302.89,0.1,134.82,89.11,74.75
2026-05-15 16:05:00,10,-138.44,410.16,0.0,41.58,24.66,257.03,0.1,122.14,85.14,73.82
2026-05-15 16:10:00,10,-138.44,410.16,0.0,40.94,28.17,212.94,0.2,104.72,83.0,73.82
2026-05-15 16:15:00,10,-138.44,410.16,0.0,41.93,24.4,216.37,0.17,101.95,81.11,74.58
2026-05-15 16:20:00,10,-138.44,410.16,0.0,42.05,25.26,192.75,0.22,90.17,79.48,75.2
2026-05-15 16:25:00,10,-138.44,410.16,0.0,41.16,25.59,207.8,0.2,95.67,93.88,72.43
2026-05-15 16:30:00,10,-138.44,410.16,0.0,39.57,23.47,249.73,0.13,114.85,83.22,75.06
2026-05-15 16:35:00,10,-138.44,410.16,0.0,40.41,22.74,310.39,0.08,147.96,90.7,73.8
2026-05-15 16:40:00,10,-138.44,410.16,0.0,40.3,22.27,207.81,0.16,101.87,80.33,74.79
2026-05-15 16:45:00,10,-138.44,410.16,0.0,40.62,23.73,140.11,0.4,66.81,76.0,74.04
2026-05-15 16:50:00,10,-138.44,410.16,0.0,40.44,21.48,223.06,0.14,112.6,82.08,74.48
2026-05-15 16:55:00,10,-138.44,410.16,0.0,39.8,18.44,307.04,0.06,137.74,86.52,74.83
2026-05-15 17:00:00,10,-138.44,410.16,0.0,39.28,21.68,249.54,0.12,106.38,80.88,72.71
2026-05-15 17:05:00,10,-138.44,410.16,0.0,40.23,21.94,240.42,0.12,109.31,81.55,74.95
2026-05-15 17:10:00,10,-138.44,410.16,0.0,40.0,17.78,288.0,0.07,144.17,87.94,71.79
2026-05-15 17:15:00,10,-138.44,410.16,0.0,38.9,19.56,318.34,0.06,148.34,89.64,73.55
2026-05-15 17:20:00,10,-138.44,410.16,0.0,39.45,20.28,264.79,0.1,127.97,84.91,73.65
2026-05-15 17:25:00,10,-138.44,410.16,0.0,38.9,16.91,312.53,0.06,156.54,90.97,72.58
2026-05-15 17:30:00,10,-138.44,410.16,0.0,39.32,16.38,265.23,0.08,120.73,81.88,71.19
2026-05-15 17:35:00,10,-138.44,410.16,0.0,38.89,17.04,302.85,0.06,140.28,86.67,72.11
2026-05-15 17:40:00,10,-138.44,410.16,0.0,39.52,16.25,286.08,0.06,136.74,85.51,72.05
2026-05-15 17:45:00,10,-138.44,410.16,0.0,39.16,16.44,150.5,0.23,71.61,73.7,71.41
2026-05-15 17:50:00,10,-138.44,410.16,0.0,38.38,14.2,230.36,0.08,108.87,78.67,72.98
2026-05-15 17:55:00,10,-138.44,410.16,0.0,37.9,16.38,268.99,0.08,131.93,84.43,71.36
2026-05-15 18:00:00,10,-138.44,410.16,0.0,38.54,15.39,238.13,0.08,113.57,93.27,69.6
2026-05-15 18:05:00,10,-138.44,410.16,0.0,38.04,15.05,427.2,0.03,203.57,105.5,71.5
2026-05-15 18:10:00,10,-138.44,410.16,0.0,37.77,13.59,265.87,0.05,124.02,81.57,70.96
2026-05-15 18:15:00,10,-138.44,410.16,0.0,37.96,12.73,268.96,0.05,126.51,81.83,71.53
2026-05-15 18:20:00,10,-138.44,410.16,0.0,37.64,13.0,242.56,0.07,119.47,80.4,71.44
2026-05-15 18:25:00,10,-138.44,410.16,0.0,37.09,12.87,353.89,0.03,158.16,89.94,70.52
2026-05-15 18:30:00,10,-138.44,410.16,0.0,37.37,12.33,254.38,0.06,117.2,79.67,70.2
2026-05-15 18:35:00,10,-138.44,410.16,0.0,35.97,13.39,208.07,0.1,96.22,76.09,69.98
2026-05-15 18:40:00,10,-138.44,410.16,0.0,37.43,10.95,243.66,0.06,126.74,81.28,70.0
2026-05-15 18:45:00,10,-138.44,410.16,0.0,36.44,11.81,207.77,0.08,98.47,75.89,71.93
2026-05-15 18:50:00,10,-138.44,410.16,0.0,35.71,9.76,266.33,0.04,130.02,81.58,72.09
2026-05-15 18:55:00,10,-138.44,410.16,0.0,36.52,8.71,264.69,0.04,118.85,88.94,69.3
2026-05-15 19:00:00,10,-138.44,410.16,0.0,36.05,7.45,296.31,0.03,149.3,85.6,70.18
2026-05-15 19:05:00,10,-138.44,410.16,0.0,35.53,10.42,296.06,0.04,134.72,82.93,69.08
2026-05-15 19:10:00,10,-138.44,410.16,0.0,35.92,11.27,171.58,0.12,76.36,72.3,70.26
2026-05-15 19:15:00,10,-138.44,410.16,0.0,36.15,8.11,284.4,0.03,129.07,80.76,70.35
2026-05-15 19:20:00,10,-138.44,410.16,0.0,35.42,6.53,268.19,0.03,132.52,81.01,70.08
2026-05-15 19:25:00,10,-138.44,410.16,0.0,34.84,9.95,226.04,0.06,106.01,76.58,69.81
2026-05-15 19:30:00,10,-138.44,410.16,0.0,36.32,9.36,320.61,0.03,157.88,103.91,67.18
2026-05-15 19:35:00,10,-138.44,410.16,0.0,34.6,6.98,288.77,0.03,136.78,82.21,69.59
2026-05-15 19:40:00,10,-138.44,410.16,0.0,35.15,8.89,292.68,0.03,137.96,83.17,70.28
2026-05-15 19:45:00,10,-138.44,410.16,0.0,34.12,8.5,275.39,0.04,121.89,79.29,69.12
2026-05-15 19:50:00,10,-138.44,410.16,0.0,35.31,9.29,280.27,0.04,136.42,82.94,68.31
2026-05-15 19:55:00,10,-138.44,410.16,0.0,34.51,9.35,223.14,0.06,104.26,76.04,69.67
2026-05-15 20:00:00,10,-138.44,410.16,0.0,34.87,8.63,235.21,0.05,110.52,76.98,69.34
2026-05-15 20:05:00,10,-138.44,410.16,0.0,33.97,5.93,253.45,0.03,120.03,77.96,69.22
2026-05-15 20:10:00,10,-138.44,410.16,0.0,34.49,10.54,262.17,0.04,123.58,80.38,69.47
2026-05-15 20:15:00,10,-138.44,410.16,0.0,35.18,5.6,378.31,0.01,175.82,92.67,66.28
2026-05-15 20:20:00,10,-138.44,410.16,0.0,34.72,8.95,211.8,0.06,104.78,76.0,67.36
2026-05-15 20:25:00,10,-138.44,410.16,0.0,33.75,9.02,243.81,0.05,116.73,78.38,67.05
2026-05-15 20:30:00,10,-138.44,410.16,0.0,34.31,6.52,281.46,0.03,137.7,82.27,68.38
