datetime,tower_id,x_m,y_m,z_m,temperature_degC,effective_users,coverage_radius_m,coverage_load,tx_power_W,power_consumption_W,battery_soc_percent
2026-05-15 06:30:00,2,-287.1,180.8,-1.15,38.99,12.39,289.19,0.05,135.92,83.94,89.41
2026-05-15 06:35:00,2,-287.1,180.8,-1.15,38.53,11.4,309.4,0.04,146.28,86.2,89.13
2026-05-15 06:40:00,2,-287.1,180.8,-1.15,39.04,10.14,164.93,0.12,75.9,71.84,88.59
2026-05-15 06:45:00,2,-287.1,180.8,-1.15,39.27,8.35,326.76,0.02,157.77,88.24,90.23
2026-05-15 06:50:00,2,-287.1,180.8,-1.15,38.89,10.66,317.09,0.03,153.21,87.79,89.8
2026-05-15 06:55:00,2,-287.1,180.8,-1.15,39.8,8.87,304.36,0.03,145.47,85.08,89.27
2026-05-15 07:00:00,2,-287.1,180.8,-1.15,39.98,9.4,319.31,0.03,141.69,84.29,87.72
2026-05-15 07:05:00,2,-287.1,180.8,-1.15,39.67,6.22,235.22,0.03,110.75,76.15,86.85
2026-05-15 07:10:00,2,-287.1,180.8,-1.15,40.56,8.01,239.26,0.05,112.15,77.1,89.14
2026-05-15 07:15:00,2,-287.1,180.8,-1.15,40.7,9.6,258.14,0.05,124.77,80.35,87.67
2026-05-15 07:20:00,2,-287.1,180.8,-1.15,40.39,8.67,320.2,0.03,139.58,83.5,87.07
2026-05-15 07:25:00,2,-287.1,180.8,-1.15,40.99,8.8,228.48,0.05,108.68,76.69,87.63
2026-05-15 07:30:00,2,-287.1,180.8,-1.15,41.4,8.54,236.75,0.05,117.36,78.36,87.98
2026-05-15 07:35:00,2,-287.1,180.8,-1.15,40.08,6.62,210.14,0.05,97.89,73.91,89.12
2026-05-15 07:40:00,2,-287.1,180.8,-1.15,40.8,8.47,209.55,0.06,98.92,74.77,84.93
2026-05-15 07:45:00,2,-287.1,180.8,-1.15,40.56,8.21,283.1,0.03,134.62,82.12,88.48
2026-05-15 07:50:00,2,-287.1,180.8,-1.15,41.3,6.48,300.15,0.02,136.9,82.05,87.17
2026-05-15 07:55:00,2,-287.1,180.8,-1.15,42.09,7.48,218.04,0.05,100.3,74.65,87.31
2026-05-15 08:00:00,2,-287.1,180.8,-1.15,41.26,9.2,300.98,0.03,148.46,85.99,88.76
2026-05-15 08:05:00,2,-287.1,180.8,-1.15,40.9,9.19,245.65,0.05,119.79,79.11,86.73
2026-05-15 08:10:00,2,-287.1,180.8,-1.15,41.57,9.06,245.85,0.05,113.55,94.28,85.7
2026-05-15 08:15:00,2,-287.1,180.8,-1.15,41.77,10.05,248.66,0.06,115.92,78.61,86.06
2026-05-15 08:20:00,2,-287.1,180.8,-1.15,41.73,11.31,263.3,0.05,131.14,82.41,86.14
2026-05-15 08:25:00,2,-287.1,180.8,-1.15,42.07,12.3,338.86,0.04,171.08,93.6,88.89
2026-05-15 08:30:00,2,-287.1,180.8,-1.15,42.35,9.45,186.03,0.09,82.34,72.47,86.95
2026-05-15 08:35:00,2,-287.1,180.8,-1.15,42.64,7.07,240.3,0.04,109.81,76.29,86.65
2026-05-15 08:40:00,2,-287.1,180.8,-1.15,42.86,7.86,268.35,0.03,129.05,91.18,86.53
2026-05-15 08:45:00,2,-287.1,180.8,-1.15,42.9,10.64,256.44,0.06,125.81,80.97,85.57
2026-05-15 08:50:00,2,-287.1,180.8,-1.15,42.21,9.38,321.87,0.03,145.12,85.18,85.55
2026-05-15 08:55:00,2,-287.1,180.8,-1.15,41.89,11.76,357.89,0.03,173.54,94.16,85.58
2026-05-15 09:00:00,2,-287.1,180.8,-1.15,43.11,8.98,250.86,0.04,119.83,79.03,86.04
2026-05-15 09:05:00,2,-287.1,180.8,-1.15,43.41,8.98,308.75,0.03,150.58,86.49,84.96
2026-05-15 09:10:00,2,-287.1,180.8,-1.15,43.48,9.97,196.26,0.08,89.32,73.71,85.4
2026-05-15 09:15:00,2,-287.1,180.8,-1.15,43.42,10.03,246.06,0.05,117.21,78.86,85.74
2026-05-15 09:20:00,2,-287.1,180.8,-1.15,43.51,13.2,346.36,0.04,172.65,94.41,86.16
2026-05-15 09:25:00,2,-287.1,180.8,-1.15,44.5,11.95,294.47,0.04,137.15,84.07,85.1
2026-05-15 09:30:00,2,-287.1,180.8,-1.15,43.05,12.67,243.21,0.07,120.1,80.44,87.37
2026-05-15 09:35:00,2,-287.1,180.8,-1.15,44.07,10.49,237.73,0.06,113.6,78.29,84.23
2026-05-15 09:40:00,2,-287.1,180.8,-1.15,43.95,12.34,315.28,0.04,158.5,106.15,85.32
2026-05-15 09:45:00,2,-287.1,180.8,-1.15,44.32,12.92,316.64,0.04,141.97,85.63,82.26
2026-05-15 09:50:00,2,-287.1,180.8,-1.15,43.79,14.11,254.15,0.07,120.85,81.1,83.73
2026-05-15 09:55:00,2,-287.1,180.8,-1.15,43.79,14.83,238.46,0.08,110.64,79.25,84.48
2026-05-15 10:00:00,2,-287.1,180.8,-1.15,43.53,16.55,287.44,0.07,133.46,84.84,84.32
2026-05-15 10:05:00,2,-287.1,180.8,-1.15,43.76,15.62,289.49,0.06,130.18,83.72,82.8
2026-05-15 10:10:00,2,-287.1,180.8,-1.15,43.72,16.28,254.59,0.08,120.97,81.91,84.8
2026-05-15 10:15:00,2,-287.1,180.8,-1.15,44.21,13.77,171.74,0.15,79.97,73.76,82.51
2026-05-15 10:20:00,2,-287.1,180.8,-1.15,44.33,17.6,210.67,0.13,97.27,77.82,84.06
2026-05-15 10:25:00,2,-287.1,180.8,-1.15,44.92,16.87,179.62,0.17,84.99,75.63,83.95
2026-05-15 10:30:00,2,-287.1,180.8,-1.15,44.73,17.01,159.98,0.23,68.56,73.53,83.7
2026-05-15 10:35:00,2,-287.1,180.8,-1.15,44.65,15.69,237.04,0.09,112.82,80.01,84.97
2026-05-15 10:40:00,2,-287.1,180.8,-1.15,45.39,18.98,262.63,0.09,123.64,83.47,82.42
2026-05-15 10:45:00,2,-287.1,180.8,-1.15,45.57,20.1,203.22,0.15,92.02,77.84,83.32
2026-05-15 10:50:00,2,-287.1,180.8,-1.15,44.44,20.56,258.67,0.1,125.53,84.46,83.24
2026-05-15 10:55:00,2,-287.1,180.8,-1.15,44.92,18.52,216.69,0.13,96.89,78.08,82.04
2026-05-15 11:00:00,2,-287.1,180.8,-1.15,44.78,19.97,221.69,0.12,105.7,80.17,81.82
2026-05-15 11:05:00,2,-287.1,180.8,-1.15,44.75,21.02,335.61,0.06,161.72,93.9,82.41
2026-05-15 11:10:00,2,-287.1,180.8,-1.15,44.93,22.47,237.0,0.12,114.34,94.73,81.96
2026-05-15 11:15:00,2,-287.1,180.8,-1.15,45.3,20.88,323.75,0.06,154.91,91.91,82.2
2026-05-15 11:20:00,2,-287.1,180.8,-1.15,44.16,21.2,241.81,0.11,122.47,84.02,82.55
2026-05-15 11:25:00,2,-287.1,180.8,-1.15,44.18,22.13,168.82,0.26,78.14,76.64,81.64
2026-05-15 11:30:00,2,-287.1,180.8,-1.15,44.88,22.92,264.91,0.1,122.23,84.55,81.7
2026-05-15 11:35:00,2,-287.1,180.8,-1.15,45.19,23.97,239.51,0.14,109.69,82.38,80.86
2026-05-15 11:40:00,2,-287.1,180.8,-1.15,45.38,23.77,272.84,0.1,136.94,88.28,81.72
2026-05-15 11:45:00,2,-287.1,180.8,-1.15,45.33,23.9,281.28,0.1,123.65,85.21,82.3
2026-05-15 11:50:00,2,-287.1,180.8,-1.15,44.63,26.73,274.74,0.11,129.16,87.47,80.67
2026-05-15 11:55:00,2,-287.1,180.8,-1.15,45.24,22.71,285.0,0.09,133.39,87.03,80.1
2026-05-15 12:00:00,2,-287.1,180.8,-1.15,44.93,26.13,317.03,0.09,148.6,92.08,82.09
2026-05-15 12:05:00,2,-287.1,180.8,-1.15,45.31,26.91,256.1,0.13,120.47,85.63,79.31
2026-05-15 12:10:00,2,-287.1,180.8,-1.15,44.4,27.83,235.88,0.16,112.45,84.33,79.0
2026-05-15 12:15:00,2,-287.1,180.8,-1.15,45.33,26.58,254.67,0.14,130.22,87.73,81.01
2026-05-15 12:20:00,2,-287.1,180.8,-1.15,44.17,28.69,225.74,0.17,107.57,83.68,80.25
2026-05-15 12:25:00,2,-287.1,180.8,-1.15,45.54,27.44,233.35,0.17,108.46,83.42,79.88
2026-05-15 12:30:00,2,-287.1,180.8,-1.15,44.45,28.42,288.21,0.11,144.39,91.81,81.32
2026-05-15 12:35:00,2,-287.1,180.8,-1.15,44.43,28.81,280.85,0.11,135.38,89.68,79.34
2026-05-15 12:40:00,2,-287.1,180.8,-1.15,44.43,26.7,263.22,0.12,119.54,85.33,78.87
2026-05-15 12:45:00,2,-287.1,180.8,-1.15,45.61,30.25,219.57,0.2,108.45,84.46,79.46
2026-05-15 12:50:00,2,-287.1,180.8,-1.15,45.13,29.13,240.83,0.16,106.76,83.66,78.82
2026-05-15 12:55:00,2,-287.1,180.8,-1.15,44.92,32.35,292.08,0.11,134.85,90.79,78.36
2026-05-15 13:00:00,2,-287.1,180.8,-1.15,44.27,32.87,248.14,0.17,110.27,85.67,78.79
2026-05-15 13:05:00,2,-287.1,180.8,-1.15,45.26,28.79,229.64,0.18,106.61,83.55,78.25
2026-05-15 13:10:00,2,-287.1,180.8,-1.15,44.79,34.45,326.21,0.1,152.63,96.11,79.01
2026-05-15 13:15:00,2,-287.1,180.8,-1.15,44.45,31.35,241.33,0.18,111.91,85.49,78.98
2026-05-15 13:20:00,2,-287.1,180.8,-1.15,44.21,32.93,260.44,0.15,116.03,86.82,78.44
2026-05-15 13:25:00,2,-287.1,180.8,-1.15,45.74,31.68,225.52,0.2,111.26,85.51,79.76
2026-05-15 13:30:00,2,-287.1,180.8,-1.15,44.84,31.81,246.79,0.17,122.1,87.77,79.47
2026-05-15 13:35:00,2,-287.1,180.8,-1.15,44.22,33.05,306.09,0.11,146.04,93.87,78.06
2026-05-15 13:40:00,2,-287.1,180.8,-1.15,44.17,30.35,309.23,0.1,150.7,94.15,78.6
2026-05-15 13:45:00,2,-287.1,180.8,-1.15,44.46,33.5,357.25,0.08,182.93,104.89,78.8
2026-05-15 13:50:00,2,-287.1,180.8,-1.15,44.16,33.09,268.86,0.15,119.6,87.64,75.49
2026-05-15 13:55:00,2,-287.1,180.8,-1.15,44.2,33.15,305.36,0.12,151.73,95.45,76.33
2026-05-15 14:00:00,2,-287.1,180.8,-1.15,43.3,32.36,250.09,0.17,126.85,89.03,77.23
2026-05-15 14:05:00,2,-287.1,180.8,-1.15,44.14,33.4,204.42,0.25,92.28,82.74,77.51
2026-05-15 14:10:00,2,-287.1,180.8,-1.15,43.78,32.75,324.1,0.1,158.52,97.16,74.85
2026-05-15 14:15:00,2,-287.1,180.8,-1.15,44.12,32.28,245.19,0.17,118.53,87.16,76.04
2026-05-15 14:20:00,2,-287.1,180.8,-1.15,44.06,32.54,295.68,0.13,145.09,93.48,77.13
2026-05-15 14:25:00,2,-287.1,180.8,-1.15,43.14,30.69,293.85,0.12,140.25,91.57,76.91
2026-05-15 14:30:00,2,-287.1,180.8,-1.15,43.69,30.89,285.85,0.12,143.98,92.59,76.52
2026-05-15 14:35:00,2,-287.1,180.8,-1.15,42.93,31.73,302.79,0.11,140.46,91.96,77.04
2026-05-15 14:40:00,2,-287.1,180.8,-1.15,44.05,28.77,165.77,0.32,82.55,79.73,76.68
2026-05-15 14:45:00,2,-287.1,180.8,-1.15,43.51,33.49,275.93,0.14,125.57,103.78,76.04
2026-05-15 14:50:00,2,-287.1,180.8,-1.15,43.68,32.3,253.02,0.16,117.53,86.94,77.48
2026-05-15 14:55:00,2,-287.1,180.8,-1.15,43.78,28.24,236.97,0.17,110.2,98.73,75.8
2026-05-15 15:00:00,2,-287.1,180.8,-1.15,43.45,30.45,248.24,0.16,112.71,85.29,76.75
2026-05-15 15:05:00,2,-287.1,180.8,-1.15,41.84,31.24,246.64,0.17,118.75,86.84,77.64
2026-05-15 15:10:00,2,-287.1,180.8,-1.15,43.51,31.24,242.34,0.18,112.19,85.5,73.62
2026-05-15 15:15:00,2,-287.1,180.8,-1.15,42.03,31.69,201.0,0.25,95.98,82.76,76.1
2026-05-15 15:20:00,2,-287.1,180.8,-1.15,42.59,29.47,282.6,0.11,139.31,90.88,74.56
2026-05-15 15:25:00,2,-287.1,180.8,-1.15,42.35,29.07,287.22,0.12,133.16,101.7,74.42
2026-05-15 15:30:00,2,-287.1,180.8,-1.15,42.21,28.47,226.52,0.16,105.05,83.09,74.58
2026-05-15 15:35:00,2,-287.1,180.8,-1.15,41.68,27.74,313.97,0.09,151.69,93.48,72.41
2026-05-15 15:40:00,2,-287.1,180.8,-1.15,41.58,28.78,294.88,0.11,141.04,91.08,75.05
2026-05-15 15:45:00,2,-287.1,180.8,-1.15,42.5,28.65,219.22,0.2,109.6,84.12,73.37
2026-05-15 15:50:00,2,-287.1,180.8,-1.15,43.04,26.23,220.92,0.18,104.65,82.28,74.03
2026-05-15 15:55:00,2,-287.1,180.8,-1.15,40.51,26.49,243.03,0.14,120.83,85.57,75.15
2026-05-15 16:00:00,2,-287.1,180.8,-1.15,41.64,27.33,330.12,0.07,167.46,97.82,73.7
2026-05-15 16:05:00,2,-287.1,180.8,-1.15,41.58,24.38,267.2,0.11,134.11,87.82,71.78
2026-05-15 16:10:00,2,-287.1,180.8,-1.15,40.94,27.85,229.11,0.17,115.14,84.89,74.45
2026-05-15 16:15:00,2,-287.1,180.8,-1.15,41.93,24.12,286.52,0.09,128.02,86.25,75.4
2026-05-15 16:20:00,2,-287.1,180.8,-1.15,42.05,24.96,249.22,0.12,114.16,83.58,74.44
2026-05-15 16:25:00,2,-287.1,180.8,-1.15,41.16,25.29,227.58,0.15,104.3,81.82,74.82
2026-05-15 16:30:00,2,-287.1,180.8,-1.15,39.57,23.19,226.79,0.14,113.93,82.95,73.21
2026-05-15 16:35:00,2,-287.1,180.8,-1.15,40.41,22.47,313.06,0.07,146.26,90.13,72.88
2026-05-15 16:40:00,2,-287.1,180.8,-1.15,40.3,22.01,249.53,0.13,120.22,83.85,72.83
2026-05-15 16:45:00,2,-287.1,180.8,-1.15,40.62,23.45,264.33,0.1,125.13,85.37,71.73
2026-05-15 16:50:00,2,-287.1,180.8,-1.15,40.44,21.22,272.56,0.09,123.04,84.11,73.72
2026-05-15 16:55:00,2,-287.1,180.8,-1.15,39.8,18.22,188.64,0.16,86.55,76.31,72.32
2026-05-15 17:00:00,2,-287.1,180.8,-1.15,39.28,21.42,255.2,0.1,115.03,82.48,70.91
2026-05-15 17:05:00,2,-287.1,180.8,-1.15,40.23,21.68,290.64,0.09,127.13,85.19,71.79
2026-05-15 17:10:00,2,-287.1,180.8,-1.15,40.0,17.56,252.95,0.09,117.18,81.56,72.82
2026-05-15 17:15:00,2,-287.1,180.8,-1.15,38.9,19.32,253.02,0.09,119.55,82.68,71.34
2026-05-15 17:20:00,2,-287.1,180.8,-1.15,39.45,20.04,254.68,0.09,115.51,82.07,72.4
2026-05-15 17:25:00,2,-287.1,180.8,-1.15,38.9,16.71,256.11,0.08,125.07,82.96,71.82
2026-05-15 17:30:00,2,-287.1,180.8,-1.15,39.32,16.19,205.18,0.12,99.45,77.68,71.18
2026-05-15 17:35:00,2,-287.1,180.8,-1.15,38.89,16.84,313.13,0.06,151.88,89.65,71.71
2026-05-15 17:40:00,2,-287.1,180.8,-1.15,39.52,16.05,238.88,0.1,110.9,79.76,71.35
2026-05-15 17:45:00,2,-287.1,180.8,-1.15,39.16,16.24,269.45,0.07,127.03,83.22,70.51
2026-05-15 17:50:00,2,-287.1,180.8,-1.15,38.38,14.03,227.02,0.09,112.47,79.34,71.83
2026-05-15 17:55:00,2,-287.1,180.8,-1.15,37.9,16.18,218.96,0.1,100.11,77.75,70.08
2026-05-15 18:00:00,2,-287.1,180.8,-1.15,38.54,15.2,291.36,0.06,134.16,84.51,70.57
2026-05-15 18:05:00,2,-287.1,180.8,-1.15,38.04,14.87,303.02,0.05,148.97,88.15,70.31
2026-05-15 18:10:00,2,-287.1,180.8,-1.15,37.77,13.43,257.52,0.06,112.56,79.09,70.2
2026-05-15 18:15:00,2,-287.1,180.8,-1.15,37.96,12.58,275.82,0.05,126.01,81.67,69.49
2026-05-15 18:20:00,2,-287.1,180.8,-1.15,37.64,12.84,236.05,0.07,116.77,79.78,69.1
2026-05-15 18:25:00,2,-287.1,180.8,-1.15,37.09,12.71,272.4,0.06,133.21,83.41,68.81
2026-05-15 18:30:00,2,-287.1,180.8,-1.15,37.37,12.19,249.25,0.06,118.87,79.97,71.75
2026-05-15 18:35:00,2,-287.1,180.8,-1.15,35.97,13.23,286.52,0.05,142.63,85.91,70.09
2026-05-15 18:40:00,2,-287.1,180.8,-1.15,37.43,10.82,251.24,0.06,115.07,78.69,69.38
2026-05-15 18:45:00,2,-287.1,180.8,-1.15,36.44,11.66,180.52,0.12,84.28,73.58,70.27
2026-05-15 18:50:00,2,-287.1,180.8,-1.15,35.71,9.64,230.11,0.06,109.73,77.2,70.01
2026-05-15 18:55:00,2,-287.1,180.8,-1.15,36.52,8.6,281.62,0.03,140.72,83.76,71.02
2026-05-15 19:00:00,2,-287.1,180.8,-1.15,36.05,7.36,295.69,0.03,138.71,82.82,69.25
2026-05-15 19:05:00,2,-287.1,180.8,-1.15,35.53,10.29,308.67,0.03,153.51,87.74,68.98
2026-05-15 19:10:00,2,-287.1,180.8,-1.15,35.92,11.13,188.84,0.11,91.67,74.55,67.0
2026-05-15 19:15:00,2,-287.1,180.8,-1.15,36.15,8.01,191.18,0.06,90.45,73.15,69.49
2026-05-15 19:20:00,2,-287.1,180.8,-1.15,35.42,6.45,266.23,0.03,128.68,80.08,68.94
2026-05-15 19:25:00,2,-287.1,180.8,-1.15,34.84,9.83,231.25,0.06,111.32,77.58,68.16
2026-05-15 19:30:00,2,-287.1,180.8,-1.15,36.32,9.24,315.63,0.03,148.74,86.07,68.06
2026-05-15 19:35:00,2,-287.1,180.8,-1.15,34.6,6.9,181.9,0.06,90.73,72.81,66.43
2026-05-15 19:40:00,2,-287.1,180.8,-1.15,35.15,8.79,260.18,0.04,120.97,79.19,67.84
2026-05-15 19:45:00,2,-287.1,180.8,-1.15,34.12,8.39,291.16,0.03,130.56,81.2,67.56
2026-05-15 19:50:00,2,-287.1,180.8,-1.15,35.31,9.17,199.28,0.07,91.34,73.72,67.29
2026-05-15 19:55:00,2,-287.1,180.8,-1.15,34.51,9.24,196.0,0.08,95.48,74.46,68.94
2026-05-15 20:00:00,2,-287.1,180.8,-1.15,34.87,8.52,293.91,0.03,136.24,82.61,67.35
2026-05-15 20:05:00,2,-287.1,180.8,-1.15,33.97,5.85,228.2,0.04,110.37,89.5,68.52
2026-05-15 20:10:00,2,-287.1,180.8,-1.15,34.49,10.4,196.27,0.09,91.81,74.27,66.5
