datetime,tower_id,x_m,y_m,z_m,temperature_degC,effective_users,coverage_radius_m,coverage_load,tx_power_W,power_consumption_W,battery_soc_percent
2026-05-15 03:20:00,11,144.38,756.19,-2.73,33.19,29.78,277.34,0.12,126.42,87.91,95.39
2026-05-15 03:25:00,11,144.38,756.19,-2.73,33.66,29.98,247.65,0.16,116.52,85.89,95.66
2026-05-15 03:30:00,11,144.38,756.19,-2.73,34.12,32.05,210.74,0.22,95.54,82.74,93.83
2026-05-15 03:35:00,11,144.38,756.19,-2.73,33.12,28.52,265.77,0.13,126.79,87.57,94.41
2026-05-15 03:40:00,11,144.38,756.19,-2.73,34.45,30.05,257.84,0.16,120.93,86.86,93.86
2026-05-15 03:45:00,11,144.38,756.19,-2.73,34.91,30.19,236.82,0.18,109.53,84.59,93.83
2026-05-15 03:50:00,11,144.38,756.19,-2.73,34.37,29.05,246.5,0.16,107.24,83.7,93.54
2026-05-15 03:55:00,11,144.38,756.19,-2.73,35.07,25.65,250.47,0.13,122.95,85.71,95.4
2026-05-15 04:00:00,11,144.38,756.19,-2.73,34.04,27.79,276.25,0.11,135.76,89.4,93.12
2026-05-15 04:05:00,11,144.38,756.19,-2.73,34.33,26.79,308.84,0.09,139.44,89.92,93.04
2026-05-15 04:10:00,11,144.38,756.19,-2.73,34.77,25.32,205.41,0.18,95.44,80.28,93.83
2026-05-15 04:15:00,11,144.38,756.19,-2.73,34.15,27.66,300.0,0.1,144.15,91.44,92.98
2026-05-15 04:20:00,11,144.38,756.19,-2.73,34.73,24.99,208.77,0.17,93.25,79.77,93.98
2026-05-15 04:25:00,11,144.38,756.19,-2.73,35.42,24.05,340.58,0.07,151.52,92.09,93.4
2026-05-15 04:30:00,11,144.38,756.19,-2.73,35.02,23.58,274.41,0.11,130.8,86.74,92.27
2026-05-15 04:35:00,11,144.38,756.19,-2.73,34.87,23.78,319.77,0.07,153.22,92.46,91.35
2026-05-15 04:40:00,11,144.38,756.19,-2.73,35.39,23.51,281.64,0.11,135.5,87.84,92.96
2026-05-15 04:45:00,11,144.38,756.19,-2.73,35.09,22.45,188.89,0.21,81.93,77.18,92.07
2026-05-15 04:50:00,11,144.38,756.19,-2.73,35.78,22.98,244.79,0.12,115.82,83.22,91.55
2026-05-15 04:55:00,11,144.38,756.19,-2.73,35.58,20.45,199.85,0.17,93.66,78.26,93.18
2026-05-15 05:00:00,11,144.38,756.19,-2.73,36.06,19.98,231.47,0.13,105.73,80.18,90.32
2026-05-15 05:05:00,11,144.38,756.19,-2.73,35.8,20.38,267.52,0.09,124.17,84.06,94.8
2026-05-15 05:10:00,11,144.38,756.19,-2.73,36.74,20.05,282.19,0.08,136.41,86.79,93.53
2026-05-15 05:15:00,11,144.38,756.19,-2.73,35.79,17.98,241.64,0.09,106.73,79.59,92.47
2026-05-15 05:20:00,11,144.38,756.19,-2.73,36.57,17.24,214.75,0.11,101.3,78.36,92.46
2026-05-15 05:25:00,11,144.38,756.19,-2.73,37.0,17.25,217.05,0.13,105.06,79.1,91.18
2026-05-15 05:30:00,11,144.38,756.19,-2.73,36.86,18.39,283.29,0.07,131.16,84.93,90.78
2026-05-15 05:35:00,11,144.38,756.19,-2.73,37.64,18.18,262.02,0.08,130.01,84.61,90.82
2026-05-15 05:40:00,11,144.38,756.19,-2.73,37.2,18.65,255.91,0.09,115.45,81.57,91.56
2026-05-15 05:45:00,11,144.38,756.19,-2.73,38.05,17.32,276.28,0.07,117.36,81.47,90.88
2026-05-15 05:50:00,11,144.38,756.19,-2.73,37.93,13.37,233.22,0.08,110.36,78.67,91.03
2026-05-15 05:55:00,11,144.38,756.19,-2.73,37.89,16.78,314.22,0.06,143.53,87.41,90.58
2026-05-15 06:00:00,11,144.38,756.19,-2.73,37.66,14.31,269.39,0.06,133.94,84.14,88.63
2026-05-15 06:05:00,11,144.38,756.19,-2.73,38.98,15.58,244.84,0.08,116.64,80.73,90.94
2026-05-15 06:10:00,11,144.38,756.19,-2.73,37.93,11.5,210.33,0.07,95.8,75.3,90.7
2026-05-15 06:15:00,11,144.38,756.19,-2.73,38.84,13.51,358.5,0.03,159.7,90.61,90.36
2026-05-15 06:20:00,11,144.38,756.19,-2.73,38.95,13.37,219.54,0.1,100.45,76.83,89.03
2026-05-15 06:25:00,11,144.38,756.19,-2.73,39.59,11.3,284.56,0.04,130.67,82.28,90.93
2026-05-15 06:30:00,11,144.38,756.19,-2.73,38.99,12.51,227.23,0.08,103.86,77.12,88.98
2026-05-15 06:35:00,11,144.38,756.19,-2.73,38.53,11.5,290.66,0.04,135.81,83.58,90.54
2026-05-15 06:40:00,11,144.38,756.19,-2.73,39.04,10.23,187.76,0.09,91.32,74.14,88.93
2026-05-15 06:45:00,11,144.38,756.19,-2.73,39.27,8.43,303.98,0.03,154.38,104.36,89.78
2026-05-15 06:50:00,11,144.38,756.19,-2.73,38.89,10.77,159.71,0.13,71.69,71.53,90.51
2026-05-15 06:55:00,11,144.38,756.19,-2.73,39.8,8.96,273.32,0.04,127.51,80.72,89.81
2026-05-15 07:00:00,11,144.38,756.19,-2.73,39.98,9.5,231.66,0.05,104.37,76.1,89.14
2026-05-15 07:05:00,11,144.38,756.19,-2.73,39.67,6.29,193.55,0.05,85.56,71.76,89.13
2026-05-15 07:10:00,11,144.38,756.19,-2.73,40.56,8.09,247.73,0.04,118.36,78.4,88.04
2026-05-15 07:15:00,11,144.38,756.19,-2.73,40.7,9.7,166.06,0.11,81.88,72.52,88.16
2026-05-15 07:20:00,11,144.38,756.19,-2.73,40.39,8.77,244.38,0.05,122.51,79.55,88.58
2026-05-15 07:25:00,11,144.38,756.19,-2.73,40.99,8.9,237.95,0.05,107.72,76.53,88.83
2026-05-15 07:30:00,11,144.38,756.19,-2.73,41.4,8.63,176.05,0.09,85.76,72.7,88.22
2026-05-15 07:35:00,11,144.38,756.19,-2.73,40.08,6.69,291.89,0.03,139.52,82.8,88.28
2026-05-15 07:40:00,11,144.38,756.19,-2.73,40.8,8.57,222.59,0.05,101.26,75.2,87.84
2026-05-15 07:45:00,11,144.38,756.19,-2.73,40.56,8.3,263.18,0.04,123.35,79.55,87.57
2026-05-15 07:50:00,11,144.38,756.19,-2.73,41.3,6.56,183.59,0.06,83.7,71.6,88.76
2026-05-15 07:55:00,11,144.38,756.19,-2.73,42.09,7.57,196.41,0.06,98.63,74.4,88.08
2026-05-15 08:00:00,11,144.38,756.19,-2.73,41.26,9.31,189.92,0.08,95.6,74.52,87.92
2026-05-15 08:05:00,11,144.38,756.19,-2.73,40.9,9.31,280.79,0.04,135.11,82.64,87.1
2026-05-15 08:10:00,11,144.38,756.19,-2.73,41.57,9.17,212.2,0.07,101.61,75.52,87.83
2026-05-15 08:15:00,11,144.38,756.19,-2.73,41.77,10.18,262.71,0.05,115.16,78.48,88.51
2026-05-15 08:20:00,11,144.38,756.19,-2.73,41.73,11.45,244.68,0.06,115.75,79.06,86.6
2026-05-15 08:25:00,11,144.38,756.19,-2.73,42.07,12.46,215.67,0.09,100.94,76.59,87.22
2026-05-15 08:30:00,11,144.38,756.19,-2.73,42.35,9.58,141.68,0.15,68.79,70.79,85.37
2026-05-15 08:35:00,11,144.38,756.19,-2.73,42.64,7.17,297.62,0.03,143.93,84.09,87.65
2026-05-15 08:40:00,11,144.38,756.19,-2.73,42.86,7.97,320.6,0.02,159.6,88.64,87.31
2026-05-15 08:45:00,11,144.38,756.19,-2.73,42.9,10.79,290.2,0.04,131.17,82.22,84.97
2026-05-15 08:50:00,11,144.38,756.19,-2.73,42.21,9.51,264.28,0.05,113.48,77.9,87.87
2026-05-15 08:55:00,11,144.38,756.19,-2.73,41.89,11.92,282.64,0.05,133.55,83.2,86.35
2026-05-15 09:00:00,11,144.38,756.19,-2.73,43.11,9.11,310.8,0.03,140.37,83.86,86.91
2026-05-15 09:05:00,11,144.38,756.19,-2.73,43.41,9.11,259.52,0.04,114.93,78.04,88.24
2026-05-15 09:10:00,11,144.38,756.19,-2.73,43.48,10.12,275.57,0.04,134.21,82.71,87.05
2026-05-15 09:15:00,11,144.38,756.19,-2.73,43.42,10.18,279.16,0.04,137.95,83.65,86.52
2026-05-15 09:20:00,11,144.38,756.19,-2.73,43.51,13.4,302.39,0.05,144.28,86.41,87.19
2026-05-15 09:25:00,11,144.38,756.19,-2.73,44.5,12.13,217.1,0.08,102.74,76.79,85.58
2026-05-15 09:30:00,11,144.38,756.19,-2.73,43.05,12.86,284.93,0.05,134.16,83.68,84.42
2026-05-15 09:35:00,11,144.38,756.19,-2.73,44.07,10.65,251.24,0.06,116.32,78.91,85.17
2026-05-15 09:40:00,11,144.38,756.19,-2.73,43.95,12.53,282.06,0.05,134.04,83.54,84.67
2026-05-15 09:45:00,11,144.38,756.19,-2.73,44.32,13.13,205.47,0.11,96.52,76.08,85.82
2026-05-15 09:50:00,11,144.38,756.19,-2.73,43.79,14.34,193.8,0.12,90.96,75.59,85.68
2026-05-15 09:55:00,11,144.38,756.19,-2.73,43.79,15.08,309.4,0.05,153.72,89.53,84.54
2026-05-15 10:00:00,11,144.38,756.19,-2.73,43.53,16.82,244.41,0.09,125.46,83.12,85.36
2026-05-15 10:05:00,11,144.38,756.19,-2.73,43.76,15.88,334.38,0.05,155.93,90.42,84.77
2026-05-15 10:10:00,11,144.38,756.19,-2.73,43.72,16.55,264.57,0.08,122.15,82.26,85.29
2026-05-15 10:15:00,11,144.38,756.19,-2.73,44.21,14.01,196.82,0.11,84.76,74.47,85.63
2026-05-15 10:20:00,11,144.38,756.19,-2.73,44.33,17.9,203.42,0.13,90.57,76.79,84.17
2026-05-15 10:25:00,11,144.38,756.19,-2.73,44.92,17.16,212.73,0.12,92.47,76.83,86.24
2026-05-15 10:30:00,11,144.38,756.19,-2.73,44.73,17.3,266.96,0.08,118.25,81.68,84.03
2026-05-15 10:35:00,11,144.38,756.19,-2.73,44.65,15.96,298.4,0.06,137.46,85.6,83.96
2026-05-15 10:40:00,11,144.38,756.19,-2.73,45.39,19.31,235.46,0.11,104.09,79.62,84.65
2026-05-15 10:45:00,11,144.38,756.19,-2.73,45.57,20.45,247.57,0.11,115.21,82.21,83.44
2026-05-15 10:50:00,11,144.38,756.19,-2.73,44.44,20.92,304.79,0.07,141.99,88.49,83.5
2026-05-15 10:55:00,11,144.38,756.19,-2.73,44.92,18.84,313.57,0.07,143.98,88.28,82.91
2026-05-15 11:00:00,11,144.38,756.19,-2.73,44.78,20.32,238.68,0.11,116.11,82.35,83.13
2026-05-15 11:05:00,11,144.38,756.19,-2.73,44.75,21.39,232.39,0.13,112.89,82.1,85.25
2026-05-15 11:10:00,11,144.38,756.19,-2.73,44.93,22.87,297.81,0.08,142.13,104.22,84.6
2026-05-15 11:15:00,11,144.38,756.19,-2.73,45.3,21.26,262.83,0.1,129.05,85.51,83.45
2026-05-15 11:20:00,11,144.38,756.19,-2.73,44.16,21.59,145.63,0.34,68.55,75.35,83.56
2026-05-15 11:25:00,11,144.38,756.19,-2.73,44.18,22.54,184.07,0.22,83.64,77.51,83.72
2026-05-15 11:30:00,11,144.38,756.19,-2.73,44.88,23.34,217.54,0.15,105.86,81.44,82.72
2026-05-15 11:35:00,11,144.38,756.19,-2.73,45.19,24.42,286.54,0.08,136.82,88.44,81.98
2026-05-15 11:40:00,11,144.38,756.19,-2.73,45.38,24.22,284.09,0.1,129.0,86.54,84.38
2026-05-15 11:45:00,11,144.38,756.19,-2.73,45.33,24.35,304.75,0.09,140.36,89.32,82.68
2026-05-15 11:50:00,11,144.38,756.19,-2.73,44.63,27.24,259.07,0.13,131.33,88.2,82.75
2026-05-15 11:55:00,11,144.38,756.19,-2.73,45.24,23.15,344.96,0.06,163.33,95.12,81.71
2026-05-15 12:00:00,11,144.38,756.19,-2.73,44.93,26.63,281.51,0.1,138.89,89.77,83.3
2026-05-15 12:05:00,11,144.38,756.19,-2.73,45.31,27.44,251.03,0.13,124.5,104.09,82.27
2026-05-15 12:10:00,11,144.38,756.19,-2.73,44.4,28.37,309.3,0.09,154.78,94.56,80.42
2026-05-15 12:15:00,11,144.38,756.19,-2.73,45.33,27.1,160.09,0.34,80.26,78.85,81.58
2026-05-15 12:20:00,11,144.38,756.19,-2.73,44.17,29.25,316.71,0.09,148.02,93.02,79.92
2026-05-15 12:25:00,11,144.38,756.19,-2.73,45.54,27.97,205.33,0.19,97.79,81.66,81.93
2026-05-15 12:30:00,11,144.38,756.19,-2.73,44.45,28.98,185.44,0.28,90.41,80.94,82.67
2026-05-15 12:35:00,11,144.38,756.19,-2.73,44.43,29.39,270.28,0.13,130.61,88.78,81.77
2026-05-15 12:40:00,11,144.38,756.19,-2.73,44.43,27.24,200.07,0.23,90.76,80.29,81.95
2026-05-15 12:45:00,11,144.38,756.19,-2.73,45.61,30.87,278.09,0.13,124.83,87.97,80.01
2026-05-15 12:50:00,11,144.38,756.19,-2.73,45.13,29.73,309.45,0.1,151.33,94.1,79.77
2026-05-15 12:55:00,11,144.38,756.19,-2.73,44.92,33.02,318.89,0.1,150.67,95.07,80.34
2026-05-15 13:00:00,11,144.38,756.19,-2.73,44.27,33.55,241.62,0.19,110.09,85.91,79.91
2026-05-15 13:05:00,11,144.38,756.19,-2.73,45.26,29.39,266.9,0.13,131.12,88.91,81.28
2026-05-15 13:10:00,11,144.38,756.19,-2.73,44.79,35.17,274.13,0.15,132.03,91.18,79.7
2026-05-15 13:15:00,11,144.38,756.19,-2.73,44.45,32.01,277.7,0.13,134.64,90.66,79.86
2026-05-15 13:20:00,11,144.38,756.19,-2.73,44.21,33.62,215.58,0.21,102.42,84.51,79.11
2026-05-15 13:25:00,11,144.38,756.19,-2.73,45.74,32.35,318.82,0.1,148.57,94.28,78.87
2026-05-15 13:30:00,11,144.38,756.19,-2.73,44.84,32.49,355.66,0.08,172.5,101.2,79.53
2026-05-15 13:35:00,11,144.38,756.19,-2.73,44.22,33.75,228.11,0.21,115.43,87.11,78.97
2026-05-15 13:40:00,11,144.38,756.19,-2.73,44.17,31.01,311.93,0.1,137.82,103.78,80.11
2026-05-15 13:45:00,11,144.38,756.19,-2.73,44.46,34.22,346.34,0.09,155.2,96.72,80.11
2026-05-15 13:50:00,11,144.38,756.19,-2.73,44.16,33.81,254.41,0.19,117.77,87.58,77.89
2026-05-15 13:55:00,11,144.38,756.19,-2.73,44.2,33.88,238.76,0.19,118.52,87.76,78.38
2026-05-15 14:00:00,11,144.38,756.19,-2.73,43.3,33.08,343.32,0.09,166.9,99.71,80.57
2026-05-15 14:05:00,11,144.38,756.19,-2.73,44.14,34.15,313.03,0.1,134.03,91.2,78.5
2026-05-15 14:10:00,11,144.38,756.19,-2.73,43.78,33.48,256.56,0.16,118.56,87.57,77.97
2026-05-15 14:15:00,11,144.38,756.19,-2.73,44.12,33.01,356.77,0.08,167.33,99.8,78.04
2026-05-15 14:20:00,11,144.38,756.19,-2.73,44.06,33.27,215.39,0.24,102.12,84.39,77.47
2026-05-15 14:25:00,11,144.38,756.19,-2.73,43.14,31.4,216.28,0.24,101.21,83.57,78.15
2026-05-15 14:30:00,11,144.38,756.19,-2.73,43.69,31.6,303.47,0.11,148.68,94.06,77.08
2026-05-15 14:35:00,11,144.38,756.19,-2.73,42.93,32.47,239.16,0.2,115.93,86.74,77.28
2026-05-15 14:40:00,11,144.38,756.19,-2.73,44.05,29.46,264.53,0.13,134.09,89.63,78.42
2026-05-15 14:45:00,11,144.38,756.19,-2.73,43.51,34.29,282.41,0.13,130.04,90.36,79.17
2026-05-15 14:50:00,11,144.38,756.19,-2.73,43.68,33.08,344.25,0.09,150.5,95.03,77.92
2026-05-15 14:55:00,11,144.38,756.19,-2.73,43.78,28.92,226.5,0.19,106.11,83.52,77.87
2026-05-15 15:00:00,11,144.38,756.19,-2.73,43.45,31.2,255.15,0.15,119.31,86.91,77.57
2026-05-15 15:05:00,11,144.38,756.19,-2.73,41.84,32.01,361.9,0.08,175.77,102.05,77.95
2026-05-15 15:10:00,11,144.38,756.19,-2.73,43.51,32.0,271.07,0.14,123.66,88.13,77.87
2026-05-15 15:15:00,11,144.38,756.19,-2.73,42.03,32.47,391.4,0.07,183.34,104.64,76.5
2026-05-15 15:20:00,11,144.38,756.19,-2.73,42.59,30.19,376.55,0.07,178.75,102.34,78.24
2026-05-15 15:25:00,11,144.38,756.19,-2.73,42.35,29.78,170.42,0.35,79.8,90.7,77.23
2026-05-15 15:30:00,11,144.38,756.19,-2.73,42.21,29.17,287.09,0.11,133.34,89.31,76.16
2026-05-15 15:35:00,11,144.38,756.19,-2.73,41.68,28.43,228.67,0.17,107.87,83.64,76.16
2026-05-15 15:40:00,11,144.38,756.19,-2.73,41.58,29.51,301.6,0.1,124.28,87.31,77.34
2026-05-15 15:45:00,11,144.38,756.19,-2.73,42.5,29.38,286.22,0.11,129.03,88.37,76.72
2026-05-15 15:50:00,11,144.38,756.19,-2.73,43.04,26.9,246.09,0.15,112.74,84.03,76.25
2026-05-15 15:55:00,11,144.38,756.19,-2.73,40.51,27.17,218.18,0.21,103.19,82.39,78.14
2026-05-15 16:00:00,11,144.38,756.19,-2.73,41.64,28.04,301.98,0.1,145.69,92.0,74.95
2026-05-15 16:05:00,11,144.38,756.19,-2.73,41.58,25.02,311.02,0.09,149.88,92.03,75.06
2026-05-15 16:10:00,11,144.38,756.19,-2.73,40.94,28.58,284.9,0.12,132.45,88.91,77.7
2026-05-15 16:15:00,11,144.38,756.19,-2.73,41.93,24.75,183.41,0.21,87.92,78.92,76.99
2026-05-15 16:20:00,11,144.38,756.19,-2.73,42.05,25.63,221.91,0.16,107.38,82.55,74.97
2026-05-15 16:25:00,11,144.38,756.19,-2.73,41.16,25.97,230.67,0.16,115.51,84.29,76.16
2026-05-15 16:30:00,11,144.38,756.19,-2.73,39.57,23.82,246.93,0.13,113.86,83.14,73.76
2026-05-15 16:35:00,11,144.38,756.19,-2.73,40.41,23.09,292.04,0.09,131.93,86.8,75.21
2026-05-15 16:40:00,11,144.38,756.19,-2.73,40.3,22.62,268.61,0.09,133.97,87.12,74.79
2026-05-15 16:45:00,11,144.38,756.19,-2.73,40.62,24.09,255.42,0.12,122.55,85.06,73.97
2026-05-15 16:50:00,11,144.38,756.19,-2.73,40.44,21.81,272.99,0.1,129.55,85.81,74.62
2026-05-15 16:55:00,11,144.38,756.19,-2.73,39.8,18.72,247.08,0.1,115.54,81.64,74.21
2026-05-15 17:00:00,11,144.38,756.19,-2.73,39.28,22.01,295.79,0.08,151.34,91.35,74.26
2026-05-15 17:05:00,11,144.38,756.19,-2.73,40.23,22.28,261.63,0.1,115.97,82.98,74.73
2026-05-15 17:10:00,11,144.38,756.19,-2.73,40.0,18.06,292.53,0.06,135.53,85.85,73.22
2026-05-15 17:15:00,11,144.38,756.19,-2.73,38.9,19.87,345.86,0.05,160.68,93.16,72.71
2026-05-15 17:20:00,11,144.38,756.19,-2.73,39.45,20.6,215.68,0.13,106.7,80.59,74.01
2026-05-15 17:25:00,11,144.38,756.19,-2.73,38.9,17.18,302.36,0.06,136.64,85.81,74.56
2026-05-15 17:30:00,11,144.38,756.19,-2.73,39.32,16.65,287.04,0.07,122.7,82.39,73.08
2026-05-15 17:35:00,11,144.38,756.19,-2.73,38.89,17.32,241.52,0.09,116.8,81.39,74.57
2026-05-15 17:40:00,11,144.38,756.19,-2.73,39.52,16.52,289.63,0.06,137.91,85.89,73.6
2026-05-15 17:45:00,11,144.38,756.19,-2.73,39.16,16.72,284.75,0.07,130.46,84.18,73.41
2026-05-15 17:50:00,11,144.38,756.19,-2.73,38.38,14.43,237.51,0.08,104.6,77.93,71.58
2026-05-15 17:55:00,11,144.38,756.19,-2.73,37.9,16.65,273.14,0.08,131.54,84.43,73.73
2026-05-15 18:00:00,11,144.38,756.19,-2.73,38.54,15.65,291.75,0.06,135.52,85.0,73.57
2026-05-15 18:05:00,11,144.38,756.19,-2.73,38.04,15.31,212.59,0.11,96.07,76.76,71.58
2026-05-15 18:10:00,11,144.38,756.19,-2.73,37.77,13.84,271.6,0.06,127.22,82.4,73.06
2026-05-15 18:15:00,11,144.38,756.19,-2.73,37.96,12.96,330.15,0.04,153.72,88.75,72.91
2026-05-15 18:20:00,11,144.38,756.19,-2.73,37.64,13.23,256.27,0.06,122.09,81.04,72.35
2026-05-15 18:25:00,11,144.38,756.19,-2.73,37.09,13.1,308.08,0.04,138.09,84.69,73.4
2026-05-15 18:30:00,11,144.38,756.19,-2.73,37.37,12.56,204.92,0.09,99.97,76.44,73.4
2026-05-15 18:35:00,11,144.38,756.19,-2.73,35.97,13.64,282.48,0.06,132.29,83.51,72.37
2026-05-15 18:40:00,11,144.38,756.19,-2.73,37.43,11.15,248.29,0.06,123.38,80.59,72.1
2026-05-15 18:45:00,11,144.38,756.19,-2.73,36.44,12.02,193.8,0.1,91.96,74.89,71.62
2026-05-15 18:50:00,11,144.38,756.19,-2.73,35.71,9.94,307.35,0.03,144.94,102.87,70.6
2026-05-15 18:55:00,11,144.38,756.19,-2.73,36.52,8.86,264.89,0.04,129.38,81.12,70.4
2026-05-15 19:00:00,11,144.38,756.19,-2.73,36.05,7.59,335.65,0.02,163.89,89.74,69.94
2026-05-15 19:05:00,11,144.38,756.19,-2.73,35.53,10.61,240.16,0.06,105.98,76.81,71.28
2026-05-15 19:10:00,11,144.38,756.19,-2.73,35.92,11.48,328.23,0.03,150.33,87.28,72.38
2026-05-15 19:15:00,11,144.38,756.19,-2.73,36.15,8.26,316.04,0.03,151.36,86.44,71.18
2026-05-15 19:20:00,11,144.38,756.19,-2.73,35.42,6.65,278.99,0.03,128.79,80.18,71.14
2026-05-15 19:25:00,11,144.38,756.19,-2.73,34.84,10.14,256.09,0.05,121.68,79.84,70.17
2026-05-15 19:30:00,11,144.38,756.19,-2.73,36.32,9.54,311.69,0.03,137.53,83.29,69.7
2026-05-15 19:35:00,11,144.38,756.19,-2.73,34.6,7.12,247.78,0.04,122.31,78.9,70.36
2026-05-15 19:40:00,11,144.38,756.19,-2.73,35.15,9.07,248.79,0.05,119.5,78.99,70.15
2026-05-15 19:45:00,11,144.38,756.19,-2.73,34.12,8.66,262.32,0.04,122.38,79.45,70.75
2026-05-15 19:50:00,11,144.38,756.19,-2.73,35.31,9.47,238.22,0.05,114.31,78.04,68.07
2026-05-15 19:55:00,11,144.38,756.19,-2.73,34.51,9.54,306.15,0.03,148.97,86.24,69.98
2026-05-15 20:00:00,11,144.38,756.19,-2.73,34.87,8.8,235.36,0.05,113.09,77.55,69.51
2026-05-15 20:05:00,11,144.38,756.19,-2.73,33.97,6.05,191.79,0.05,86.11,71.75,69.14
2026-05-15 20:10:00,11,144.38,756.19,-2.73,34.49,10.75,238.67,0.06,120.31,79.77,70.47
2026-05-15 20:15:00,11,144.38,756.19,-2.73,35.18,5.71,210.05,0.04,100.19,73.98,70.15
2026-05-15 20:20:00,11,144.38,756.19,-2.73,34.72,9.14,226.15,0.06,110.27,77.13,70.01
2026-05-15 20:25:00,11,144.38,756.19,-2.73,33.75,9.21,192.25,0.08,87.8,73.18,68.07
2026-05-15 20:30:00,11,144.38,756.19,-2.73,34.31,6.65,343.78,0.02,152.24,86.09,68.35
