time,tower,x,y,battery_pct
175,C,-58.62812500000001,250.0,91.9562322792223
176,C,-53.62812500000001,250.0,91.91879699401983
177,C,-48.62812500000001,250.0,91.88685017878984
178,C,-43.62812500000001,250.0,91.85147593154122
179,C,-38.62812500000001,250.0,91.8181738914236
180,C,-33.62812500000001,250.0,91.76260019925509
181,C,-28.62812500000001,250.0,91.71089466357517
182,C,-23.62812500000001,250.0,91.66284286185792
183,C,-18.62812500000001,250.0,91.60706267260306
184,C,-13.628125000000011,250.0,91.55315878669063
185,C,-8.628125000000011,250.0,91.51943491421089
186,C,-3.6281250000000114,250.0,91.48846448968065
187,C,1.3718749999999886,250.0,91.46009204274496
188,C,6.371874999999989,250.0,91.43416560410553
189,C,11.371874999999989,250.0,91.41127545804447
190,C,16.37187499999999,250.0,91.39044133737771
191,C,21.37187499999999,250.0,91.37153824570849
192,C,26.37187499999999,250.0,91.35983372103793
193,C,31.37187499999999,250.0,91.34917391516748
194,C,36.37187499999999,250.0,91.33949194803152
195,C,41.37187499999999,250.0,91.33139332967029
196,C,46.37187499999999,250.0,91.32410441639158
197,C,51.37187499999999,250.0,91.31755863467848
198,C,56.37187499999999,250.0,91.31169127754164
199,C,61.37187499999999,250.0,91.3062841784638
200,C,66.37187499999999,250.0,91.30095532520964
201,C,71.37187499999999,250.0,91.29561996587802
202,C,76.37187499999999,250.0,91.29253849431805
203,C,81.37187499999999,250.0,91.28961514511089
204,C,86.37187499999999,250.0,91.28678325225405
205,C,91.37187499999999,250.0,91.27703206249441
206,C,96.37187499999999,250.0,91.26798861666484
207,C,101.37187499999999,250.0,91.25963883298232
208,C,106.37187499999999,250.0,91.25077392859914
209,C,111.37187499999999,250.0,91.24195006759783
210,C,116.37187499999999,250.0,91.23364798931966
211,C,121.37187499999999,250.0,91.22489813568798
212,C,126.37187499999999,250.0,91.21579220672862
213,C,131.371875,250.0,91.20635683534567
214,C,136.371875,250.0,91.19651938382238
215,C,141.371875,250.0,91.18795408330503
216,C,146.371875,250.0,91.16219355282283
217,C,147.83932826835795,387.781544901299,91.1331927358345
218,C,147.955367982883,392.8386688456554,91.10551615828416
219,C,148.11952626694836,397.9555192841272,91.07743596794111
220,C,148.32119800318537,403.12114915145116,91.05002019720652
221,C,148.54961747007067,408.32452197024793,91.01917103001938
222,C,148.7938674311746,413.5545276077559,90.98849620287064
223,C,149.04288570458212,418.7999925633719,90.93025395503204
224,C,149.2854689781487,424.0496855807059,90.86374655552136
225,C,149.51027376934738,429.2923190208295,90.79981301509743
226,C,149.70581450789663,434.5165461039257,90.7368599169476
227,C,149.8604587861707,439.7109538041361,90.67464676360323
228,C,149.96241991475708,444.86405084593156,90.61294809536685
229,C,149.99974708243275,449.96424988001297,90.55155500013801
230,C,150.0,555.0,90.48513658639887
231,C,150.0,560.11875,90.41842275925409
232,C,150.0,565.45,90.34140090555856
233,C,150.0,570.95625,90.25391887136936
234,C,150.0,576.6,90.15008995724018
235,C,150.0,582.34375,90.04383441073941
236,C,150.0,588.15,89.93481185341207
237,C,150.0,593.98125,89.8162293134127
238,C,150.0,599.8,89.69315556010908
239,C,150.0,605.56875,89.56518881901675
240,C,150.0,611.25,89.44710398229661
241,C,150.0,616.80625,89.34021966372929
242,C,150.0,622.2,89.22880525227151
243,C,150.0,642.25625,89.10552758608542
244,C,150.0,637.25625,89.00031484475804
245,C,150.0,632.25625,88.89263882879641
246,C,150.0,627.25625,88.78775524719865
247,C,150.0,622.25625,88.70083022969696
248,C,150.0,617.25625,88.61665154131427
249,C,150.0,612.25625,88.53516596132307
250,C,150.0,607.25625,88.45632061848606
251,C,150.0,602.25625,88.38006299338927
252,C,150.0,597.25625,88.30634092082265
253,C,150.0,592.25625,88.23510259220974
254,C,150.0,587.25625,88.16629655808826
255,C,150.0,582.25625,88.09960887042955
256,C,150.0,577.25625,88.03512066557543
257,C,150.0,572.25625,87.97273846722288
258,C,150.0,567.25625,87.9123647865749
259,C,150.0,562.25625,87.85389846571651
260,C,150.0,557.25625,87.79394552221461
261,C,150.0,552.25625,87.73598551094757
262,C,150.0,547.25625,87.6798909940004
263,C,150.0,542.25625,87.62108474438794
264,C,150.0,537.25625,87.55886933904353
265,C,150.0,532.25625,87.4992628341336
266,C,150.0,527.25625,87.44215305944498
267,C,150.0,522.25625,87.38985452675242
268,C,150.0,517.25625,87.33971125209263
269,C,150.0,512.25625,87.28431865658848
270,C,150.0,507.25625,87.23138782444936
271,C,150.0,502.25625,87.18076206299791
272,C,150.0,497.25625,87.13846156421741
273,C,150.0,492.25625,87.10398107621094
274,C,150.0,487.25625,87.07134382704918
275,C,150.0,482.25625,87.03501956773329
276,C,150.0,477.25625,86.98398130490574
277,C,150.0,472.25625,86.93018864041674
278,C,150.0,467.25625,86.87970680348495
279,C,150.0,462.25625,86.83631774096872
280,C,150.0,457.25625,86.79563138529262
281,C,150.0,452.25625,86.75752258516725
282,C,150.0,447.25625,86.72186960091605
283,C,150.0,442.25625,86.6885541773588
284,C,150.0,437.25625,86.65746136290593
285,C,150.0,432.25625,86.62847906160296
286,C,150.0,427.25625,86.59862068264262
287,C,150.0,422.25625,86.57097564497874
288,C,150.0,417.25625,86.54539412847274
289,C,150.0,412.25625,86.52172914195984
290,C,150.0,407.25625,86.501694865825
291,C,150.0,402.25625,86.48313769025297
292,C,150.0,397.25625,86.4659555314505
293,C,150.0,392.25625,86.45004744556746
294,C,150.0,387.25625,86.43373471493538
295,C,150.0,382.25625,86.42007598008932
296,C,150.0,377.25625,86.40739395426327
297,C,150.0,372.25625,86.39533362416911
298,C,150.0,367.25625,86.38499861877371
299,C,150.0,362.25625,86.37586237062904
300,C,150.0,357.25625,86.36753023815595
301,C,150.0,352.25625,86.35992379104893
302,C,150.0,347.25625,86.35296521524283
303,C,150.0,342.25625,86.3465771527243
304,C,150.0,337.25625,86.34068252475558
305,C,150.0,332.25625,86.33563044544566
306,C,150.0,327.25625,86.3138630821205
307,C,150.0,322.25625,86.29347150044825
308,C,150.0,317.25625,86.2746160521269
309,C,150.0,312.25625,86.25694263869732
310,C,150.0,307.25625,86.24051365328528
311,C,150.0,302.25625,86.22507844958773
312,C,150.0,297.25625,86.21057941565059
313,C,150.0,292.25625,86.19696097964577
314,C,150.0,287.25625,86.18411262046878
315,C,150.0,282.25625,86.17209742042495
316,C,150.0,277.25625,86.16080962439537
317,C,150.0,272.25625,86.15020329509707
318,C,150.0,267.25625,86.1402355668916
319,C,150.0,262.25625,86.13086713204781
320,C,150.0,257.25625,86.12206483737528
321,C,150.0,252.25625000000002,86.11379670347912
322,C,150.0,195.536875,86.08000465663915
323,C,150.0,190.536875,86.04576798747185
324,C,150.0,185.536875,86.01525330821835
325,C,150.0,180.536875,85.9879576769021
326,C,150.0,175.536875,85.96340207002133
327,C,150.0,170.536875,85.94193391097956
328,C,150.0,165.536875,85.92225822002393
329,C,150.0,160.536875,85.87082961048847
330,C,150.0,155.536875,85.83911474278165
331,C,150.0,150.536875,85.8098753180674
332,C,150.0,145.536875,85.78261340649416
333,C,150.0,140.536875,85.75722514319932
334,C,150.0,135.536875,85.69332233706477
335,C,150.0,130.536875,85.6216083484264
336,C,150.0,125.53687500000001,85.5512929051358
337,C,150.0,120.53687500000001,85.48168381398025
338,C,150.0,115.53687500000001,85.37720834852753
339,C,150.0,110.53687500000001,85.28935609091131
340,C,150.0,105.53687500000001,85.20242947752023
341,C,150.0,100.53687500000001,85.11572305107411
342,C,150.0,64.43625,85.02088384753365
343,C,150.0,59.31999999999999,84.92435463291487
344,C,150.0,54.08375,84.82551744987302
345,C,150.0,48.75,84.7237668982843
346,C,150.0,43.341249999999995,84.61878273711456
347,C,150.0,37.88,84.50958022756319
348,C,150.0,32.38875,84.39649965854115
349,C,150.0,26.89,84.27958000377551
350,C,150.0,21.40625,84.16764031682358
351,C,150.0,15.959999999999997,84.04639248933549
352,C,150.0,10.573750000000004,83.91169076665541
353,C,150.0,5.270000000000003,83.78756639535074
354,C,150.0,0.07124999999999915,83.66106778167082
355,C,150.0,-55.0,83.49932161529297
356,C,150.0,-105.0,83.33018050340968
357,C,150.0,-110.11875,83.15802273104136
358,C,150.0,-115.45,82.98234225174802
359,C,150.0,-120.95625,82.8026344270844
360,C,150.0,-126.6,82.6183983224779
361,C,150.0,-132.34375,82.42913943650966
362,C,150.0,-138.15,82.2251609013805
363,C,150.0,-143.98125,82.02910587221405
364,C,150.0,-149.8,81.86270348390565
365,C,150.0,-155.56875,81.69406266731423
366,C,150.0,-161.25,81.52302652266796
367,C,150.0,-166.80625,81.34946472628832
368,C,150.0,-172.2,81.17327536411274
369,C,150.0,-192.25625000000002,80.98416956643042
370,C,150.0,-187.25625000000002,80.81543283888625
371,C,150.0,-182.25625000000002,80.65099769821605
372,C,150.0,-177.25625000000002,80.49076828342714
373,C,150.0,-172.25625000000002,80.33464962916082
374,C,150.0,-167.25625000000002,80.18254765913986
375,C,150.0,-162.25625000000002,80.03436917779051
376,C,150.0,-157.25625000000002,79.89002185989912
377,C,150.0,-152.25625000000002,79.74941423818022
378,C,150.0,-147.25625000000002,79.6124556886562
379,C,150.0,-142.25625000000002,79.47905641378019
380,C,150.0,-137.25625000000002,79.34912742327371
381,C,150.0,-132.25625000000002,79.22258051269773
382,C,150.0,-127.25625000000002,79.08995248226039
383,C,150.0,-122.25625000000002,78.9699081414104
384,C,150.0,-117.25625000000002,78.85298573586635
385,C,150.0,-112.25625000000002,78.7390999487267
386,C,150.0,-107.25625000000002,78.62816611242806
387,C,150.0,-102.25625000000002,78.52010017732884
388,C,150.0,-97.25625000000002,78.41481867974687
389,C,150.0,-92.25625000000002,78.31223870987307
390,C,150.0,-87.25625000000002,78.19569389980832
391,C,150.0,-82.25625000000002,78.0825592015026
392,C,150.0,-77.25625000000002,77.97272261181104
393,C,150.0,-72.25625000000002,77.86607295074366
394,C,150.0,-67.25625000000002,77.76249983992457
395,C,150.0,-62.25625000000002,77.64472126767531
396,C,150.0,-57.25625000000002,77.53077974748173
397,C,150.0,-52.25625000000002,77.42052932311685
398,C,150.0,-47.25625000000002,77.30126262466015
399,C,150.0,-42.25625000000002,77.18965443139632
400,C,150.0,-37.25625000000002,77.08080163736261
401,C,150.0,-32.25625000000002,76.97454863732854
402,C,150.0,-27.256250000000023,76.86990425266202
403,C,150.0,-22.256250000000023,76.74986709466361
404,C,150.0,-17.256250000000023,76.64827577897853
405,C,150.0,-12.256250000000023,76.56609105387427
406,C,150.0,-7.256250000000023,76.48591328757017
407,C,150.0,-2.2562500000000227,76.40762111673997
408,C,150.0,2.7437499999999773,76.33110288805163
409,C,150.0,7.743749999999977,76.25625674278899
410,C,150.0,12.743749999999977,76.18299071138341
411,C,150.0,17.743749999999977,76.09466404495389
412,C,150.0,22.743749999999977,76.00866427806717
413,C,150.0,27.743749999999977,75.92489923560878
414,C,150.0,32.74374999999998,75.8432873052187
415,C,150.0,37.74374999999998,75.76044467729871
416,C,150.0,42.74374999999998,75.68085124178694
417,C,150.0,47.74374999999998,75.60565361569341
418,C,150.0,52.74374999999998,75.53462132655143
419,C,150.0,57.74374999999998,75.46753253781426
420,C,150.0,62.74374999999998,75.40417467165739
421,C,150.0,67.74374999999998,75.34434526465735
422,C,150.0,72.74374999999998,75.28244827334954
423,C,150.0,77.74374999999998,75.22272272968019
424,C,150.0,82.74374999999998,75.16496878234398
425,C,150.0,87.74374999999998,75.10898639061953
426,C,150.0,92.74374999999998,75.05583916244758
427,C,150.0,97.74374999999998,74.96756047257483
428,C,150.0,102.74374999999998,74.88267239253128
429,C,150.0,107.74374999999998,74.80086011663734
430,C,150.0,112.74374999999998,74.72180891225557
431,C,150.0,117.74374999999998,74.66063185951396
432,C,150.0,122.74374999999998,74.60459324646573
433,C,150.0,127.74374999999998,74.55076774921837
434,C,150.0,132.74374999999998,74.48916441735427
435,C,150.0,137.74374999999998,74.43012241530613
436,C,150.0,142.74374999999998,74.3766922708453
437,C,150.0,147.74374999999998,74.32915633434936
438,C,150.0,152.74374999999998,74.28412248111297
439,C,150.0,157.74374999999998,74.2406978267631
440,C,150.0,162.74374999999998,74.20025419443309
441,C,150.0,167.74374999999998,74.16287173334054
442,C,150.0,172.74374999999998,74.12755481225564
443,C,150.0,177.74374999999998,74.09422284726323
444,C,150.0,182.74374999999998,74.0647261760987
445,C,150.0,187.74374999999998,74.03699503194117
446,C,150.0,192.74374999999998,74.00944333694963
447,C,150.0,197.74374999999998,73.98362280309955
448,C,150.0,202.74374999999998,73.95924605485233
449,C,150.0,207.74374999999998,73.93603086699996
450,C,150.0,212.74374999999998,73.91573376949516
451,C,150.0,217.74374999999998,73.8964048875925
452,C,150.0,222.74374999999998,73.87815181057965
453,C,150.0,227.74374999999998,73.86109333239625
454,C,150.0,232.74374999999998,73.84475128320203
455,C,150.0,237.74374999999998,73.78362086691817
456,C,150.0,242.74374999999998,73.72594852965541
457,C,150.0,247.74374999999998,73.67025891741534
458,C,-8.27595641593041,405.13540579477706,73.64717572528032
459,C,-12.767081308148134,407.70417928222844,73.62437273221762
460,C,-17.63238301507982,410.3796494012232,73.60309108850751
461,C,-22.819558326180932,413.13826948863573,73.56847917361108
462,C,-28.27487852603356,415.95800340381027,73.5352431007081
463,C,-33.94376549362023,418.81779623751896,73.5035859412003
464,C,-39.771109443101096,421.69725456499054,73.47321435365335
465,C,-45.70145216177155,424.57644858319287,73.44383290648835
466,C,-51.67909603602831,427.4357883045358,73.41514614969276
467,C,-57.64816958905007,430.2559474110575,73.38686073612546
468,C,-63.55266548908876,433.0178206149722,73.35868775685293
469,C,-69.33645886202719,435.7025082623227,73.33412836431695
470,C,-74.9433083589768,438.2913284052755,73.30963918659435
471,C,-80.31683735639315,440.7658642777741,73.28503593369591
472,C,-85.40048524055369,443.1080680178952,73.26406909901178
473,C,-93.2992362404067,445.49628654635717,73.24286864885612
474,C,-89.4015974808134,442.3644480927143,73.22242978659642
475,C,-85.50395872122009,439.2326096390715,73.2027212908002
476,C,-81.60631996162678,436.10077118542864,73.18371251097999
477,C,-77.70868120203347,432.9689327317858,73.1653733691767
478,C,-73.81104244244017,429.83709427814296,73.13827460454824
479,C,-69.91340368284686,426.7052558245001,73.10241364663939
480,C,-66.01576492325356,423.57341737085727,73.07253608707767
481,C,-62.11812616366026,420.44157891721443,73.04421577983128
482,C,-58.22048740406696,417.3097404635716,73.01738036116042
483,C,-54.32284864447366,414.17790200992874,72.99195882114162
484,C,-50.42520988488036,411.0460635562859,72.96788152619597
485,C,-46.52757112528706,407.91422510264306,72.94508024215759
486,C,-42.62993236569376,404.7823866490002,72.92348815777517
487,C,-38.73229360610046,401.6505481953574,72.90124078903013
488,C,-34.83465484650716,398.51870974171453,72.87893546995505
489,C,-30.937016086913864,395.3868712880717,72.85770509122334
490,C,-27.039377327320565,392.25503283442885,72.83747843759613
491,C,-23.141738567727266,389.123194380786,72.8181861532817
492,C,-19.244099808133967,385.99135592714316,72.79976077246334
493,C,-15.346461048540666,382.8595174735003,72.78213674795597
494,C,-11.448822288947365,379.7276790198575,72.76525047693742
495,C,-7.551183529354065,376.59584056621463,72.74904032241376
496,C,-3.653544769760764,373.4640021125718,72.73344662874996
497,C,0.24409398983253672,370.33216365892895,72.72094278655976
498,C,4.141732749425837,367.2003252052861,72.70875691032094
499,C,8.039371509019137,364.06848675164326,72.69685525107487
500,C,11.937010268612438,360.9366482980004,72.68520535088673
501,C,15.834649028205739,357.8048098443576,72.67377602052989
502,C,19.732287787799038,354.67297139071474,72.66253730539131
503,C,23.629926547392337,351.5411329370719,72.65146043914649
504,C,27.527565306985636,348.40929448342905,72.64051778519011
505,C,31.425204066578935,345.2774560297862,72.62968276470171
506,C,35.322842826172234,342.14561757614337,72.61892976397432
507,C,39.22048158576553,339.0137791225005,72.60823399505198
508,C,43.11812034535883,335.8819406688577,72.59070010655067
509,C,47.01575910495213,332.75010221521484,72.57518972674949
510,C,50.91339786454543,329.618263761572,72.55970163652304
511,C,54.81103662413873,326.48642530792915,72.54505252732936
512,C,58.70867538373203,323.3545868542863,72.53044472454872
513,C,62.60631414332533,320.22274840064347,72.51406526233365
514,C,66.50395290291863,317.0909099470006,72.48698771042483
515,C,70.40159166251193,313.9590714933578,72.45913558995109
516,C,74.29923042210524,310.82723303971494,72.41736435024745
517,C,78.19686918169855,307.6953945860721,72.35957758171087
518,C,82.09450794129185,304.56355613242926,72.32148088241465
519,C,85.99214670088516,301.4317176787864,72.28504643739187
520,C,89.88978546047846,298.29987922514357,72.24982955310084
521,C,93.78742422007177,295.1680407715007,72.20281147867976
522,C,97.68506297966508,292.0362023178579,72.15180286169102
523,C,101.58270173925837,288.90436386421504,72.09735102223726
524,C,105.48034049885166,285.7725254105722,72.0194703393871
525,C,109.37797925844495,282.64068695692936,71.94616588983668
526,C,113.27561801803826,279.5088485032865,71.8916093003031
527,C,117.17325677763156,276.3770100496437,71.83950904512048
528,C,121.07089553722486,273.24517159600083,71.79508070189165
529,C,124.96853429681815,270.113333142358,71.7527954272322
530,C,128.86617305641144,266.98149468871515,71.71181325275889
531,C,132.76381181600473,263.8496562350723,71.6745968128801
532,C,136.66145057559802,260.71781778142946,71.63863889046698
533,C,140.55908933519132,257.5859793277866,71.59952255592653
534,C,144.4567280947846,254.45414087414377,71.55979815195738
535,C,148.3543668543779,251.32230242050093,71.52418274048492
536,C,150.0,195.536875,71.49495552481872
537,C,150.0,190.536875,71.46644232953305
538,C,150.0,185.536875,71.43845790617105
539,C,150.0,180.536875,71.41323007310673
540,C,150.0,175.536875,71.38482685516149
541,C,150.0,170.536875,71.3574725021386
542,C,150.0,165.536875,71.33100787432394
543,C,150.0,160.536875,71.30526662891101
544,C,150.0,155.536875,71.26740980112508
545,C,150.0,150.536875,71.23269176376715
546,C,150.0,145.536875,71.19983303854073
547,C,150.0,140.536875,71.17074901663324
548,C,150.0,135.536875,71.1431156498027
549,C,150.0,130.536875,71.1170021783979
550,C,150.0,125.53687500000001,71.07496350869071
551,C,150.0,120.53687500000001,71.03601178491652
552,C,150.0,115.53687500000001,70.99987976753499
553,C,150.0,110.53687500000001,70.9491287576787
554,C,150.0,105.53687500000001,70.90216170388189
555,C,150.0,100.53687500000001,70.85892402590807
556,C,150.0,64.43625,70.80118812815246
557,C,150.0,59.31999999999999,70.74734634041106
558,C,150.0,54.08375,70.6969445323264
559,C,150.0,48.75,70.64953119801557
560,C,150.0,43.341249999999995,70.60466178285367
561,C,150.0,37.88,70.56190349689267
562,C,150.0,32.38875,70.52084132350423
563,C,150.0,26.89,70.48108521958952
564,C,150.0,21.40625,70.442250771682
565,C,150.0,15.959999999999997,70.40232350906052
566,C,150.0,10.573750000000004,70.36419882001867
567,C,150.0,5.270000000000003,70.32743820394165
568,C,150.0,0.07124999999999915,70.29541456161722
569,C,150.0,-55.0,70.25646028598092
570,C,150.0,-105.0,70.19479813690764
571,C,150.0,-110.11875,70.13653620485371
572,C,150.0,-115.45,70.07648233353682
573,C,150.0,-120.95625,70.01427267035484
574,C,150.0,-126.6,69.94389893911752
575,C,150.0,-132.34375,69.87094104384583
576,C,150.0,-138.15,69.79632320538938
577,C,150.0,-143.98125,69.7184789438696
578,C,150.0,-149.8,69.63685912829702
579,C,150.0,-155.56875,69.56470282357276
580,C,150.0,-161.25,69.49551134039582
581,C,150.0,-166.80625,69.42303151792466
582,C,150.0,-172.2,69.31483493683984
583,C,150.0,-192.25625000000002,69.20234600472739
584,C,150.0,-187.25625000000002,69.09240201964576
585,C,150.0,-182.25625000000002,68.98489188141268
586,C,150.0,-177.25625000000002,68.88668565904345
587,C,150.0,-172.25625000000002,68.79113084844184
588,C,150.0,-167.25625000000002,68.6847922096847
589,C,150.0,-162.25625000000002,68.58158314635747
590,C,150.0,-157.25625000000002,68.48138720660776
591,C,150.0,-152.25625000000002,68.38955345058991
592,C,150.0,-147.25625000000002,68.30090943184896
593,C,150.0,-142.25625000000002,68.2153591079928
594,C,150.0,-137.25625000000002,68.13280752450436
595,C,150.0,-132.25625000000002,68.0531607722633
596,C,150.0,-127.25625000000002,67.97632595020758
597,C,150.0,-122.25625000000002,67.90221113483341
598,C,150.0,-117.25625000000002,67.82040528087605
