time,tower,x,y,battery_pct
303,B,56.37187499999999,250.0,79.76070472947708
304,B,61.37187499999999,250.0,79.72887407800893
305,B,66.37187499999999,250.0,79.69911610666838
306,B,71.37187499999999,250.0,79.67185124293499
307,B,76.37187499999999,250.0,79.64713718155645
308,B,81.37187499999999,250.0,79.62490981825619
309,B,86.37187499999999,250.0,79.60334226179349
310,B,91.37187499999999,250.0,79.5834271991474
311,B,96.37187499999999,250.0,79.56496512032612
312,B,101.37187499999999,250.0,79.54775618872777
313,B,106.37187499999999,250.0,79.5336828289489
314,B,111.37187499999999,250.0,79.5208081420064
315,B,116.37187499999999,250.0,79.51092517618794
316,B,121.37187499999999,250.0,79.50221438243703
317,B,126.37187499999999,250.0,79.49457216961528
318,B,131.371875,250.0,79.47120212740951
319,B,136.371875,250.0,79.44988880485165
320,B,141.371875,250.0,79.41751462485712
321,B,146.371875,250.0,79.38698878519521
322,B,147.83932826835795,387.781544901299,79.35001676116336
323,B,147.955367982883,392.8386688456554,79.316202683716
324,B,148.11952626694836,397.9555192841272,79.28479831074911
325,B,148.32119800318537,403.12114915145116,79.2554734160024
326,B,148.54961747007067,408.32452197024793,79.22791012912135
327,B,148.7938674311746,413.5545276077559,79.19719535502796
328,B,149.04288570458212,418.7999925633719,79.16801558420471
329,B,149.2854689781487,424.0496855807059,79.14005556325104
330,B,149.51027376934738,429.2923190208295,79.1130192123051
331,B,149.70581450789663,434.5165461039257,79.08661934539133
332,B,149.8604587861707,439.7109538041361,79.06057073237578
333,B,149.96241991475708,444.86405084593156,79.03459144007363
334,B,149.99974708243275,449.96424988001297,79.02066092192936
335,B,150.0,555.0,78.9895159643647
336,B,150.0,560.11875,78.9571929603767
337,B,150.0,565.45,78.92345248975282
338,B,150.0,570.95625,78.88017797823393
339,B,150.0,576.6,78.83626684894179
340,B,150.0,582.34375,78.79136203761689
341,B,150.0,588.15,78.74510990336266
342,B,150.0,593.98125,78.69163350569222
343,B,150.0,599.8,78.63593203146961
344,B,150.0,605.56875,78.577661692144
345,B,150.0,611.25,78.52138597265323
346,B,150.0,616.80625,78.46289200171319
347,B,150.0,622.2,78.40201857336783
348,B,150.0,642.25625,78.33458719575015
349,B,150.0,637.25625,78.26736319078795
350,B,150.0,632.25625,78.20077577340984
351,B,150.0,627.25625,78.13478705203663
352,B,150.0,622.25625,78.06936529500072
353,B,150.0,617.25625,78.00443314104119
354,B,150.0,612.25625,77.93996064856073
355,B,150.0,607.25625,77.86362231580772
356,B,150.0,602.25625,77.76202624219549
357,B,150.0,597.25625,77.66050916702588
358,B,150.0,592.25625,77.53929841422953
359,B,150.0,587.25625,77.40487734473835
360,B,150.0,582.25625,77.27075305107734
361,B,150.0,577.25625,77.12404116156212
362,B,150.0,572.25625,76.99141010099065
363,B,150.0,567.25625,76.86293472941047
364,B,150.0,562.25625,76.73299679968805
365,B,150.0,557.25625,76.60613627705165
366,B,150.0,552.25625,76.47840182544057
367,B,150.0,547.25625,76.35132919358058
368,B,150.0,542.25625,76.22755917014173
369,B,150.0,537.25625,76.10188713297693
370,B,150.0,532.25625,75.94832885387113
371,B,150.0,527.25625,75.77559525428555
372,B,150.0,522.25625,75.60916825354751
373,B,150.0,517.25625,75.45971071766682
374,B,150.0,512.25625,75.31568686894168
375,B,150.0,507.25625,75.1833608879888
376,B,150.0,502.25625,75.04801798474936
377,B,150.0,497.25625,74.91696909815417
378,B,150.0,492.25625,74.79805823393941
379,B,150.0,487.25625,74.68706251654179
380,B,150.0,482.25625,74.58860048864653
381,B,150.0,477.25625,74.49796633952452
382,B,150.0,472.25625,74.41848606733063
383,B,150.0,467.25625,74.33454797852134
384,B,150.0,462.25625,74.25538375034857
385,B,150.0,457.25625,74.18079279276158
386,B,150.0,452.25625,74.11589400909536
387,B,150.0,447.25625,74.05369565574175
388,B,150.0,442.25625,73.98307369147633
389,B,150.0,437.25625,73.91002069584907
390,B,150.0,432.25625,73.82518657428089
391,B,150.0,427.25625,73.7457220570463
392,B,150.0,422.25625,73.66922870302875
393,B,150.0,417.25625,73.59728943886354
394,B,150.0,412.25625,73.52953441199432
395,B,150.0,407.25625,73.45328006452354
396,B,150.0,402.25625,73.38094753217815
397,B,150.0,397.25625,73.31268944610858
398,B,150.0,392.25625,73.25283087822376
399,B,150.0,387.25625,73.19504986890243
400,B,150.0,382.25625,73.14287108637284
401,B,150.0,377.25625,73.07860673788052
402,B,150.0,372.25625,73.0198809414483
403,B,150.0,367.25625,72.96619454983981
404,B,150.0,362.25625,72.8690207292441
405,B,150.0,357.25625,72.77975271951057
406,B,150.0,352.25625,72.69276816523288
407,B,150.0,347.25625,72.595756235193
408,B,150.0,342.25625,72.50660205954813
409,B,150.0,337.25625,72.41076663775218
410,B,150.0,332.25625,72.32242641114497
411,B,150.0,327.25625,72.22353325727143
412,B,150.0,322.25625,72.13298448711465
413,B,150.0,317.25625,72.04990441656223
414,B,150.0,312.25625,71.95645885272798
415,B,150.0,307.25625,71.86912731846738
416,B,150.0,302.25625,71.79070730693837
417,B,150.0,297.25625,71.71936883890538
418,B,150.0,292.25625,71.65449149998032
419,B,150.0,287.25625,71.59547211296461
420,B,150.0,282.25625,71.54172505522986
421,B,150.0,277.25625,71.49652177493107
422,B,150.0,272.25625,71.45365018971016
423,B,150.0,267.25625,71.41524906595819
424,B,150.0,262.25625,71.38081384745617
425,B,150.0,257.25625,71.34986436101912
426,B,150.0,252.25625000000002,71.32069811183315
427,B,85.85,250.0,71.29731277233277
428,B,80.15,250.0,71.27564607034317
429,B,73.8,250.0,71.25464719490691
430,B,66.875,250.0,71.2179085434522
431,B,59.45,250.0,71.18337311370777
432,B,51.6,250.0,71.13442448779828
433,B,43.39999999999999,250.0,71.09065964353543
434,B,34.925,250.0,71.06472548427163
435,B,26.25,250.0,71.04091135952406
436,B,17.45,250.0,71.00741332665878
437,B,8.599999999999998,250.0,70.97518014931768
438,B,-0.22500000000001208,250.0,70.94453362040622
439,B,-8.949999999999996,250.0,70.91245738239186
440,B,-17.5,250.0,70.88145133519829
441,B,-25.80000000000002,250.0,70.85186295703501
442,B,-33.77499999999999,250.0,70.81701180892405
443,B,-41.349999999999994,250.0,70.78458501682493
444,B,-48.45000000000002,250.0,70.75374911081715
445,B,-55.0,250.0,70.72698171532487
446,B,-61.1875,250.0,70.70503053838677
447,B,-67.25,250.0,70.68355134234297
448,B,-73.1875,250.0,70.65819594738153
449,B,-79.0,250.0,70.63592785965331
450,B,-84.6875,250.0,70.61437077758983
451,B,-90.25,250.0,70.59330301980272
452,B,-95.6875,250.0,70.57250426083299
453,B,-101.0,250.0,70.55176064803469
454,B,-106.1875,250.0,70.53086739993957
455,B,-343.628125,250.0,70.45002409731126
456,B,-338.628125,250.0,70.37070214317286
457,B,-333.628125,250.0,70.29282787607097
458,B,-328.628125,250.0,70.23674676363974
459,B,-323.628125,250.0,70.18228271527609
460,B,-318.628125,250.0,70.1293907648731
461,B,-313.628125,250.0,70.07801907121448
462,B,-308.628125,250.0,70.03109484085645
463,B,-303.628125,250.0,69.98585392644921
464,B,-298.628125,250.0,69.94224397287888
465,B,-293.628125,250.0,69.89433004477384
466,B,-288.628125,250.0,69.84833997344492
467,B,-283.628125,250.0,69.8041962556285
468,B,-278.628125,250.0,69.76179150194194
469,B,-273.628125,250.0,69.72101903610418
470,B,-268.628125,250.0,69.68176005153899
471,B,-263.628125,250.0,69.64389010234419
472,B,-258.628125,250.0,69.60728052779731
473,B,-253.628125,250.0,69.57191464906394
474,B,-248.628125,250.0,69.53746964722241
475,B,-243.628125,250.0,69.50383723504922
476,B,-238.628125,250.0,69.47090528520552
477,B,-233.628125,250.0,69.43855808030487
478,B,-228.628125,250.0,69.40667652667335
479,B,-223.628125,250.0,69.37513834026157
480,B,-218.628125,250.0,69.34381821068895
481,B,-213.628125,250.0,69.31258794779534
482,B,-208.628125,250.0,69.27537458120771
483,B,-203.628125,250.0,69.23718930045695
484,B,-198.628125,250.0,69.19920258215242
485,B,-193.628125,250.0,69.16124899861099
486,B,-188.628125,250.0,69.13034819383802
487,B,-183.628125,250.0,69.09827651147431
488,B,-178.628125,250.0,69.06294808586202
489,B,-173.628125,250.0,69.02631053533237
490,B,-168.628125,250.0,68.98816019547156
491,B,-163.628125,250.0,68.94828699140298
492,B,-158.628125,250.0,68.90647475586009
493,B,-153.628125,250.0,68.88094130307614
494,B,-148.628125,250.0,68.85480779985981
495,B,-143.628125,250.0,68.82796417820981
496,B,-138.628125,250.0,68.800298415964
497,B,-133.628125,250.0,68.77169677511503
498,B,-128.628125,250.0,68.74204407119551
499,B,-123.62812500000001,250.0,68.71122398709828
500,B,-118.62812500000001,250.0,68.6628122519794
501,B,-113.62812500000001,250.0,68.61376511878741
502,B,-108.62812500000001,250.0,68.56393889895988
503,B,-103.62812500000001,250.0,68.51318533021598
504,B,-98.62812500000001,250.0,68.4801609427651
505,B,-93.62812500000001,250.0,68.44789075967812
506,B,-88.62812500000001,250.0,68.39191411207787
507,B,-83.62812500000001,250.0,68.33832381143102
508,B,-78.62812500000001,250.0,68.28262728660252
509,B,-73.62812500000001,250.0,68.22904034862164
510,B,-68.62812500000001,250.0,68.17743123142768
511,B,-63.62812500000001,250.0,68.12307090071606
512,B,-58.62812500000001,250.0,68.0715594407527
513,B,-53.62812500000001,250.0,68.01099863618315
514,B,-48.62812500000001,250.0,67.95161506784787
515,B,-43.62812500000001,250.0,67.89468925996812
516,B,-38.62812500000001,250.0,67.85321022823538
517,B,-33.62812500000001,250.0,67.80537930169578
518,B,-28.62812500000001,250.0,67.74091045589694
519,B,-23.62812500000001,250.0,67.6777296708299
520,B,-18.62812500000001,250.0,67.61559025662513
521,B,-13.628125000000011,250.0,67.53846502045064
522,B,-8.628125000000011,250.0,67.46233875239793
523,B,-3.6281250000000114,250.0,67.38691911120534
524,B,1.3718749999999886,250.0,67.32244541295982
525,B,6.371874999999989,250.0,67.25793871466614
526,B,11.371874999999989,250.0,67.19321775087008
527,B,16.37187499999999,250.0,67.12810679695893
528,B,21.37187499999999,250.0,67.06243581343084
529,B,26.37187499999999,250.0,66.9960405964478
530,B,31.37187499999999,250.0,66.9468785706086
531,B,36.37187499999999,250.0,66.89850254203931
532,B,41.37187499999999,250.0,66.85087602140824
533,B,46.37187499999999,250.0,66.8039710569643
534,B,51.37187499999999,250.0,66.75497385232198
535,B,56.37187499999999,250.0,66.70855302048176
536,B,61.37187499999999,250.0,66.65631767659484
537,B,66.37187499999999,250.0,66.60744843866617
538,B,71.37187499999999,250.0,66.56176077510945
539,B,76.37187499999999,250.0,66.51907482670745
540,B,81.37187499999999,250.0,66.47921553996532
541,B,86.37187499999999,250.0,66.44201284031423
542,B,91.37187499999999,250.0,66.4073018782343
543,B,96.37187499999999,250.0,66.35784677801207
544,B,101.37187499999999,250.0,66.31173954593643
545,B,106.37187499999999,250.0,66.26824023727058
546,B,111.37187499999999,250.0,66.22348027158796
547,B,116.37187499999999,250.0,66.18006332003931
548,B,121.37187499999999,250.0,66.1404174156454
549,B,126.37187499999999,250.0,66.10405960121832
550,B,131.371875,250.0,66.07071597964026
551,B,136.371875,250.0,66.04012525942373
552,B,141.371875,250.0,66.01203999776979
553,B,146.371875,250.0,65.9860306515718
554,B,85.85,250.0,65.94563083737216
555,B,80.15,250.0,65.90510929424381
556,B,73.8,250.0,65.86298616927843
557,B,66.875,250.0,65.81988459328684
558,B,59.45,250.0,65.73118765763046
559,B,51.6,250.0,65.64496113076432
560,B,43.39999999999999,250.0,65.56069061289206
561,B,34.925,250.0,65.47629933944049
562,B,26.25,250.0,65.37650329272027
563,B,17.45,250.0,65.28327021081061
564,B,8.599999999999998,250.0,65.19264911054479
565,B,-0.22500000000001208,250.0,65.10518104495777
566,B,-8.949999999999996,250.0,65.019784643306
567,B,-17.5,250.0,64.9357951121373
568,B,-25.80000000000002,250.0,64.8523598011333
569,B,-33.77499999999999,250.0,64.76538499405741
570,B,-41.349999999999994,250.0,64.6736985376393
571,B,-48.45000000000002,250.0,64.57635855983537
572,B,-55.0,250.0,64.48303874123819
573,B,-61.1875,250.0,64.38848708213622
574,B,-67.25,250.0,64.31475572371951
575,B,-73.1875,250.0,64.24040966766952
576,B,-79.0,250.0,64.16515122272448
577,B,-84.6875,250.0,64.10227562846408
578,B,-90.25,250.0,64.03822749048047
579,B,-95.6875,250.0,63.956762219740426
580,B,-101.0,250.0,63.875680332980465
581,B,-106.1875,250.0,63.80203353305542
582,B,-343.628125,250.0,63.637512690762385
583,B,-338.628125,250.0,63.4729175605649
584,B,-333.628125,250.0,63.312359195126824
585,B,-328.628125,250.0,63.15568619218281
586,B,-323.628125,250.0,63.00274803199778
587,B,-318.628125,250.0,62.853395116883895
588,B,-313.628125,250.0,62.70747881444567
589,B,-308.628125,250.0,62.56485150492808
590,B,-303.628125,250.0,62.436174387562296
591,B,-298.628125,250.0,62.32182275781475
592,B,-293.628125,250.0,62.21155310226533
593,B,-288.628125,250.0,62.10523932650413
594,B,-283.628125,250.0,62.00274575493654
595,B,-278.628125,250.0,61.90392987442185
596,B,-273.628125,250.0,61.808643324793266
597,B,-268.628125,250.0,61.71673237747031
598,B,-263.628125,250.0,61.62803829501664
599,B,-258.628125,250.0,61.54239768732661
600,B,-253.628125,250.0,61.44921139288336
601,B,-248.628125,250.0,61.35932639449941
602,B,-243.628125,250.0,61.27254675331082
603,B,-238.628125,250.0,61.18213990942031
604,B,-233.628125,250.0,61.09488737378259
605,B,-228.628125,250.0,61.010564914825736
606,B,-223.628125,250.0,60.928945892239724
607,B,-218.628125,250.0,60.84962553283264
608,B,-213.628125,250.0,60.77372701012879
609,B,-208.628125,250.0,60.701059083271566
610,B,-203.628125,250.0,60.639524869554364
611,B,-198.628125,250.0,60.58091093353999
612,B,-193.628125,250.0,60.5250428789903
613,B,-188.628125,250.0,60.47187198129515
614,B,-183.628125,250.0,60.421073865398846
615,B,-178.628125,250.0,60.37246206793455
616,B,-173.628125,250.0,60.32584707983926
617,B,-168.628125,250.0,60.28101880283438
618,B,-163.628125,250.0,60.237083222156414
619,B,-158.628125,250.0,60.19492775291273
620,B,-153.628125,250.0,60.15309855827419
621,B,-148.628125,250.0,60.114352908026326
622,B,-143.628125,250.0,60.07219505010553
623,B,-138.628125,250.0,60.02992826860073
624,B,-133.628125,250.0,59.98735047313078
625,B,-128.628125,250.0,59.94283251517034
626,B,-123.62812500000001,250.0,59.89800182802041
627,B,-118.62812500000001,250.0,59.8285935518109
628,B,-113.62812500000001,250.0,59.77298161726834
629,B,-108.62812500000001,250.0,59.72386476328887
630,B,-103.62812500000001,250.0,59.654465495358835
631,B,-98.62812500000001,250.0,59.58547820329472
